Linux 5.11.0-1022-azure (MsVM9) 	12/09/21 	_x86_64_	(2 CPU)

13:51:45        CPU     %user     %nice   %system   %iowait    %steal     %idle
13:52:39        all      5.61      0.00      2.55      3.57      0.00     88.27
13:52:40        all      9.05      0.00      3.52      1.51      0.00     85.93
13:52:41        all      5.03      0.00      3.52      0.00      0.00     91.46
13:52:42        all     14.50      0.00      6.00      3.50      0.00     76.00
13:52:43        all      2.53      0.00      3.54      0.00      0.00     93.94
13:52:44        all     12.06      0.00      5.53      4.02      0.00     78.39
13:52:45        all      4.02      0.00      3.02      0.00      0.00     92.96
13:52:46        all      4.55      0.00      3.03      3.03      0.00     89.39
13:52:47        all     10.05      0.00      5.03      2.01      0.00     82.91
13:52:48        all      4.04      0.00      1.52      0.00      0.00     94.44
13:52:49        all     14.22      0.00      6.37      4.90      0.00     74.51
13:52:50        all      4.04      0.00      3.54      0.00      0.00     92.42
13:52:51        all     12.12      0.00      5.05      4.04      0.00     78.79
13:52:52        all      6.44      0.00      1.98      0.00      0.00     91.58
13:52:53        all      6.53      0.00      3.52      0.50      0.00     89.45
13:52:54        all     17.00      0.00      9.00      8.00      0.00     66.00
13:52:55        all      4.46      0.00      3.47      0.00      0.00     92.08
13:52:56        all     16.58      0.00      6.03     12.06      0.00     65.33
13:52:57        all      8.96      0.00      4.48      0.00      0.00     86.57
13:52:58        all      6.03      0.00      3.02      3.52      0.00     87.44
13:52:59        all     10.26      0.00      2.56      1.03      0.00     86.15
13:53:00        all      4.43      0.00      3.94      0.00      0.00     91.63
13:53:01        all     13.64      0.00      5.56      6.57      0.00     74.24
13:53:02        all      5.58      0.00      2.54      0.00      0.00     91.88
13:53:03        all     13.57      0.00      4.02      4.52      0.00     77.89
13:53:04        all      4.55      0.00      3.03      0.00      0.00     92.42
13:53:05        all      8.46      0.00      3.48      1.00      0.00     87.06
13:53:06        all     12.69      0.00      5.08      3.55      0.00     78.68
13:53:07        all      3.55      0.00      2.03      0.00      0.00     94.42
13:53:08        all     13.85      0.00      5.64      4.62      0.00     75.90
13:53:09        all      5.50      0.00      1.50      0.00      0.00     93.00
13:53:10        all     13.71      0.00      5.08      4.57      0.00     76.65
13:53:11        all      6.53      0.00      2.51      0.00      0.00     90.95
13:53:12        all      5.56      0.00      2.02      0.00      0.00     92.42
13:53:13        all     14.07      0.00      3.52      4.52      0.00     77.89
13:53:14        all      3.48      0.00      3.48      0.00      0.00     93.03
13:53:15        all     16.41      0.00      4.62      3.59      0.00     75.38
13:53:16        all      3.02      0.00      1.51      0.00      0.00     95.48
13:53:17        all     11.62      0.00      5.56      4.55      0.00     78.28
13:53:18        all      4.04      0.00      4.04      0.51      0.00     91.41
13:53:19        all      3.05      0.00      1.52      0.00      0.00     95.43
13:53:20        all     12.18      0.00      5.08      4.57      0.00     78.17
13:53:21        all      6.00      0.00      3.50      0.00      0.00     90.50
13:53:22        all     15.84      0.00      5.94      4.46      0.00     73.76
13:53:23        all      4.52      0.00      2.51      0.00      0.00     92.96
13:53:24        all      5.08      0.00      3.05      3.55      0.00     88.32
13:53:25        all     12.94      0.00      6.47      2.99      0.00     77.61
13:53:26        all      4.57      0.00      1.02      0.00      0.00     94.42
13:53:27        all     11.56      0.00      5.53      4.52      0.00     78.39
13:53:28        all      3.02      0.00      3.02      0.00      0.00     93.97
13:53:29        all     13.93      0.00      6.97      3.98      0.00     75.12
13:53:30        all      7.58      0.00      7.07      0.00      0.00     85.35
13:53:31        all      4.52      0.00      2.01      0.00      0.00     93.47
13:53:32        all     13.27      0.00      5.10      6.12      0.00     75.51
13:53:33        all      4.06      0.00      3.05      0.00      0.00     92.89
13:53:34        all     14.50      0.00      5.50      4.00      0.00     76.00
13:53:35        all      3.47      0.00      2.97      0.00      0.00     93.56
13:53:36        all     11.34      0.00      4.12      4.64      0.00     79.90
13:53:37        all      8.08      0.00      3.54      0.00      0.00     88.38
13:53:38        all      3.03      0.00      2.02      0.00      0.00     94.95
13:53:39        all     22.45      0.00      5.61      4.59      0.00     67.35
13:53:40        all      3.50      0.00      3.00      0.00      0.00     93.50
13:53:41        all     19.19      0.00      7.07      5.05      0.00     68.69
13:53:42        all     10.77      0.00      5.64      0.00      0.00     83.59
13:53:43        all      3.55      0.00      2.03      0.00      0.00     94.42
13:53:44        all     11.11      0.00      4.04      4.55      0.00     80.30
13:53:45        all      5.03      0.00      2.01      0.00      0.00     92.96
13:53:46        all     17.86      0.00      5.10      5.61      0.00     71.43
13:53:47        all      3.52      0.00      1.51      0.00      0.00     94.97
13:53:48        all     11.34      0.00      4.64      4.12      0.00     79.90
13:53:49        all      7.61      0.00      2.54      0.00      0.00     89.85
13:53:50        all      5.00      0.00      4.00      0.00      0.00     91.00
13:53:51        all     13.43      0.00      5.97      5.47      0.00     75.12
13:53:52        all      3.57      0.00      2.55      0.00      0.00     93.88
13:53:53        all     17.44      0.00      7.18     10.77      0.00     64.62
13:53:54        all      4.04      0.00      1.52      0.00      0.00     94.44
13:53:55        all      6.53      0.00      3.02      3.02      0.00     87.44
13:53:56        all      9.69      0.00      3.57      1.53      0.00     85.20
13:53:57        all      4.41      0.00      5.39      0.00      0.00     90.20
13:53:58        all     12.12      0.00      5.56      7.07      0.00     75.25
13:53:59        all      3.45      0.00      2.96      0.00      0.00     93.60
13:54:00        all     10.66      0.00      6.09      6.60      0.00     76.65
13:54:01        all      4.06      0.00      2.54      0.00      0.00     93.40
13:54:02        all      4.08      0.00      3.57      0.51      0.00     91.84
13:54:03        all     16.50      0.00      4.50      4.50      0.00     74.50
13:54:04        all      2.55      0.00      2.55      0.00      0.00     94.90
13:54:05        all     14.93      0.00      4.98      3.98      0.00     76.12
13:54:06        all      3.57      0.00      1.53      0.00      0.00     94.90
13:54:07        all     11.06      0.00      5.03      5.53      0.00     78.39
13:54:08        all      4.57      0.00      2.54      0.00      0.00     92.89
13:54:09        all      4.59      0.00      2.04      0.00      0.00     93.37
13:54:10        all     15.35      0.00      4.46      3.96      0.00     76.24
13:54:11        all      3.00      0.00      2.50      0.00      0.00     94.50
13:54:12        all     11.68      0.00      6.09      5.08      0.00     77.16
13:54:13        all      6.60      0.00      2.54      0.00      0.00     90.86
13:54:14        all     10.31      0.00      5.15      4.64      0.00     79.90
13:54:15        all      4.02      0.00      1.51      0.00      0.00     94.47
13:54:16        all      2.00      0.00      4.00      0.00      0.00     94.00
13:54:17        all     12.18      0.00      6.09      3.55      0.00     78.17
13:54:18        all      4.52      0.00      2.51      0.00      0.00     92.96
13:54:19        all     10.55      0.00      5.53      4.52      0.00     79.40
13:54:20        all      4.02      0.00      2.51      0.00      0.00     93.47
13:54:21        all     10.20      0.00      6.63      5.61      0.00     77.55
13:54:22        all      6.09      0.00      2.54      0.00      0.00     91.37
13:54:23        all      6.03      0.00      3.02      0.00      0.00     90.95
13:54:24        all     16.16      0.00      4.04      4.04      0.00     75.76
13:54:25        all      8.46      0.00      2.49      0.00      0.00     89.05
13:54:26        all     13.57      0.00      6.03      4.52      0.00     75.88
13:54:27        all      7.69      0.00      4.10      0.00      0.00     88.21
13:54:28        all      8.96      0.00      5.47      2.99      0.00     82.59
13:54:29        all      5.64      0.00      2.56      1.03      0.00     90.77
13:54:30        all      7.22      0.00      8.76      0.00      0.00     84.02
13:54:31        all     11.56      0.00      3.52      5.53      0.00     79.40
13:54:32        all      6.09      0.00      3.55      0.00      0.00     90.36
13:54:33        all     15.38      0.00      5.13      5.13      0.00     74.36
13:54:34        all      3.55      0.00      4.06      0.00      0.00     92.39
13:54:35        all      5.47      0.00      3.48      3.98      0.00     87.06
13:54:36        all      9.09      0.00      5.56      2.02      0.00     83.33
13:54:37        all      4.06      0.00      3.55      0.00      0.00     92.39
13:54:38        all     13.13      0.00      5.56      4.04      0.00     77.27
13:54:39        all      4.02      0.00      1.51      0.00      0.00     94.47
13:54:40        all     14.80      0.00      4.59      4.08      0.00     76.53
13:54:41        all      4.55      0.00      1.52      0.00      0.00     93.94
13:54:42        all      3.57      0.00      3.06      1.53      0.00     91.84
13:54:43        all     14.29      0.00      5.61      2.55      0.00     77.55
13:54:44        all      4.00      0.00      1.50      0.00      0.00     94.50
13:54:45        all     18.32      0.00      3.47      5.45      0.00     72.77
13:54:46        all      2.05      0.00      2.56      0.00      0.00     95.38
13:54:47        all     10.55      0.00      5.03      6.03      0.00     78.39
13:54:48        all      4.04      0.00      2.02      0.00      0.00     93.94
13:54:49        all      5.05      0.00      1.52      0.00      0.00     93.43
13:54:50        all     14.65      0.00      6.57     12.12      0.00     66.67
13:54:51        all      3.05      0.00      2.54      0.00      0.00     94.42
13:54:52        all     12.24      0.00      4.08      6.12      0.00     77.55
13:54:53        all      7.04      0.00      2.51      0.00      0.00     90.45
13:54:54        all      4.52      0.00      4.02      6.53      0.00     84.92
13:54:55        all     12.12      0.00      4.55      3.54      0.00     79.80
13:54:56        all      2.55      0.00      2.04      0.00      0.00     95.41
13:54:57        all     13.07      0.00      6.03      5.53      0.00     75.38
13:54:58        all      3.11      0.00      1.04      0.00      0.00     95.85
13:54:59        all     10.78      0.00      5.88      6.37      0.00     76.96
13:55:00        all      3.52      0.00      3.02      0.00      0.00     93.47
13:55:01        all      4.00      0.00      4.50      0.00      0.00     91.50
13:55:02        all     13.78      0.00      4.59      4.59      0.00     77.04
13:55:03        all      7.46      0.00      2.99      0.00      0.00     89.55
13:55:04        all     12.18      0.00      4.06      5.08      0.00     78.68
13:55:05        all      7.04      0.00      4.02      0.00      0.00     88.94
13:55:06        all     11.17      0.00      5.58      5.58      0.00     77.66
13:55:07        all      8.12      0.00      3.55      0.00      0.00     88.32
13:55:08        all      4.04      0.00      2.53      0.00      0.00     93.43
13:55:09        all     14.00      0.00      6.50      5.50      0.00     74.00
13:55:10        all      5.50      0.00      2.50      0.00      0.00     92.00
13:55:11        all     11.79      0.00      3.08      3.59      0.00     81.54
13:55:12        all      4.57      0.00      2.54      0.00      0.00     92.89
13:55:13        all     14.07      0.00      4.52      6.03      0.00     75.38
13:55:14        all      8.67      0.00      3.57      1.02      0.00     86.73
13:55:15        all      5.53      0.00      3.02      0.00      0.00     91.46
13:55:16        all     11.50      0.00      5.00      5.00      0.00     78.50
13:55:17        all      5.00      0.00      3.50      0.00      0.00     91.50
13:55:18        all     11.56      0.00      6.03      4.52      0.00     77.89
13:55:19        all      3.54      0.00      2.02      0.00      0.00     94.44
13:55:20        all      4.50      0.00      4.00      3.00      0.00     88.50
13:55:21        all     12.24      0.00      4.59      1.53      0.00     81.63
13:55:22        all      5.56      0.00      3.03      0.00      0.00     91.41
13:55:23        all     17.95      0.00      3.08      4.62      0.00     74.36
13:55:24        all      6.40      0.00      2.96      0.00      0.00     90.64
13:55:25        all     13.13      0.00      4.04      4.55      0.00     78.28
13:55:26        all      4.52      0.00      3.52      0.00      0.00     91.96
13:55:27        all      3.03      0.00      1.52      0.00      0.00     95.45
13:55:28        all     13.27      0.00      4.59      6.12      0.00     76.02
13:55:29        all      4.02      0.00      2.01      0.00      0.00     93.97
13:55:30        all     15.15      0.00     13.13      4.04      0.00     67.68
13:55:31        all      2.97      0.00      4.46      0.00      0.00     92.57
13:55:32        all      7.07      0.00      4.04      4.04      0.00     84.85
13:55:33        all     16.92      0.00      5.47      1.49      0.00     76.12
13:55:34        all      5.05      0.00      1.52      0.00      0.00     93.43
13:55:35        all     14.21      0.00      6.09      6.09      0.00     73.60
13:55:36        all      2.56      0.00      3.08      0.00      0.00     94.36
13:55:37        all     12.32      0.00      4.43      7.39      0.00     75.86
13:55:38        all      5.10      0.00      2.04      0.00      0.00     92.86
13:55:39        all      3.03      0.00      1.52      0.00      0.00     95.45
13:55:40        all     11.11      0.00      5.05      6.06      0.00     77.78
13:55:41        all      4.52      0.00      2.51      0.00      0.00     92.96
13:55:42        all     14.43      0.00      5.97      6.97      0.00     72.64
13:55:43        all      4.06      0.00      3.55      0.00      0.00     92.39
13:55:44        all      4.06      0.00      1.52      3.55      0.00     90.86
13:55:45        all     13.13      0.00      6.57      5.56      0.00     74.75
13:55:46        all      4.98      0.00      2.99      0.00      0.00     92.04
13:55:47        all     18.59      0.00      8.04     12.06      0.00     61.31
13:55:48        all      5.53      0.00      3.52      0.00      0.00     90.95
13:55:49        all     13.33      0.00      5.13      4.62      0.00     76.92
13:55:50        all      8.91      0.00      3.47      0.00      0.00     87.62
13:55:51        all      7.14      0.00      3.57      0.00      0.00     89.29
13:55:52        all     12.06      0.00      6.03      8.54      0.00     73.37
13:55:53        all      6.12      0.00      1.53      0.00      0.00     92.35
13:55:54        all     17.50      0.00      6.00      5.00      0.00     71.50
13:55:55        all      4.48      0.00      1.99      0.00      0.00     93.53
13:55:56        all      2.05      0.00      2.05      0.51      0.00     95.38
13:55:57        all     12.00      0.00      9.00      5.00      0.00     74.00
13:55:58        all      4.48      0.00      3.48      0.00      0.00     92.04
13:55:59        all     13.71      0.00      7.61      4.57      0.00     74.11
13:56:00        all      4.04      0.00      2.53      0.00      0.00     93.43
13:56:01        all     11.79      0.00      4.62      5.64      0.00     77.95
13:56:02        all      8.12      0.00      3.05      0.00      0.00     88.83
13:56:03        all      5.00      0.00      3.00      0.00      0.00     92.00
13:56:04        all     12.12      0.00      7.07      5.56      0.00     75.25
13:56:05        all      4.04      0.00      2.53      0.00      0.00     93.43
13:56:06        all     12.94      0.00      4.98      4.98      0.00     77.11
13:56:07        all      4.37      0.00      4.85      0.00      0.00     90.78
13:56:08        all      8.25      0.00      5.15      6.19      0.00     80.41
13:56:09        all      6.57      0.00      3.54      0.51      0.00     89.39
13:56:10        all      5.47      0.00      2.49      0.00      0.00     92.04
13:56:11        all     10.95      0.00      4.98      4.98      0.00     79.10
13:56:12        all      5.10      0.00      0.51      0.00      0.00     94.39
13:56:13        all     15.54      0.00      5.18      4.15      0.00     75.13
13:56:14        all      5.50      0.00      2.50      0.00      0.00     92.00
13:56:15        all      7.43      0.00      3.96      4.95      0.00     83.66
13:56:16        all      8.25      0.00      2.58      2.06      0.00     87.11
13:56:17        all      4.04      0.00      3.03      0.00      0.00     92.93
13:56:18        all     14.93      0.00      4.98      3.98      0.00     76.12
13:56:19        all      2.51      0.00      2.01      0.50      0.00     94.97
13:56:20        all     11.79      0.00      5.64      8.21      0.00     74.36
13:56:21        all      4.59      0.00      3.06      0.00      0.00     92.35
13:56:22        all      5.94      0.00      3.96      0.00      0.00     90.10
13:56:23        all     14.21      0.00      7.11      5.58      0.00     73.10
13:56:24        all      5.94      0.00      2.48      0.00      0.00     91.58
13:56:25        all     15.58      0.00      7.54      4.52      0.00     72.36
13:56:26        all      4.04      0.00      2.53      0.00      0.00     93.43
13:56:27        all     10.05      0.00      3.02      5.03      0.00     81.91
13:56:28        all      6.44      0.00      5.94      0.99      0.00     86.63
13:56:29        all      5.13      0.00      1.54      0.00      0.00     93.33
13:56:30        all     15.74      0.00     16.24      5.08      0.00     62.94
13:56:31        all      3.02      0.00      2.01      0.00      0.00     94.97
13:56:32        all     14.43      0.00      7.46      4.98      0.00     73.13
13:56:33        all      6.09      0.00      2.54      0.00      0.00     91.37
13:56:34        all      5.94      0.00      4.95      0.00      0.00     89.11
13:56:35        all     17.24      0.00      7.88      6.90      0.00     67.98
13:56:36        all      4.04      0.00      2.02      0.00      0.00     93.94
13:56:37        all     15.31      0.00      7.65      5.61      0.00     71.43
13:56:38        all      5.08      0.00      2.03      0.00      0.00     92.89
13:56:39        all      9.69      0.00      4.08      7.14      0.00     79.08
13:56:40        all      3.57      0.00      1.53      0.00      0.00     94.90
13:56:41        all      4.55      0.00      2.02      0.00      0.00     93.43
13:56:42        all     17.44      0.00      6.15      7.18      0.00     69.23
13:56:43        all      5.53      0.00      2.51      0.00      0.00     91.96
13:56:44        all     17.17      0.00      6.57     12.12      0.00     64.14
13:56:45        all      4.06      0.00      3.05      0.00      0.00     92.89
13:56:46        all      4.50      0.00      2.50      2.50      0.00     90.50
13:56:47        all     10.82      0.00      4.64      3.61      0.00     80.93
13:56:48        all      2.55      0.00      3.06      0.00      0.00     94.39
13:56:49        all     12.76      0.00      6.63      6.63      0.00     73.98
13:56:50        all      5.94      0.00      2.48      0.00      0.00     91.58
13:56:51        all     11.11      0.00      4.55      6.57      0.00     77.78
13:56:52        all      7.61      0.00      2.03      0.00      0.00     90.36
13:56:53        all      5.56      0.00      3.54      0.00      0.00     90.91
13:56:54        all     14.50      0.00      6.00      3.50      0.00     76.00
13:56:55        all      3.03      0.00      2.53      0.00      0.00     94.44
13:56:56        all     13.71      0.00      5.08      7.11      0.00     74.11
13:56:57        all      6.12      0.00      3.06      0.00      0.00     90.82
13:56:58        all      8.63      0.00      3.55      4.06      0.00     83.76
13:56:59        all      8.63      0.00      3.05      2.03      0.00     86.29
13:57:00        all      4.04      0.00      2.53      0.00      0.00     93.43
13:57:01        all     13.40      0.00      2.58      6.70      0.00     77.32
13:57:02        all      6.03      0.00      2.51      0.00      0.00     91.46
13:57:03        all     12.76      0.00      6.12      5.10      0.00     76.02
13:57:04        all      5.39      0.00      3.43      0.00      0.00     91.18
13:57:05        all      5.50      0.00      3.00      1.00      0.00     90.50
13:57:06        all     12.82      0.00      4.62      3.59      0.00     78.97
13:57:07        all      4.50      0.00      3.50      0.00      0.00     92.00
13:57:08        all     11.27      0.00      7.35      4.41      0.00     76.96
13:57:09        all      3.61      0.00      2.06      0.00      0.00     94.33
13:57:10        all     12.18      0.00      5.58      5.08      0.00     77.16
13:57:11        all      4.00      0.00      3.50      0.00      0.00     92.50
13:57:12        all      5.50      0.00      4.00      0.00      0.00     90.50
13:57:13        all     15.42      0.00      6.47      6.47      0.00     71.64
13:57:14        all      4.10      0.00      3.59      0.00      0.00     92.31
13:57:15        all     11.79      0.00      4.10      6.67      0.00     77.44
13:57:16        all      4.55      0.00      2.53      0.00      0.00     92.93
13:57:17        all     11.06      0.00      4.52      3.02      0.00     81.41
13:57:18        all     12.56      0.00      6.53      1.01      0.00     79.90
13:57:19        all      4.52      0.00      2.01      0.00      0.00     93.47
13:57:20        all     19.39      0.00     10.20      4.59      0.00     65.82
13:57:21        all      3.05      0.00      2.03      0.00      0.00     94.92
13:57:22        all     13.13      0.00      4.55      5.05      0.00     77.27
13:57:23        all      5.56      0.00      2.53      0.00      0.00     91.92
13:57:24        all      5.47      0.00      3.98      0.00      0.00     90.55
13:57:25        all     12.63      0.00      8.08      3.54      0.00     75.76
13:57:26        all      3.55      0.00      2.54      0.00      0.00     93.91
13:57:27        all     12.24      0.00      5.10      4.59      0.00     78.06
13:57:28        all      3.00      0.00      2.00      0.00      0.00     95.00
13:57:29        all     10.20      0.00      4.08      4.08      0.00     81.63
13:57:30        all      7.07      0.00      8.59      1.01      0.00     83.33
13:57:31        all      3.00      0.00      3.00      0.50      0.00     93.50
13:57:32        all     14.06      0.00      5.21      8.33      0.00     72.40
13:57:33        all      5.42      0.00      3.94      0.00      0.00     90.64
13:57:34        all     13.78      0.00      5.10      5.10      0.00     76.02
13:57:35        all      3.98      0.00      2.99      0.00      0.00     93.03
13:57:36        all      3.06      0.00      2.04      1.53      0.00     93.37
13:57:37        all     12.95      0.00      4.66      5.18      0.00     77.20
13:57:38        all      3.02      0.00      3.02      0.00      0.00     93.97
13:57:39        all     13.64      0.00      4.04      4.55      0.00     77.78
13:57:40        all      4.98      0.00      2.49      0.00      0.00     92.54
13:57:41        all     14.07      0.00      4.52      7.04      0.00     74.37
13:57:42        all      8.76      0.00      2.06      4.12      0.00     85.05
13:57:43        all      5.00      0.00      2.50      0.00      0.00     92.50
13:57:44        all     13.27      0.00      5.10      7.65      0.00     73.98
13:57:45        all      5.47      0.00      2.99      0.00      0.00     91.54
13:57:46        all     11.06      0.00      5.53      7.04      0.00     76.38
13:57:47        all      2.55      0.00      1.53      0.00      0.00     95.92
13:57:48        all      5.05      0.00      2.02      3.54      0.00     89.39
13:57:49        all     13.00      0.00      4.50      3.00      0.00     79.50
13:57:50        all      4.04      0.00      3.54      0.00      0.00     92.42
13:57:51        all     11.28      0.00      3.59      7.18      0.00     77.95
13:57:52        all      5.42      0.00      3.94      0.00      0.00     90.64
13:57:53        all     14.57      0.00      3.02      5.03      0.00     77.39
13:57:54        all      6.97      0.00      2.99      0.00      0.00     90.05
13:57:55        all      3.52      0.00      2.51      0.00      0.00     93.97
13:57:56        all     12.56      0.00      5.03      4.52      0.00     77.89
13:57:57        all      3.54      0.00      3.03      0.00      0.00     93.43
13:57:58        all     11.44      0.00      6.97      4.98      0.00     76.62
13:57:59        all      3.05      0.00      1.52      0.00      0.00     95.43
13:58:00        all     10.05      0.00      5.03      6.03      0.00     78.89
13:58:01        all      5.08      0.00      3.05      0.00      0.00     91.88
13:58:02        all      5.47      0.00      2.99      0.00      0.00     91.54
13:58:03        all     15.15      0.00      4.04      5.05      0.00     75.76
13:58:04        all      4.59      0.00      3.06      0.00      0.00     92.35
13:58:05        all     15.35      0.00      5.94      6.44      0.00     72.28
13:58:06        all      7.46      0.00      1.99      0.00      0.00     90.55
13:58:07        all      8.91      0.00      5.45      3.47      0.00     82.18
13:58:08        all      9.64      0.00      5.58      1.02      0.00     83.76
13:58:09        all      4.57      0.00      3.55      0.00      0.00     91.88
13:58:10        all     24.12      0.00      7.04      6.03      0.00     62.81
13:58:11        all      4.50      0.00      3.00      0.00      0.00     92.50
13:58:12        all     12.44      0.00      5.47      4.98      0.00     77.11
13:58:13        all      7.50      0.00      3.00      0.00      0.00     89.50
13:58:14        all      6.90      0.00      4.93      0.00      0.00     88.18
13:58:15        all     11.17      0.00      5.08      6.09      0.00     77.66
13:58:16        all      4.02      0.00      3.52      0.00      0.00     92.46
13:58:17        all     15.90      0.00      3.59      5.64      0.00     74.87
13:58:18        all      5.05      0.00      1.52      0.00      0.00     93.43
13:58:19        all      8.50      0.00      4.00      4.50      0.00     83.00
13:58:20        all      8.59      0.00      3.03      0.51      0.00     87.88
13:58:21        all      4.48      0.00      3.48      0.00      0.00     92.04
13:58:22        all     15.42      0.00      5.97      5.97      0.00     72.64
13:58:23        all      5.05      0.00      3.03      0.51      0.00     91.41
13:58:24        all     14.65      0.00      5.56      4.04      0.00     75.76
13:58:25        all      4.50      0.00      4.00      0.00      0.00     91.50
13:58:26        all      6.50      0.00      3.00      2.50      0.00     88.00
13:58:27        all     10.71      0.00      5.10      2.04      0.00     82.14
13:58:28        all      2.50      0.00      3.50      0.00      0.00     94.00
13:58:29        all     14.87      0.00      5.64      7.18      0.00     72.31
13:58:30        all      5.58      0.00      6.60      0.00      0.00     87.82
13:58:31        all     11.68      0.00      5.58      4.57      0.00     78.17
13:58:32        all      6.06      0.00      4.04      0.00      0.00     89.90
13:58:33        all      5.47      0.00      1.99      0.50      0.00     92.04
13:58:34        all     13.78      0.00      6.12      4.59      0.00     75.51
13:58:35        all      4.95      0.00      2.97      0.00      0.00     92.08
13:58:36        all     15.15      0.00      6.06      6.06      0.00     72.73
13:58:37        all      6.47      0.00      2.99      0.00      0.00     90.55
13:58:38        all      9.18      0.00      4.08      8.67      0.00     78.06
13:58:39        all     12.44      0.00      4.48      6.97      0.00     76.12
13:58:40        all      4.52      0.00      2.51      0.00      0.00     92.96
13:58:41        all     12.81      0.00      7.88      3.94      0.00     75.37
13:58:42        all      5.10      0.00      1.02      0.00      0.00     93.88
13:58:43        all     12.94      0.00      6.47     10.45      0.00     70.15
13:58:44        all      7.54      0.00      2.51      0.00      0.00     89.95
13:58:45        all      5.47      0.00      1.99      0.00      0.00     92.54
13:58:46        all     13.93      0.00      5.97      5.97      0.00     74.13
13:58:47        all      4.00      0.00      3.00      0.00      0.00     93.00
13:58:48        all     13.20      0.00      8.12      5.58      0.00     73.10
13:58:49        all      7.04      0.00      2.51      0.00      0.00     90.45
13:58:50        all     13.40      0.00      6.19      5.67      0.00     74.74
13:58:51        all     11.06      0.00      3.52      2.01      0.00     83.42
13:58:52        all      6.60      0.00      2.54      0.00      0.00     90.86
13:58:53        all     14.87      0.00      5.13      4.62      0.00     75.38
13:58:54        all      4.04      0.00      3.54      0.00      0.00     92.42
13:58:55        all     13.00      0.00      4.00      6.00      0.00     77.00
13:58:56        all      9.95      0.00      5.47      0.00      0.00     84.58
13:58:57        all      6.00      0.00      4.00      0.00      0.00     90.00
