procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 4719932 129740 1557500    0    0     0  1680 3141 33235 25 13 57  5  0 2021-12-09 13:32:22
 0  0      0 4720940 129740 1557664    0    0     0   864 1208 10210 15  3 78  4  0 2021-12-09 13:32:23
 0  0      0 4720940 129740 1557664    0    0     0    64  800 5925  5  4 92  0  0 2021-12-09 13:32:24
 9  0      0 4721192 129740 1557664    0    0     0     0  926 6737  8  4 87  0  0 2021-12-09 13:32:25
 0  0      0 4720940 129740 1557848    0    0     0   864 1663 11526 12  7 77  5  0 2021-12-09 13:32:26
 0  0      0 4721168 129740 1557848    0    0     0     0  565 4772  5  1 94  0  0 2021-12-09 13:32:27
 0  0      0 4721696 129740 1558008    0    0     0   780 1389 10900 13  6 78  4  0 2021-12-09 13:32:28
10  0      0 4723460 129740 1558008    0    0     0   516  763 5686  6  1 92  1  0 2021-12-09 13:32:29
 2  1      0 4724672 129740 1558040    0    0     0   416 1732 12538  7  7 79  7  0 2021-12-09 13:32:30
 0  0      0 4725712 129740 1558200    0    0     0   392 1185 8536 10  3 85  2  0 2021-12-09 13:32:31
 0  0      0 4725980 129740 1558200    0    0     0     4  564 5108  4  3 94  0  0 2021-12-09 13:32:32
 3  0      0 4725224 129740 1558372    0    0     0   752 1638 11965 14  5 76  5  0 2021-12-09 13:32:33
 0  0      0 4725476 129740 1558372    0    0     0     0  989 6516  5  2 93  0  0 2021-12-09 13:32:34
 5  0      0 4727240 129740 1558540    0    0     0   816 1485 10669 10  3 83  4  0 2021-12-09 13:32:35
 0  0      0 4728908 129740 1558544    0    0     0     0  953 6098  5  2 94  0  0 2021-12-09 13:32:36
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4729004 129740 1558544    0    0     0     0  820 5765  5  3 93  0  0 2021-12-09 13:32:37
 0  0      0 4727012 129740 1558720    0    0     0   816 1624 11575 14  5 78  4  0 2021-12-09 13:32:38
 0  0      0 4727492 129740 1558724    0    0     0     0  641 5095  4  2 94  0  0 2021-12-09 13:32:39
 1  0      0 4722200 129740 1558892    0    0     0   784 1406 10794 13  5 79  4  0 2021-12-09 13:32:40
 0  0      0 4724680 129740 1558892    0    0     0     0  827 5950  5  2 93  0  0 2021-12-09 13:32:41
 1  1      0 4723208 129740 1559392    0    0     0  1712 1650 12049 15  7 71  8  0 2021-12-09 13:32:42
 0  0      0 4724972 129740 1559336    0    0     0   196  791 6475  4  2 93  2  0 2021-12-09 13:32:43
 0  0      0 4726736 129740 1559340    0    0     0     4  724 6117  5  3 93  0  0 2021-12-09 13:32:44
 0  0      0 4726232 129740 1559504    0    0     0   876 1507 10830 13  5 75  6  0 2021-12-09 13:32:45
 0  0      0 4725964 129740 1559504    0    0     0     0  751 5668  4  3 93  0  0 2021-12-09 13:32:46
 4  0      0 4721948 129740 1559672    0    0     0   784 1409 10086 12  5 79  4  0 2021-12-09 13:32:47
 1  0      0 4722704 129740 1559688    0    0     0     0  670 5857  6  3 91  0  0 2021-12-09 13:32:48
 0  0      0 4722200 129740 1559740    0    0     0   764 1247 9320 13  5 77  4  0 2021-12-09 13:32:49
 0  0      0 4724720 129740 1559860    0    0     0     4  938 7345  5  3 92  0  0 2021-12-09 13:32:50
 0  0      0 4725728 129740 1559860    0    0     0     0  611 5170  4  2 94  0  0 2021-12-09 13:32:51
 1  0      0 4722452 129740 1560028    0    0     0   804 1553 11056 10  6 80  4  0 2021-12-09 13:32:52
 0  0      0 4723712 129740 1560032    0    0     0     0  737 5914  4  2 94  0  0 2021-12-09 13:32:53
 0  0      0 4720428 129740 1560216    0    0     0   752 1695 12949 12  4 78  5  0 2021-12-09 13:32:54
 0  0      0 4726456 129740 1554016    0    0     0     0  772 5860  3  4 93  0  0 2021-12-09 13:32:55
 8  0      0 4727736 129740 1554036    0    0     0   340  874 6900  6  2 84  8  0 2021-12-09 13:32:56
 1  0      0 4727988 129740 1554180    0    0     0   500 1477 11063 12  6 81  2  0 2021-12-09 13:32:57
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4728744 129740 1554180    0    0     0     0  967 6069  6  3 91  0  0 2021-12-09 13:32:58
 0  0      0 4727736 129740 1554356    0    0     0   732 1378 10054 12  6 78  5  0 2021-12-09 13:32:59
 0  0      0 4727736 129740 1554356    0    0     0   120  764 5349  3  3 95  0  0 2021-12-09 13:33:00
 0  0      0 4727484 129740 1554516    0    0     0   860 1515 11849 16  5 76  4  0 2021-12-09 13:33:01
 0  0      0 4727736 129740 1554516    0    0     0     4 1034 7503  6  4 90  0  0 2021-12-09 13:33:02
 0  1      0 4727988 129740 1554528    0    0     0   184  644 6181  3  3 93  1  0 2021-12-09 13:33:03
 0  0      0 4716396 129740 1555412    0    0     0  2552 12829 62608 57 27  9  7  0 2021-12-09 13:33:04
 0  0      0 4719420 129740 1552316    0    0     0   276  917 5995  5  2 92  2  0 2021-12-09 13:33:05
 0  0      0 4721184 129740 1552480    0    0     0   832 1406 11820 14  6 74  6  0 2021-12-09 13:33:06
 0  0      0 4723152 129740 1552484    0    0     0     0  888 5643  3  3 94  0  0 2021-12-09 13:33:07
 0  0      0 4723704 129740 1552648    0    0     0   792 1686 11107 17  5 75  4  0 2021-12-09 13:33:08
 0  0      0 4723956 129740 1552648    0    0     0     0  912 6904  8  3 90  0  0 2021-12-09 13:33:09
 0  0      0 4724964 129740 1552648    0    0     0     0  824 5950  5  3 92  0  0 2021-12-09 13:33:10
 0  0      0 4723948 129740 1552840    0    0     0   724 1287 10521 15  5 76  4  0 2021-12-09 13:33:11
 0  0      0 4725680 129740 1552840    0    0     0     0  595 5113  4  2 94  0  0 2021-12-09 13:33:12
 0  0      0 4722948 129740 1552896    0    0     0   816 1300 11680 20  7 67  6  0 2021-12-09 13:33:13
 0  0      0 4725240 129740 1552996    0    0     0     4  812 6079  4  2 93  0  0 2021-12-09 13:33:14
 0  1      0 4726980 129740 1552996    0    0     0   172  556 5358  4  2 94  1  0 2021-12-09 13:33:15
 0  0      0 4727232 129744 1553180    0    0     0   664 1334 9463 16  4 77  3  0 2021-12-09 13:33:16
 0  0      0 4727004 129744 1553184    0    0     0     0  933 7212  3  5 92  0  0 2021-12-09 13:33:17
 2  0      0 4723704 129744 1553356    0    0     0   756 1477 11509 18  6 71  5  0 2021-12-09 13:33:18
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4724712 129744 1553356    0    0     0     0  803 5803  4  1 95  0  0 2021-12-09 13:33:19
 0  0      0 4724460 129744 1553532    0    0     0   824 1182 10566 12  6 78  4  0 2021-12-09 13:33:20
 0  0      0 4725216 129744 1553532    0    0     0     0  721 5554  7  2 91  0  0 2021-12-09 13:33:21
 1  0      0 4725972 129744 1553532    0    0     0     0  737 5339  4  3 94  0  0 2021-12-09 13:33:22
 0  0      0 4722444 129744 1553692    0    0     0   736 1438 9883 10  4 81  5  0 2021-12-09 13:33:23
 0  0      0 4722688 129744 1553692    0    0     0     0  649 5446  3  2 95  0  0 2021-12-09 13:33:24
 5  0      0 4724964 129744 1553848    0    0     0   744 1311 12207 15  4 78  4  0 2021-12-09 13:33:25
 2  0      0 4725216 129744 1553872    0    0     0     4  899 5799  4  2 95  0  0 2021-12-09 13:33:26
 4  2      0 4727736 129744 1553928    0    0     0   600 1436 8916  9  5 82  5  0 2021-12-09 13:33:27
 1  0      0 4727736 129744 1554040    0    0     0   140  583 6534 11  4 85  1  0 2021-12-09 13:33:28
 0  0      0 4728240 129744 1554040    0    0     0     0  627 5261  5  1 94  0  0 2021-12-09 13:33:29
 0  0      0 4725720 129744 1554200    0    0     0   832 1976 14302 13 14 69  4  0 2021-12-09 13:33:30
 1  0      0 4726224 129744 1554200    0    0     0     0  496 4605  2  2 96  0  0 2021-12-09 13:33:31
 8  0      0 4725720 129744 1554372    0    0     0   800 1342 10556 12  5 78  5  0 2021-12-09 13:33:32
 0  0      0 4726224 129744 1554376    0    0     0     0  674 5768  5  3 93  0  0 2021-12-09 13:33:33
 0  0      0 4726980 129744 1554380    0    0     0     0  669 5916  4  2 95  0  0 2021-12-09 13:33:34
 0  0      0 4727232 129744 1554548    0    0     0   856 1461 11169 13  5 77  5  0 2021-12-09 13:33:35
 0  0      0 4727232 129744 1554552    0    0     0     0  827 5437  4  2 95  0  0 2021-12-09 13:33:36
 0  0      0 4754952 129744 1554728    0    0     0   784 1613 11435 15  6 75  5  0 2021-12-09 13:33:37
 0  0      0 4756464 129744 1554728    0    0     0     4  705 5416  4  4 92  0  0 2021-12-09 13:33:38
 6  1      0 4753944 129744 1554892    0    0     0   904 1289 10800 15  5 75  5  0 2021-12-09 13:33:39
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4751928 129744 1555132    0    0     0   932 1345 9435  8  5 82  6  0 2021-12-09 13:33:40
 1  0      0 4752936 129744 1555132    0    0     0   292  863 6311  6  2 90  3  0 2021-12-09 13:33:41
 0  0      0 4753592 129744 1553340    0    0     0   884 1564 11538 13  6 76  5  0 2021-12-09 13:33:42
 0  0      0 4757220 129744 1552192    0    0     0     0  774 5557  3  3 95  0  0 2021-12-09 13:33:43
 0  0      0 4755456 129744 1552360    0    0     0   808 1507 10877 13  4 76  8  0 2021-12-09 13:33:44
 0  0      0 4756968 129744 1552360    0    0     0     0  826 6123  5  2 93  0  0 2021-12-09 13:33:45
 0  1      0 4758228 129744 1552368    0    0     0    44  733 6279  2  3 94  1  0 2021-12-09 13:33:46
 0  0      0 4756212 129744 1552532    0    0     0   776 1236 9522 14  6 76  4  0 2021-12-09 13:33:47
 0  0      0 4755960 129744 1552532    0    0     0     0  751 5961  5  3 92  0  0 2021-12-09 13:33:48
 0  0      0 4755444 129748 1552656    0    0     0   776 1378 11893 16  6 73  6  0 2021-12-09 13:33:49
 1  0      0 4756724 129748 1552712    0    0     0     4 1126 7152  7  2 91  0  0 2021-12-09 13:33:50
 6  1      0 4754428 129748 1552784    0    0     0   764 1490 10145 10  5 81  5  0 2021-12-09 13:33:51
 0  0      0 4754448 129748 1552880    0    0     0    32  985 7009  6  3 91  0  0 2021-12-09 13:33:52
 0  0      0 4755212 129748 1552880    0    0     0     0  996 6654  6  3 92  0  0 2021-12-09 13:33:53
 0  0      0 4753920 129748 1553052    0    0     0   812 1527 11511 14  4 76  6  0 2021-12-09 13:33:54
 0  0      0 4754180 129748 1553056    0    0     0     0  714 5764  4  3 93  0  0 2021-12-09 13:33:55
 0  0      0 4753672 129748 1553132    0    0     0   784 1149 11164 13  5 75  7  0 2021-12-09 13:33:56
 0  0      0 4754456 129748 1553216    0    0     0     0  957 6650  7  4 89  0  0 2021-12-09 13:33:57
 0  0      0 4754700 129748 1553220    0    0     0     0  847 6916  8  3 89  0  0 2021-12-09 13:33:58
 0  0      0 4753968 129748 1553396    0    0     0   812 1524 10376 12  7 75  6  0 2021-12-09 13:33:59
 0  0      0 4753432 129748 1553396    0    0     0     0  877 6057  4  4 92  0  0 2021-12-09 13:34:00
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4753188 129748 1553564    0    0     0   848 1732 14064 13  6 75  7  0 2021-12-09 13:34:01
 0  0      0 4753920 129748 1553564    0    0     0     4 1117 7095  3  2 96  0  0 2021-12-09 13:34:02
18  1      0 4751172 129748 1553584    0    0     0   724 1128 8588  8  3 85  4  0 2021-12-09 13:34:03
 0  0      0 4751928 129748 1553720    0    0     0    72  830 6986  7  3 90  0  0 2021-12-09 13:34:04
 0  0      0 4752936 129748 1553720    0    0     0     0  783 6326  7  4 90  0  0 2021-12-09 13:34:05
 0  0      0 4753692 129748 1553904    0    0     0   804 1440 12084 10  5 81  4  0 2021-12-09 13:34:06
 0  0      0 4756464 129748 1553904    0    0     0     0  667 5155  3  3 94  0  0 2021-12-09 13:34:07
 0  0      0 4754952 129748 1554040    0    0     0   784 1429 10922 11  6 78  5  0 2021-12-09 13:34:08
 2  0      0 4755204 129748 1554080    0    0     0     0 1124 7006  7  3 90  0  0 2021-12-09 13:34:09
 1  1      0 4754416 129748 1554092    0    0     0   356  930 7238  8  2 88  3  0 2021-12-09 13:34:10
 0  0      0 4751644 129748 1554252    0    0     0   496 1361 9482 11  4 83  2  0 2021-12-09 13:34:11
 0  0      0 4752400 129748 1554252    0    0     0     0  668 5163  3  3 94  0  0 2021-12-09 13:34:12
 1  0      0 4749880 129748 1554408    0    0     0   768 1639 12077 13  7 75  5  0 2021-12-09 13:34:13
 0  0      0 4749840 129748 1554412    0    0     0     4  962 5927  4  3 94  0  0 2021-12-09 13:34:14
 0  0      0 4750888 129748 1554592    0    0     0   812 1579 11375 14  5 77  4  0 2021-12-09 13:34:15
 0  0      0 4750636 129748 1554592    0    0     0   280  723 5583  5  2 93  0  0 2021-12-09 13:34:16
 0  1      0 4751140 129748 1554608    0    0     0   120  840 5823  5  2 92  1  0 2021-12-09 13:34:17
 1  0      0 4747612 129748 1554756    0    0     0   692 1274 9958 18  6 73  4  0 2021-12-09 13:34:18
 0  0      0 4749880 129748 1554756    0    0     0     0  626 5711  4  3 93  0  0 2021-12-09 13:34:19
 1  0      0 4747864 129748 1554940    0    0     0   796 1507 12283 14  4 76  5  0 2021-12-09 13:34:20
 1  0      0 4748368 129748 1554940    0    0     0     0  900 6587  7  2 92  0  0 2021-12-09 13:34:21
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4749628 129752 1555116    0    0     0   752 1539 10243 11  5 79  6  0 2021-12-09 13:34:22
 0  0      0 4750140 129752 1555116    0    0     0     0  884 5962  3  2 96  0  0 2021-12-09 13:34:23
 0  0      0 4751140 129752 1555116    0    0     0     0 1095 7160  2  3 95  0  0 2021-12-09 13:34:24
 6  0      0 4750644 129752 1555300    0    0     0   828 1341 10203 17  7 72  5  0 2021-12-09 13:34:25
 0  0      0 4750384 129752 1555300    0    0     0     4  673 5301  5  3 93  0  0 2021-12-09 13:34:26
 4  0      0 4747108 129752 1555300    0    0     0   796 1489 10788 11  5 79  5  0 2021-12-09 13:34:27
 0  0      0 4747360 129752 1555464    0    0     0     0 1005 7095  5  3 93  0  0 2021-12-09 13:34:28
 9  0      0 4748620 129752 1555464    0    0     0   284  668 6864  7  3 87  3  0 2021-12-09 13:34:29
 0  0      0 4746100 129752 1555636    0    0     0   540 1779 12480 14  7 76  3  0 2021-12-09 13:34:30
 0  0      0 4746100 129752 1555640    0    0     0     0  475 4743  3  2 96  0  0 2021-12-09 13:34:31
 0  0      0 4742824 129760 1555824    0    0     0   828 1432 10853 14  5 75  5  0 2021-12-09 13:34:32
 3  0      0 4743064 129760 1555824    0    0     0     0  851 6770  4  3 93  0  0 2021-12-09 13:34:33
 0  0      0 4744084 129760 1555924    0    0     0   800 1475 11507 12  6 77  5  0 2021-12-09 13:34:34
 0  0      0 4745084 129760 1555988    0    0     0     0  993 6136  3  2 95  0  0 2021-12-09 13:34:35
 0  0      0 4746612 129760 1555988    0    0     0     0  599 4942  4  3 93  0  0 2021-12-09 13:34:36
 4  0      0 4742572 129768 1556392    0    0     0  1852 1855 13334 15  8 67 11  0 2021-12-09 13:34:37
 1  0      0 4742572 129768 1556392    0    0     0     4  895 5973  5  4 92  0  0 2021-12-09 13:34:38
 0  0      0 4741816 129768 1556572    0    0     0   824 1387 11575 15  6 74  5  0 2021-12-09 13:34:39
 0  0      0 4744588 129768 1553452    0    0     0     0  813 6397  5  3 92  0  0 2021-12-09 13:34:40
 1  1      0 4746352 129768 1553492    0    0     0   404  983 8624  7  3 85  5  0 2021-12-09 13:34:41
 0  0      0 4746352 129768 1553612    0    0     0   400 1048 8507  8  5 87  1  0 2021-12-09 13:34:42
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0 4747108 129768 1553612    0    0     0     0  660 5172  2  2 96  0  0 2021-12-09 13:34:43
 0  0      0 4742320 129772 1553796    0    0     0   792 1275 9157 14  4 77  5  0 2021-12-09 13:34:44
 3  0      0 4743328 129772 1553796    0    0     0     0  800 6450  6  3 92  0  0 2021-12-09 13:34:45
 0  0      0 4743328 129772 1553872    0    0     0   776 1466 10762 14  3 79  5  0 2021-12-09 13:34:46
 0  0      0 4746604 129772 1553964    0    0     0    72  654 5385  3  1 96  0  0 2021-12-09 13:34:47
 0  1      0 4748620 129772 1553984    0    0     0   228 1046 8219  6  4 88  2  0 2021-12-09 13:34:48
 8  0      0 4750636 129772 1554136    0    0     0   560 1085 10433 14  5 78  2  0 2021-12-09 13:34:49
 0  0      0 4750888 129772 1554136    0    0     0     4  838 5680  6  3 92  0  0 2021-12-09 13:34:50
 0  0      0 4747108 129772 1554316    0    0     0   856 1315 10901 11  6 78  5  0 2021-12-09 13:34:51
 0  0      0 4747360 129772 1554316    0    0     0   344  619 5374  3  2 95  1  0 2021-12-09 13:34:52
 5  0      0 4747360 129772 1554468    0    0     0   792 1709 12784 12  8 76  5  0 2021-12-09 13:34:53
 0  0      0 4748116 129772 1554476    0    0     0     0 1128 7640  4  2 94  0  0 2021-12-09 13:34:54
 0  0      0 4749376 129772 1554476    0    0     0     0  883 5477  4  3 94  0  0 2021-12-09 13:34:55
 0  0      0 4749880 129772 1554660    0    0     0   780 1455 9981 11  5 77  7  0 2021-12-09 13:34:56
 7  0      0 4749880 129772 1554660    0    0     0     0  779 6343  6  2 92  0  0 2021-12-09 13:34:57
 0  0      0 4745092 129772 1554832    0    0     0   788 1486 11193 13  5 77  5  0 2021-12-09 13:34:58
 0  0      0 4745344 129772 1554832    0    0     0     0  971 6848  5  3 92  0  0 2021-12-09 13:34:59
 0  1      0 4748056 129772 1554900    0    0     0   880 1386 11009 11  4 79  7  0 2021-12-09 13:35:00
 4  0      0 4747360 129772 1554996    0    0     0   128  992 7119  8  3 88  1  0 2021-12-09 13:35:01
 0  0      0 4747596 129772 1554996    0    0     0    40  759 5478  3  3 95  0  0 2021-12-09 13:35:02
 0  0      0 4747360 129772 1555164    0    0     0   812 1502 11237 11  3 79  6  0 2021-12-09 13:35:03
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4747360 129772 1555164    0    0     0     0  611 4997  4  2 95  0  0 2021-12-09 13:35:04
 2  0      0 4745092 129772 1555348    0    0     0   764 1556 12161 16  7 73  5  0 2021-12-09 13:35:05
 0  0      0 4745848 129772 1555352    0    0     0     0 1186 7282  4  3 94  0  0 2021-12-09 13:35:06
 0  1      0 4746604 129772 1555364    0    0     0    92 1010 6128  2  3 95  1  0 2021-12-09 13:35:07
 0  0      0 4744588 129772 1555512    0    0     0   704 1248 9586 14  6 76  5  0 2021-12-09 13:35:08
 6  0      0 4745596 129772 1555512    0    0     0     0  476 5835  5  4 91  0  0 2021-12-09 13:35:09
 0  0      0 4744312 129772 1555592    0    0     0   784 1545 12025 16  7 72  6  0 2021-12-09 13:35:10
 0  0      0 4746820 129772 1555672    0    0     0     0  899 5560  2  2 97  0  0 2021-12-09 13:35:11
 2  0      0 4745848 129772 1555852    0    0     0   792 1651 11211 12  7 78  4  0 2021-12-09 13:35:12
 5  0      0 4745532 129772 1555852    0    0     0   264  989 7126  6  4 91  0  0 2021-12-09 13:35:13
 2  0      0 4746288 129772 1555856    0    0     0     4  702 5438  3  2 94  0  0 2021-12-09 13:35:14
 0  0      0 4744532 129772 1556016    0    0     0   768 1326 10551 13  5 76  6  0 2021-12-09 13:35:15
 0  0      0 4745028 129772 1556016    0    0     0     0  897 7190  5  5 91  0  0 2021-12-09 13:35:16
 0  0      0 4745036 129772 1556124    0    0     0   788 1455 11007 14  5 76  5  0 2021-12-09 13:35:17
 0  0      0 4745280 129772 1556184    0    0     0     4  889 6024  5  1 94  0  0 2021-12-09 13:35:18
 5  0      0 4745784 129772 1556216    0    0     0   272  965 7929  8  5 86  2  0 2021-12-09 13:35:19
 0  0      0 4745532 129772 1556372    0    0     0   512 1437 10830 16  7 74  2  0 2021-12-09 13:35:20
11  0      0 4746016 129772 1556372    0    0     0     0  462 5202  6  2 92  0  0 2021-12-09 13:35:21
 0  0      0 4746288 129772 1556540    0    0     0   756 1346 11041 13  5 77  5  0 2021-12-09 13:35:22
 0  0      0 4752468 129772 1556544    0    0     0    72  682 5339  5  3 93  0  0 2021-12-09 13:35:23
 2  0      0 4750572 129772 1556712    0    0     0   848 1296 10015 12  6 77  5  0 2021-12-09 13:35:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4749060 129772 1556716    0    0     0     0  740 6482  7  3 90  0  0 2021-12-09 13:35:25
 1  0      0 4749816 129772 1556716    0    0     0     0  739 6043  3  2 95  0  0 2021-12-09 13:35:26
 1  0      0 4746540 129772 1556876    0    0     0   840 1222 11631 15  5 76  4  0 2021-12-09 13:35:27
 0  0      0 4746288 129772 1556880    0    0     0   292  606 5199  3  1 95  1  0 2021-12-09 13:35:28
 0  0      0 4745744 129772 1556988    0    0     0   868 1574 12517 18  6 72  6  0 2021-12-09 13:35:29
 0  0      0 4747296 129772 1557064    0    0     0     0  934 7950  5  8 88  0  0 2021-12-09 13:35:30
10  0      0 4750320 129772 1557096    0    0     0   444 1012 8683  7  4 86  3  0 2021-12-09 13:35:31
 0  0      0 4749544 129772 1557232    0    0     0   364 1182 7671  9  3 87  2  0 2021-12-09 13:35:32
 2  0      0 4749816 129772 1557232    0    0     0    48  772 6218  5  4 91  0  0 2021-12-09 13:35:33
 0  0      0 4747264 129776 1557656    0    0     0  1840 1617 14364 19  9 62 10  0 2021-12-09 13:35:34
 1  0      0 4747516 129776 1557656    0    0     0     0  877 6337  4  3 94  0  0 2021-12-09 13:35:35
 0  0      0 4744996 129776 1557712    0    0     0   840 1469 10797 11  5 76  8  0 2021-12-09 13:35:36
 0  0      0 4747984 129776 1554696    0    0     0     0 1000 6504  6  4 89  0  0 2021-12-09 13:35:37
 0  0      0 4748264 129776 1554696    0    0     0     0  992 6311  4  2 94  0  0 2021-12-09 13:35:38
 0  0      0 4748272 129776 1554880    0    0     0   824 1393 11395 17  4 73  6  0 2021-12-09 13:35:39
 0  0      0 4748504 129776 1554880    0    0     0     0 1067 6745  5  3 93  0  0 2021-12-09 13:35:40
 0  0      0 4748776 129776 1555032    0    0     0   760 1473 11271 12  6 75  6  0 2021-12-09 13:35:41
 0  0      0 4748776 129776 1555032    0    0     0     0  681 5415  4  2 94  0  0 2021-12-09 13:35:42
 1  1      0 4749028 129776 1555048    0    0     0   144  624 5709  3  1 95  2  0 2021-12-09 13:35:43
 0  0      0 4749028 129776 1555208    0    0     0   700 1378 9451 12  4 81  4  0 2021-12-09 13:35:44
 0  0      0 4749028 129776 1555212    0    0     0     4  804 5983  5  3 92  0  0 2021-12-09 13:35:45
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4744996 129776 1555384    0    0     0   832 1448 11211 12  4 79  5  0 2021-12-09 13:35:46
 0  0      0 4747012 129776 1555388    0    0     0     0  840 6241  4  2 94  0  0 2021-12-09 13:35:47
 0  0      0 4746248 129776 1555388    0    0     0   756 1205 10556 13  3 80  4  0 2021-12-09 13:35:48
 0  0      0 4747768 129776 1555556    0    0     0     0  736 6114  6  3 91  0  0 2021-12-09 13:35:49
 0  0      0 4748020 129776 1555556    0    0     0     0  531 4954  5  2 93  0  0 2021-12-09 13:35:50
