procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 4697152 129852 1573864    0    0     0     0 1085 7524  8  3 89  0  0 2021-12-09 13:52:58
 0  0      0 4695108 129852 1574040    0    0     0   876 1298 11296 13  4 78  5  0 2021-12-09 13:52:59
 0  0      0 4698404 129852 1570920    0    0     0    72  873 6316  4  4 92  0  0 2021-12-09 13:53:00
 2  0      0 4698152 129852 1571084    0    0     0   848 1659 11228 12  6 76  7  0 2021-12-09 13:53:01
 0  0      0 4698908 129852 1571084    0    0     0     0 1075 6670  6  3 91  0  0 2021-12-09 13:53:02
 0  0      0 4695632 129852 1571084    0    0     0   724 1014 9246 14  4 78  4  0 2021-12-09 13:53:03
 0  0      0 4695380 129852 1571260    0    0     0     0 1004 6729  5  3 92  0  0 2021-12-09 13:53:04
 0  0      0 4698404 129852 1571260    0    0     0    84  938 7852  7  3 89  0  0 2021-12-09 13:53:05
 0  0      0 4696328 129856 1571444    0    0     0   880 1400 11101 15  5 76  5  0 2021-12-09 13:53:06
 0  0      0 4698152 129856 1571444    0    0     0     4  916 5662  3  3 94  0  0 2021-12-09 13:53:07
 0  0      0 4698404 129856 1571620    0    0     0   832 1391 11214 14  5 76  5  0 2021-12-09 13:53:08
 0  0      0 4698868 129856 1571620    0    0     0     0  933 5796  5  2 93  0  0 2021-12-09 13:53:09
 1  1      0 4698908 129856 1571640    0    0     0   316 1072 8192  7  3 87  3  0 2021-12-09 13:53:10
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4698324 129856 1571780    0    0     0   452 1335 9598 12  4 83  2  0 2021-12-09 13:53:11
 0  0      0 4698656 129856 1571784    0    0     0     0  470 4617  5  2 93  0  0 2021-12-09 13:53:12
 0  0      0 4698384 129856 1571960    0    0     0   800 1341 10572 16  4 76  5  0 2021-12-09 13:53:13
 0  0      0 4699916 129856 1571964    0    0     0     0  991 6462  4  3 94  0  0 2021-12-09 13:53:14
 0  0      0 4697900 129856 1572044    0    0     0   772 1334 11436 16  5 75  4  0 2021-12-09 13:53:15
 0  0      0 4699412 129856 1572128    0    0     0     0  540 4847  3  2 95  0  0 2021-12-09 13:53:16
 0  1      0 4700168 129856 1572136    0    0     0    88  761 6234  5  4 91  1  0 2021-12-09 13:53:17
 0  0      0 4699160 129856 1572300    0    0     0   696 1260 10277 11  6 79  4  0 2021-12-09 13:53:18
 0  0      0 4699804 129856 1572300    0    0     0     4  938 6675  3  2 95  0  0 2021-12-09 13:53:19
 0  0      0 4698152 129856 1572476    0    0     0   812 1319 10163 12  6 78  5  0 2021-12-09 13:53:20
 0  0      0 4699584 129856 1572476    0    0     0     0  824 7289  5  4 92  0  0 2021-12-09 13:53:21
 0  0      0 4698656 129856 1572640    0    0     0   756 1186 11239 15  5 75  4  0 2021-12-09 13:53:22
 1  0      0 4700168 129856 1572640    0    0     0     0  829 5958  7  3 90  0  0 2021-12-09 13:53:23
 0  0      0 4700420 129856 1572640    0    0     0     0  859 5748  3  1 96  0  0 2021-12-09 13:53:24
 0  0      0 4697648 129856 1572820    0    0     0   764 1393 11145 15  9 71  6  0 2021-12-09 13:53:25
 0  0      0 4697900 129856 1572820    0    0     0     0  844 5998  5  1 94  0  0 2021-12-09 13:53:26
 0  0      0 4696640 129856 1572984    0    0     0   796 1669 11919 11  6 79  5  0 2021-12-09 13:53:27
 0  0      0 4697336 129856 1572984    0    0     0     0  624 5443  4  2 95  0  0 2021-12-09 13:53:28
 4  1      0 4698152 129856 1573024    0    0     0   464  976 9918 11  7 79  3  0 2021-12-09 13:53:29
 9  0      0 4697900 129856 1573152    0    0     0   524 1682 11593 10  8 82  1  0 2021-12-09 13:53:30
 1  0      0 4697648 129856 1573156    0    0     0     4  893 5753  3  2 96  0  0 2021-12-09 13:53:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4698112 129856 1573348    0    0     0   800 1504 11350 14  5 74  7  0 2021-12-09 13:53:32
 0  0      0 4698152 129856 1573348    0    0     0     0  997 6610  5  4 91  0  0 2021-12-09 13:53:33
 0  0      0 4698908 129856 1573436    0    0     0   800 1428 11059 15  5 77  4  0 2021-12-09 13:53:34
 0  0      0 4698404 129856 1573516    0    0     0     0  797 5631  3  3 94  0  0 2021-12-09 13:53:35
 2  2      0 4698908 129856 1573528    0    0     0   524  858 7819  5  3 89  3  0 2021-12-09 13:53:36
 0  0      0 4729848 129856 1573704    0    0     0   400 1515 10350 14  7 78  2  0 2021-12-09 13:53:37
 0  0      0 4730660 129856 1573704    0    0     0     0  837 5623  5  2 94  0  0 2021-12-09 13:53:38
 0  0      0 4727384 129856 1573868    0    0     0   768 1273 10911 22  5 68  5  0 2021-12-09 13:53:39
 0  0      0 4727132 129856 1573872    0    0     0     0  640 5230  3  3 93  0  0 2021-12-09 13:53:40
 5  1      0 4725368 129856 1573956    0    0     0   872 1121 11343 15  6 75  5  0 2021-12-09 13:53:41
 0  0      0 4724360 129856 1574044    0    0     0     0 1255 9071 14  7 79  0  0 2021-12-09 13:53:42
 0  0      0 4725328 129856 1574044    0    0     0     4 1042 6172  5  3 92  0  0 2021-12-09 13:53:43
 0  0      0 4723604 129856 1574204    0    0     0   772 1541 9745 11  4 81  5  0 2021-12-09 13:53:44
 0  0      0 4725540 129856 1574208    0    0     0     0  669 5582  6  2 93  0  0 2021-12-09 13:53:45
 0  0      0 4724612 129856 1574384    0    0     0   764 1525 11545 17  5 72  6  0 2021-12-09 13:53:46
 0  0      0 4724612 129856 1574388    0    0     0     0  814 5680  3  2 96  0  0 2021-12-09 13:53:47
 0  1      0 4724612 129856 1574420    0    0     0   180  853 6776  6  3 90  2  0 2021-12-09 13:53:48
 0  0      0 4724108 129856 1574560    0    0     0   620 1291 10971 15  5 78  3  0 2021-12-09 13:53:49
 0  0      0 4724360 129856 1574560    0    0     0     0  990 7710  5  4 92  0  0 2021-12-09 13:53:50
 2  0      0 4723604 129856 1574720    0    0     0   824 1275 11387 12  6 77  6  0 2021-12-09 13:53:51
 0  0      0 4723856 129856 1574720    0    0     0     0  545 4960  5  3 93  0  0 2021-12-09 13:53:52
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  1      0 4721328 129856 1575176    0    0     0  1604 1601 12732 17  7 68  8  0 2021-12-09 13:53:53
 0  0      0 4722800 129856 1575152    0    0     0   292  785 6402  6  2 89  3  0 2021-12-09 13:53:54
 0  0      0 4723848 129856 1575156    0    0     0     4  481 5006  3  3 94  0  0 2021-12-09 13:53:55
 3  0      0 4723596 129856 1575312    0    0     0   800 1529 12149 13  4 78  5  0 2021-12-09 13:53:56
 0  0      0 4727376 129856 1572192    0    0     0     0  692 5904  4  5 90  0  0 2021-12-09 13:53:57
 0  0      0 4726872 129860 1572376    0    0     0   840 1286 10565 12  5 77  7  0 2021-12-09 13:53:58
 0  0      0 4727124 129860 1572376    0    0     0     0  823 6331  4  4 92  0  0 2021-12-09 13:53:59
 5  0      0 4724100 129860 1572536    0    0     0   764 1294 9943 10  5 79  7  0 2021-12-09 13:54:00
 0  0      0 4724100 129860 1572540    0    0     0     4 1098 7683  5  4 92  0  0 2021-12-09 13:54:01
 1  0      0 4723848 129860 1572540    0    0     0     0  996 6492  4  3 93  0  0 2021-12-09 13:54:02
 2  0      0 4724872 129860 1572704    0    0     0   816 1587 12050 16  6 73  5  0 2021-12-09 13:54:03
 0  0      0 4725116 129860 1572704    0    0     0     0  674 5632  3  2 95  0  0 2021-12-09 13:54:04
 1  0      0 4723848 129860 1572880    0    0     0   752 1428 10919 15  5 76  4  0 2021-12-09 13:54:05
 1  0      0 4725360 129860 1572880    0    0     0   248  914 6273  4  2 94  0  0 2021-12-09 13:54:06
 5  0      0 4727580 129860 1572888    0    0     0   348 1217 9037  6  5 86  4  0 2021-12-09 13:54:07
 5  0      0 4727620 129860 1573044    0    0     0   428 1151 7702  9  3 87  2  0 2021-12-09 13:54:08
 0  0      0 4727628 129860 1573048    0    0     0     0  801 6814  5  2 93  0  0 2021-12-09 13:54:09
 0  0      0 4724100 129860 1573236    0    0     0   816 1559 11250 15  5 77  4  0 2021-12-09 13:54:10
 0  0      0 4726368 129860 1573240    0    0     0   148  527 4969  3  2 95  0  0 2021-12-09 13:54:11
 0  0      0 4723596 129860 1573404    0    0     0   888 1102 9189 13  6 76  6  0 2021-12-09 13:54:12
 0  0      0 4723596 129860 1573404    0    0     0     4  689 5573  6  3 91  0  0 2021-12-09 13:54:13
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
10  1      0 4724856 129860 1573448    0    0     0   436 1287 9112  6  4 88  3  0 2021-12-09 13:54:14
 0  0      0 4725864 129860 1573584    0    0     0   356 1204 8641  9  4 86  2  0 2021-12-09 13:54:15
 0  0      0 4726116 129860 1573584    0    0     0     0  551 5052  2  4 94  0  0 2021-12-09 13:54:16
 0  0      0 4724604 129864 1573748    0    0     0   732 1445 11173 12  7 78  4  0 2021-12-09 13:54:17
 0  0      0 4724604 129864 1573756    0    0     0     0  794 5736  5  2 93  0  0 2021-12-09 13:54:18
 0  0      0 4720068 129864 1573920    0    0     0   792 1392 10104 11  6 78  4  0 2021-12-09 13:54:19
 0  0      0 4721328 129864 1573924    0    0     0     0  872 6199  4  3 94  0  0 2021-12-09 13:54:20
 2  1      0 4724312 129864 1573960    0    0     0   352 1237 10211  5  4 88  4  0 2021-12-09 13:54:21
 0  0      0 4723344 129872 1574104    0    0     0   452 1293 9338 12  5 82  2  0 2021-12-09 13:54:22
 0  0      0 4723848 129872 1574104    0    0     0     0  762 5399  5  4 91  0  0 2021-12-09 13:54:23
 0  0      0 4722336 129872 1574256    0    0     0   832 1370 9602 16  5 75  4  0 2021-12-09 13:54:24
 0  0      0 4722840 129872 1574256    0    0     0     4  726 6068  9  2 89  0  0 2021-12-09 13:54:25
 4  0      0 4721328 129872 1574440    0    0     0   772 1314 10618 12  6 77  5  0 2021-12-09 13:54:26
 0  0      0 4721812 129872 1574440    0    0     0     8  975 7592  9  4 87  0  0 2021-12-09 13:54:27
 0  0      0 4723848 129872 1574444    0    0     0     0  896 6914  3  4 93  0  0 2021-12-09 13:54:28
 0  0      0 4722336 129872 1574600    0    0     0   828 1497 11271 11  4 81  4  0 2021-12-09 13:54:29
 0  0      0 4723092 129872 1574600    0    0     0     0 1299 10218  7 10 83  0  0 2021-12-09 13:54:30
 0  0      0 4719524 129872 1574784    0    0     0   788 1192 10208 12  3 80  5  0 2021-12-09 13:54:31
 0  0      0 4721560 129872 1574784    0    0     0     0  823 6523  6  4 90  0  0 2021-12-09 13:54:32
 0  0      0 4722084 129872 1574948    0    0     0   760 1415 12979 14  5 76  6  0 2021-12-09 13:54:33
 0  0      0 4722992 129872 1574952    0    0     0     0  893 6734  5  4 92  0  0 2021-12-09 13:54:34
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4723092 129872 1574952    0    0     0     0  752 5394  4  3 94  0  0 2021-12-09 13:54:35
 0  0      0 4719252 129872 1575128    0    0     0   768 1395 10962 11  6 77  6  0 2021-12-09 13:54:36
 0  0      0 4721832 129872 1575128    0    0     0     4  655 5612  4  5 91  0  0 2021-12-09 13:54:37
 0  0      0 4721092 129872 1575288    0    0     0   752 1481 11267 13  6 77  4  0 2021-12-09 13:54:38
 0  0      0 4721100 129872 1575288    0    0     0     0  978 6148  4  2 95  0  0 2021-12-09 13:54:39
 0  0      0 4716800 129872 1575436    0    0     0   840 1267 9980 14  4 78  5  0 2021-12-09 13:54:40
 0  0      0 4717792 129872 1575460    0    0     0     0  747 6386  6  2 92  0  0 2021-12-09 13:54:41
 1  0      0 4718304 129872 1575464    0    0     0   264  741 5830  4  2 94  0  0 2021-12-09 13:54:42
11  0      0 4716288 129872 1575648    0    0     0   820 1002 9656 13  5 78  4  0 2021-12-09 13:54:43
 0  0      0 4717296 129872 1575652    0    0     0     0  538 5174  4  2 94  0  0 2021-12-09 13:54:44
 0  0      0 4717548 129872 1575808    0    0     0   804 1149 10335 18  4 72  5  0 2021-12-09 13:54:45
 1  0      0 4717276 129872 1575808    0    0     0     0  640 5179  3  2 96  0  0 2021-12-09 13:54:46
 1  1      0 4717528 129872 1575824    0    0     0   484 1110 8466  6  4 86  4  0 2021-12-09 13:54:47
 0  0      0 4717296 129872 1575988    0    0     0   424 1054 8110  8  4 86  2  0 2021-12-09 13:54:48
 0  0      0 4717044 129872 1575988    0    0     0     4  901 6603  6  2 92  0  0 2021-12-09 13:54:49
 0  0      0 4715172 129872 1576440    0    0     0  1928 2090 15043 16  6 66 12  0 2021-12-09 13:54:50
 0  0      0 4715756 129872 1576412    0    0     0     0  810 6106  2  3 95  0  0 2021-12-09 13:54:51
 0  0      0 4712248 129872 1576588    0    0     0   888 1331 9753 14  5 76  6  0 2021-12-09 13:54:52
 0  0      0 4713680 129872 1575660    0    0     0     0  767 5708  5  3 93  0  0 2021-12-09 13:54:53
 0  1      0 4717208 129872 1573468    0    0     0    76  848 6970  5  3 91  1  0 2021-12-09 13:54:54
 0  0      0 4717264 129872 1573632    0    0     0   692 1532 11447 13  6 72 10  0 2021-12-09 13:54:55
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4718044 129872 1573632    0    0     0     0  593 5229  3  2 95  0  0 2021-12-09 13:54:56
 0  0      0 4719556 129872 1573796    0    0     0   820 1297 10746 13  6 76  6  0 2021-12-09 13:54:57
 3  0      0 4719788 129872 1573796    0    0     0     0  677 5386  4  2 95  0  0 2021-12-09 13:54:58
 4  1      0 4719808 129872 1573852    0    0     0   556 1326 9997  8  3 84  5  0 2021-12-09 13:54:59
 0  0      0 4719032 129872 1573972    0    0     0   284 1008 7474  6  5 87  1  0 2021-12-09 13:55:00
 0  0      0 4721068 129872 1573976    0    0     0    64  803 6457  4  4 91  0  0 2021-12-09 13:55:01
 1  0      0 4720312 129872 1574140    0    0     0   756 1178 11132 13  5 78  4  0 2021-12-09 13:55:02
 0  0      0 4721572 129872 1574140    0    0     0     4  934 6722  6  3 91  0  0 2021-12-09 13:55:03
 0  0      0 4720564 129872 1574308    0    0     0   768 1340 10747 14  4 76  5  0 2021-12-09 13:55:04
 0  0      0 4720312 129872 1574308    0    0     0     0  731 6151  7  4 89  0  0 2021-12-09 13:55:05
 0  1      0 4720312 129872 1574336    0    0     0   268  752 7138  5  3 89  3  0 2021-12-09 13:55:06
 1  0      0 4717492 129872 1574488    0    0     0   608 1759 11413 14  6 78  3  0 2021-12-09 13:55:07
 0  0      0 4718296 129872 1574488    0    0     0     0  687 5213  5  3 92  0  0 2021-12-09 13:55:08
 0  0      0 4717288 129872 1574660    0    0     0   828 1588 11466 14  7 74  6  0 2021-12-09 13:55:09
 0  0      0 4718800 129872 1574664    0    0     0     0  937 6053  6  2 92  0  0 2021-12-09 13:55:10
 0  0      0 4718296 129872 1574788    0    0     0   740 1400 10598 11  4 82  3  0 2021-12-09 13:55:11
 0  0      0 4718528 129872 1574828    0    0     0     0  794 5895  5  3 92  0  0 2021-12-09 13:55:12
 0  1      0 4719556 129872 1574836    0    0     0   460  661 6296  6  3 87  5  0 2021-12-09 13:55:13
 4  0      0 4719708 129872 1575000    0    0     0   780 1257 10304 17  6 75  3  0 2021-12-09 13:55:14
 0  0      0 4721068 129872 1575004    0    0     0     0  847 6974  5  3 93  0  0 2021-12-09 13:55:15
 0  0      0 4718760 129872 1575176    0    0     0   840 1711 10637 13  5 78  4  0 2021-12-09 13:55:16
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4719052 129872 1575184    0    0     0     0  681 5568  5  4 92  0  0 2021-12-09 13:55:17
 0  0      0 4718296 129872 1575184    0    0     0   916 1341 10237 11  6 79  5  0 2021-12-09 13:55:18
 0  0      0 4719808 129872 1575352    0    0     0     4  921 6644  5  2 93  0  0 2021-12-09 13:55:19
 0  0      0 4719808 129872 1575352    0    0     0     0  753 5969  3  4 93  0  0 2021-12-09 13:55:20
 1  0      0 4717540 129872 1575524    0    0     0   808 1432 10653 13  4 78  5  0 2021-12-09 13:55:21
 0  0      0 4720228 129872 1575524    0    0     0     0  870 6657  6  4 91  0  0 2021-12-09 13:55:22
 0  0      0 4726344 129872 1575688    0    0     0   808 1370 11546 17  3 74  5  0 2021-12-09 13:55:23
 3  0      0 4726360 129872 1575692    0    0     0     0  514 4691  6  2 92  0  0 2021-12-09 13:55:24
 3  1      0 4723336 129872 1575860    0    0     0   776 1502 10755 12  4 80  4  0 2021-12-09 13:55:25
 0  0      0 4723336 129872 1575872    0    0     0    60  729 6636  6  3 91  0  0 2021-12-09 13:55:26
 0  0      0 4723588 129872 1575872    0    0     0     0  568 4871  2  2 96  0  0 2021-12-09 13:55:27
 0  0      0 4723336 129872 1576036    0    0     0   784 1583 11195 14  5 75  6  0 2021-12-09 13:55:28
 0  0      0 4723336 129872 1576036    0    0     0     0  789 5650  5  3 92  0  0 2021-12-09 13:55:29
 0  0      0 4721572 129872 1576200    0    0     0   816 1975 15607 15 13 68  4  0 2021-12-09 13:55:30
 0  0      0 4721804 129872 1576200    0    0     0     4  897 6299  3  4 93  0  0 2021-12-09 13:55:31
 0  1      0 4721824 129872 1576208    0    0     0    48  509 4879  4  3 93  1  0 2021-12-09 13:55:32
 0  0      0 4719420 129876 1576380    0    0     0  1036  985 10727 20  6 68  5  0 2021-12-09 13:55:33
 0  0      0 4719460 129876 1576384    0    0     0     0  612 5050  5  3 92  0  0 2021-12-09 13:55:34
 0  0      0 4717444 129876 1576548    0    0     0   828 1562 12328 13  6 74  7  0 2021-12-09 13:55:35
 0  0      0 4718664 129876 1576548    0    0     0     0  858 6475  3  3 94  0  0 2021-12-09 13:55:36
12  0      0 4719672 129876 1576580    0    0     0   284  844 7077  7  4 86  4  0 2021-12-09 13:55:37
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4719208 129876 1576716    0    0     0   520 1225 8566 11  4 83  3  0 2021-12-09 13:55:38
 2  0      0 4719712 129876 1576716    0    0     0     0  875 6005  3  1 96  0  0 2021-12-09 13:55:39
 0  0      0 4720308 129876 1576896    0    0     0   756 1211 9990 11  5 77  7  0 2021-12-09 13:55:40
 1  0      0 4721728 129876 1576904    0    0     0     0  913 6188  5  3 93  0  0 2021-12-09 13:55:41
 0  0      0 4720216 129876 1576904    0    0     0   816 1539 10862 13  6 75  7  0 2021-12-09 13:55:42
