Linux 5.11.0-1022-azure (MsVM9) 	12/09/21 	_x86_64_	(2 CPU)

10:08:24        CPU     %user     %nice   %system   %iowait    %steal     %idle
10:11:02        all      4.04      0.00      3.03      0.00      0.00     92.93
10:11:03        all      2.53      0.00      3.03      0.00      0.00     94.44
10:11:04        all     13.00      0.00      7.50      5.50      0.00     74.00
10:11:05        all      5.05      0.00      3.54      0.00      0.00     91.41
10:11:06        all      4.52      0.00      2.01      1.01      0.00     92.46
10:11:07        all     12.76      0.00      3.57      4.08      0.00     79.59
10:11:08        all      5.50      0.00      3.00      0.00      0.00     91.50
10:11:09        all     10.61      0.00      4.55      4.55      0.00     80.30
10:11:10        all      5.53      0.00      2.51      0.00      0.00     91.96
10:11:11        all      4.00      0.00      2.00      0.00      0.00     94.00
10:11:12        all     10.95      0.00      5.47      3.48      0.00     80.10
10:11:13        all      3.52      0.00      2.01      0.00      0.00     94.47
10:11:14        all      8.67      0.00      3.57      4.08      0.00     83.67
10:11:15        all     12.82      0.00      3.08      1.03      0.00     83.08
10:11:16        all      5.91      0.00      2.96      0.00      0.00     91.13
10:11:17        all      9.23      0.00      4.62      4.62      0.00     81.54
10:11:18        all      4.50      0.00      4.00      0.00      0.00     91.50
10:11:19        all      6.53      0.00      2.51      0.00      0.00     90.95
10:11:20        all     11.50      0.00      5.00      5.00      0.00     78.50
10:11:21        all      3.52      0.00      2.51      0.00      0.00     93.97
10:11:22        all     11.11      0.00      5.05      4.55      0.00     79.29
10:11:23        all      4.59      0.00      2.04      0.00      0.00     93.37
10:11:24        all      5.05      0.00      2.02      0.00      0.00     92.93
10:11:25        all     10.36      0.00      5.18      3.63      0.00     80.83
10:11:26        all      6.44      0.00      3.47      0.00      0.00     90.10
10:11:27        all      3.05      0.00      2.03      0.00      0.00     94.92
10:11:28        all     11.11      0.00      6.06      4.55      0.00     78.28
10:11:29        all      3.52      0.00      3.52      0.00      0.00     92.96
10:11:30        all     10.29      0.00      5.39      5.39      0.00     78.92
10:11:31        all      7.07      0.00      1.52      0.00      0.00     91.41
10:11:32        all      5.05      0.00      6.57      0.00      0.00     88.38
10:11:33        all     13.20      0.00      6.60      6.09      0.00     74.11
10:11:34        all      5.58      0.00      2.03      0.00      0.00     92.39
10:11:35        all      5.97      0.00      4.98      1.49      0.00     87.56
10:11:36        all     18.27      0.00      9.14      1.52      0.00     71.07
10:11:37        all      4.64      0.00      2.58      0.00      0.00     92.78
10:11:38        all      9.55      0.00      4.02      5.03      0.00     81.41
10:11:39        all      5.97      0.00      4.48      0.00      0.00     89.55
10:11:40        all      2.55      0.00      2.04      0.00      0.00     95.41
10:11:41        all     14.65      0.00      7.07      4.04      0.00     74.24
10:11:42        all      2.54      0.00      2.03      0.00      0.00     95.43
10:11:43        all      6.97      0.00      3.98      4.48      0.00     84.58
10:11:44        all      8.21      0.00      3.59      1.03      0.00     87.18
10:11:45        all      7.28      0.00      3.40      0.00      0.00     89.32
10:11:46        all     13.33      0.00      3.59      4.10      0.00     78.97
10:11:47        all      5.50      0.00      2.50      0.00      0.00     92.00
10:11:48        all      4.52      0.00      2.01      0.00      0.00     93.47
10:11:49        all     13.09      0.00      5.76      4.71      0.00     76.44
10:11:50        all      4.50      0.00      2.00      0.00      0.00     93.50
10:11:51        all     11.88      0.00      7.43      4.46      0.00     76.24
10:11:52        all      5.61      0.00      2.04      0.00      0.00     92.35
10:11:53        all      4.06      0.00      1.52      0.00      0.00     94.42
10:11:54        all     14.43      0.00      6.47      3.48      0.00     75.62
10:11:55        all      6.97      0.00      2.99      0.00      0.00     90.05
10:11:56        all      6.93      0.00      2.48      1.49      0.00     89.11
10:11:57        all     14.14      0.00      4.55      5.56      0.00     75.76
10:11:58        all      2.55      0.00      2.55      0.00      0.00     94.90
10:11:59        all      7.69      0.00      4.62     12.31      0.00     75.38
10:12:00        all      6.93      0.00      3.96      0.99      0.00     88.12
10:12:01        all      3.54      0.00      2.53      0.00      0.00     93.94
10:12:02        all     11.06      0.00      4.52      5.03      0.00     79.40
10:12:03        all      4.46      0.00      4.95      0.00      0.00     90.59
10:12:04        all      8.12      0.00      3.55      0.00      0.00     88.32
10:12:05        all     15.66      0.00      5.56      4.04      0.00     74.75
10:12:06        all      6.47      0.00      2.99      0.00      0.00     90.55
10:12:07        all      9.95      0.00      6.47      4.98      0.00     78.61
10:12:08        all      7.22      0.00      1.03      0.52      0.00     91.24
10:12:09        all      4.50      0.00      2.00      0.00      0.00     93.50
10:12:10        all     12.38      0.00      6.93      4.46      0.00     76.24
10:12:11        all      5.50      0.00      4.50      0.00      0.00     90.00
10:12:12        all      2.03      0.00      1.02      0.00      0.00     96.95
10:12:13        all     12.24      0.00      5.61      5.61      0.00     76.53
10:12:14        all      4.08      0.00      1.53      0.00      0.00     94.39
10:12:15        all     13.07      0.00      6.53      4.02      0.00     76.38
10:12:16        all     10.05      0.00      2.01      0.00      0.00     87.94
10:12:17        all      3.14      0.00      2.09      0.00      0.00     94.76
10:12:18        all     11.94      0.00      7.96      4.98      0.00     75.12
10:12:19        all      7.58      0.00      3.03      0.00      0.00     89.39
10:12:20        all     10.05      0.00      4.52      0.00      0.00     85.43
10:12:21        all     12.24      0.00      4.08      5.10      0.00     78.57
10:12:22        all      4.48      0.00      3.98      0.00      0.00     91.54
10:12:23        all     10.71      0.00      3.06      4.59      0.00     81.63
10:12:24        all      6.47      0.00      2.99      1.49      0.00     89.05
10:12:25        all      6.15      0.00      2.56      0.00      0.00     91.28
10:12:26        all     14.00      0.00      5.50     11.50      0.00     69.00
10:12:27        all      4.02      0.00      2.51      0.00      0.00     93.47
10:12:28        all      6.09      0.00      2.54      1.52      0.00     89.85
10:12:29        all     11.68      0.00      5.08      2.54      0.00     80.71
10:12:30        all      4.95      0.00      9.41      0.00      0.00     85.64
10:12:31        all     10.61      0.00      6.06      3.54      0.00     79.80
10:12:32        all      5.03      0.00      2.51      0.00      0.00     92.46
10:12:33        all      4.57      0.00      3.05      0.00      0.00     92.39
10:12:34        all     12.44      0.00      5.47      4.48      0.00     77.61
10:12:35        all      6.47      0.00      2.99      0.00      0.00     90.55
10:12:36        all     13.00      0.00      4.00      4.50      0.00     78.50
10:12:37        all      5.53      0.00      3.02      0.00      0.00     91.46
10:12:38        all      4.06      0.00      1.02      0.00      0.00     94.92
10:12:39        all     11.62      0.00      6.06      3.54      0.00     78.79
10:12:40        all      4.00      0.00      4.00      0.00      0.00     92.00
10:12:41        all      6.03      0.00      2.01      0.00      0.00     91.96
10:12:42        all     13.50      0.00      5.00      4.00      0.00     77.50
10:12:43        all      3.54      0.00      2.02      0.00      0.00     94.44
10:12:44        all     12.69      0.00      4.57      5.08      0.00     77.66
10:12:45        all      9.95      0.00      2.49      0.00      0.00     87.56
10:12:46        all      4.95      0.00      3.47      0.00      0.00     91.58
10:12:47        all      9.74      0.00      4.10      5.13      0.00     81.03
10:12:48        all      1.52      0.00      1.52      0.00      0.00     96.97
10:12:49        all      7.61      0.00      3.55      3.55      0.00     85.28
10:12:50        all      8.54      0.00      3.02      1.01      0.00     87.44
10:12:51        all      5.08      0.00      2.54      0.00      0.00     92.39
10:12:52        all     10.05      0.00      3.52      4.52      0.00     81.91
10:12:53        all      5.05      0.00      3.03      0.00      0.00     91.92
10:12:54        all      3.94      0.00      4.43      0.00      0.00     91.63
10:12:55        all     13.93      0.00      7.96      3.48      0.00     74.63
10:12:56        all      5.50      0.00      3.00      0.00      0.00     91.50
10:12:57        all     11.56      0.00      6.03      4.52      0.00     77.89
10:12:58        all      6.12      0.00      3.57      0.00      0.00     90.31
10:12:59        all      3.50      0.00      2.50      1.50      0.00     92.50
10:13:00        all     10.71      0.00      3.57      5.61      0.00     80.10
10:13:01        all      6.57      0.00      2.02      0.00      0.00     91.41
10:13:02        all      4.95      0.00      4.46      0.00      0.00     90.59
10:13:03        all     10.66      0.00      5.08     23.86      0.00     60.41
10:13:04        all      4.59      0.00      1.53      0.00      0.00     93.88
10:13:05        all      6.67      0.00      2.56      0.00      0.00     90.77
10:13:06        all     14.93      0.00      5.97      4.48      0.00     74.63
10:13:07        all      1.52      0.00      3.03      0.00      0.00     95.45
10:13:08        all     12.12      0.00      4.55      6.06      0.00     77.27
10:13:09        all      5.05      0.00      2.02      0.00      0.00     92.93
10:13:10        all      4.00      0.00      4.00      0.00      0.00     92.00
10:13:11        all     12.94      0.00      3.98      3.98      0.00     79.10
10:13:12        all      3.96      0.00      3.96      0.00      0.00     92.08
10:13:13        all      3.55      0.00      3.55      2.03      0.00     90.86
10:13:14        all     11.50      0.00      4.50      3.50      0.00     80.50
10:13:15        all      7.07      0.00      2.53      0.00      0.00     90.40
10:13:16        all     12.87      0.00      5.94      5.94      0.00     75.25
10:13:17        all      5.05      0.00      2.02      0.00      0.00     92.93
10:13:18        all      5.05      0.00      3.03      0.00      0.00     91.92
10:13:19        all     10.00      0.00      8.00      4.50      0.00     77.50
10:13:20        all      3.98      0.00      3.48      0.00      0.00     92.54
10:13:21        all     11.06      0.00      4.02      1.51      0.00     83.42
10:13:22        all     10.50      0.00      4.00      1.50      0.00     84.00
10:13:23        all      4.06      0.00      1.02      0.00      0.00     94.92
10:13:24        all     13.50      0.00      7.00     11.00      0.00     68.50
10:13:25        all      8.67      0.00      2.04      0.00      0.00     89.29
10:13:26        all      5.94      0.00      2.48      0.00      0.00     91.58
10:13:27        all     12.50      0.00      5.00      3.50      0.00     79.00
10:13:28        all      3.57      0.00      2.04      0.00      0.00     94.39
10:13:29        all     11.06      0.00      4.02      6.03      0.00     78.89
10:13:30        all      6.09      0.00      4.57      0.00      0.00     89.34
10:13:31        all      5.47      0.00      6.97      0.00      0.00     87.56
10:13:32        all     12.63      0.00      4.04      5.05      0.00     78.28
10:13:33        all      4.50      0.00      3.00      0.00      0.00     92.50
10:13:34        all      4.50      0.00      3.00      0.00      0.00     92.50
10:13:35        all     15.27      0.00      5.91      9.36      0.00     69.46
10:13:36        all      5.15      0.00      3.09      0.00      0.00     91.75
10:13:37        all      9.05      0.00      5.53      7.04      0.00     78.39
10:13:38        all      5.56      0.00      4.04      0.00      0.00     90.40
10:13:39        all      3.50      0.00      2.50      0.00      0.00     94.00
10:13:40        all     10.31      0.00      3.61      5.67      0.00     80.41
10:13:41        all      5.56      0.00      3.54      0.00      0.00     90.91
10:13:42        all      3.05      0.00      1.52      0.00      0.00     95.43
10:13:43        all     11.56      0.00      6.03      5.53      0.00     76.88
10:13:44        all      3.08      0.00      1.54      0.00      0.00     95.38
10:13:45        all     15.90      0.00      5.13      4.10      0.00     74.87
10:13:46        all      5.56      0.00      3.03      0.00      0.00     91.41
10:13:47        all      4.10      0.00      2.05      0.00      0.00     93.85
10:13:48        all     13.64      0.00      5.05      4.55      0.00     76.77
10:13:49        all      6.60      0.00      3.05      0.00      0.00     90.36
10:13:50        all      8.67      0.00      4.59      0.00      0.00     86.73
10:13:51        all     10.61      0.00      7.58      5.05      0.00     76.77
10:13:52        all      4.00      0.00      2.50      0.00      0.00     93.50
10:13:53        all     13.27      0.00      4.08      4.08      0.00     78.57
10:13:54        all      4.59      0.00      1.53      0.00      0.00     93.88
10:13:55        all      6.53      0.00      3.02      0.00      0.00     90.45
10:13:56        all     13.50      0.00      5.00      5.00      0.00     76.50
10:13:57        all      7.11      0.00      2.54      0.00      0.00     90.36
10:13:58        all      6.50      0.00      3.00      2.50      0.00     88.00
10:13:59        all     10.71      0.00      3.06      1.53      0.00     84.69
10:14:00        all      4.98      0.00      2.49      0.00      0.00     92.54
10:14:01        all     11.06      0.00      4.02      5.03      0.00     79.90
10:14:02        all      5.91      0.00      3.45      0.00      0.00     90.64
10:14:03        all      2.51      0.00      3.52      0.00      0.00     93.97
10:14:04        all     12.44      0.00      4.48      5.47      0.00     77.61
10:14:05        all      7.50      0.00      3.50      0.00      0.00     89.00
10:14:06        all     13.64      0.00      4.04      4.55      0.00     77.78
10:14:07        all      6.44      0.00      2.97      0.00      0.00     90.59
10:14:08        all      5.03      0.00      2.51      0.00      0.00     92.46
10:14:09        all     11.39      0.00      3.96      4.46      0.00     80.20
10:14:10        all      4.52      0.00      3.52      0.00      0.00     91.96
10:14:11        all      6.44      0.00      4.46      0.00      0.00     89.11
10:14:12        all     11.50      0.00      5.50      4.50      0.00     78.50
10:14:13        all      4.98      0.00      4.48      0.00      0.00     90.55
10:14:14        all      8.21      0.00      4.62      5.13      0.00     82.05
10:14:15        all      6.70      0.00      3.09      0.00      0.00     90.21
10:14:16        all      4.00      0.00      2.50      0.00      0.00     93.50
10:14:17        all     12.50      0.00      5.00      4.00      0.00     78.50
10:14:18        all      4.55      0.00      2.02      0.00      0.00     93.43
10:14:19        all      5.67      0.00      2.58      4.12      0.00     87.63
10:14:20        all      9.64      0.00      3.05      1.02      0.00     86.29
10:14:21        all      5.45      0.00      4.46      0.00      0.00     90.10
10:14:22        all     12.69      0.00      2.54      3.55      0.00     81.22
10:14:23        all      4.52      0.00      3.02      0.00      0.00     92.46
10:14:24        all      5.42      0.00      1.97      0.00      0.00     92.61
10:14:25        all     16.34      0.00      6.93      7.92      0.00     68.81
10:14:26        all      3.06      0.00      2.55      0.00      0.00     94.39
10:14:27        all     11.22      0.00      5.61      5.61      0.00     77.55
10:14:28        all      6.50      0.00      3.00      0.50      0.00     90.00
10:14:29        all      5.45      0.00      2.97      0.00      0.00     91.58
10:14:30        all     11.94      0.00     12.44      3.98      0.00     71.64
10:14:31        all      4.06      0.00      2.03      0.00      0.00     93.91
10:14:32        all      5.05      0.00      2.02      0.00      0.00     92.93
10:14:33        all     16.41      0.00      5.64      5.64      0.00     72.31
10:14:34        all     12.06      0.00      3.52      0.00      0.00     84.42
10:14:35        all     11.28      0.00      6.15      4.10      0.00     78.46
10:14:36        all      5.97      0.00      1.99      0.00      0.00     92.04
10:14:37        all      4.95      0.00      2.97      0.00      0.00     92.08
10:14:38        all     11.94      0.00      5.97      3.98      0.00     78.11
10:14:39        all      3.03      0.00      3.54      0.00      0.00     93.43
10:14:40        all      9.50      0.00      4.50      3.00      0.00     83.00
10:14:41        all      8.81      0.00      4.66      0.52      0.00     86.01
10:14:42        all      4.98      0.00      2.49      0.00      0.00     92.54
10:14:43        all      7.61      0.00      5.08      7.11      0.00     80.20
10:14:44        all      6.03      0.00      4.02      0.00      0.00     89.95
10:14:45        all      6.93      0.00      3.96      0.00      0.00     89.11
10:14:46        all     11.68      0.00      5.08      4.06      0.00     79.19
10:14:47        all      4.98      0.00      1.99      0.00      0.00     93.03
10:14:48        all     12.12      0.00      4.55      5.05      0.00     78.28
10:14:49        all      5.08      0.00      2.03      0.00      0.00     92.89
10:14:50        all      2.04      0.00      1.53      0.00      0.00     96.43
10:14:51        all     13.13      0.00      5.05      3.54      0.00     78.28
10:14:52        all      6.57      0.00      2.02      0.00      0.00     91.41
10:14:53        all      4.06      0.00      2.03      1.02      0.00     92.89
10:14:54        all     12.38      0.00      6.93      4.95      0.00     75.74
10:14:55        all      6.12      0.00      2.55      0.00      0.00     91.33
10:14:56        all     11.62      0.00      6.06      6.06      0.00     76.26
10:14:57        all      7.43      0.00      4.46      0.00      0.00     88.12
10:14:58        all      4.98      0.00      2.49      0.00      0.00     92.54
10:14:59        all     10.88      0.00      5.18      5.70      0.00     78.24
10:15:00        all      3.02      0.00      2.01      0.00      0.00     94.97
10:15:01        all      5.08      0.00      4.57      2.03      0.00     88.32
10:15:02        all     10.89      0.00      4.95      2.48      0.00     81.68
10:15:03        all      5.50      0.00      2.00      0.00      0.00     92.50
10:15:04        all      9.55      0.00      6.03      4.02      0.00     80.40
10:15:05        all      9.00      0.00      4.50      0.00      0.00     86.50
10:15:06        all      6.00      0.00      2.00      0.00      0.00     92.00
10:15:07        all     11.56      0.00      5.03      5.53      0.00     77.89
10:15:08        all      3.55      0.00      2.54      0.00      0.00     93.91
10:15:09        all     11.88      0.00      4.95      3.96      0.00     79.21
10:15:10        all     10.55      0.00      7.54      0.50      0.00     81.41
10:15:11        all      3.57      0.00      2.04      0.00      0.00     94.39
10:15:12        all      3.50      0.00      2.50      0.00      0.00     94.00
10:15:13        all      5.45      0.00      2.48      0.00      0.00     92.08
10:15:14        all      2.51      0.00      3.02      0.00      0.00     94.47
10:15:15        all      8.00      0.00      3.00      0.50      0.00     88.50
10:15:16        all      3.05      0.00      1.52      0.00      0.00     95.43
10:15:17        all      5.10      0.00      2.04      0.00      0.00     92.86
10:15:18        all      5.42      0.00      2.96      0.00      0.00     91.63
10:15:19        all      3.57      0.00      2.04      0.00      0.00     94.39
10:15:20        all      3.98      0.00      2.49      0.00      0.00     93.53
10:15:21        all      3.47      0.00      3.96      0.00      0.00     92.57
10:15:22        all      5.47      0.00      3.98      0.00      0.00     90.55
10:15:23        all      3.02      0.00      4.02      0.50      0.00     92.46
10:15:24        all      5.47      0.00      3.98      0.00      0.00     90.55
10:15:25        all      8.67      0.00      1.53      0.00      0.00     89.80
10:15:26        all      3.05      0.00      3.55      0.00      0.00     93.40
10:15:27        all      6.53      0.00      2.51      0.00      0.00     90.95
10:15:28        all      6.60      0.00      3.55      0.00      0.00     89.85
10:15:29        all      6.32      0.00      4.21      0.00      0.00     89.47
10:15:30        all      4.04      0.00      6.57      0.00      0.00     89.39
10:15:31        all      4.00      0.00      4.00      0.00      0.00     92.00
10:15:32        all      3.50      0.00      3.00      0.00      0.00     93.50
10:15:33        all      2.53      0.00      2.53      1.52      0.00     93.43
10:15:34        all      5.05      0.00      3.03      0.00      0.00     91.92
10:15:35        all      6.57      0.00      3.03      0.00      0.00     90.40
10:15:36        all      3.52      0.00      3.02      0.00      0.00     93.47
