procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 5101516  93020 1292744    0    0     0     0  874 6310  6  3 91  0  0 2021-12-09 09:54:17
 1  0      0 5101524  93020 1292748    0    0     0     0  603 5286  3  4 93  0  0 2021-12-09 09:54:18
 4  0      0 5101516  93148 1292804    0    0     0   580 1345 10205 11  5 80  4  0 2021-12-09 09:54:19
 2  0      0 5101264  93148 1292804    0    0     0     4 1039 8102  9  5 86  0  0 2021-12-09 09:54:20
 0  0      0 5101280  93148 1292804    0    0     0   144  641 5075  3  2 95  0  0 2021-12-09 09:54:21
 0  0      0 5100508  93324 1292852    0    0     0   776 1337 11811 13  6 77  5  0 2021-12-09 09:54:22
 1  0      0 5100492  93324 1292880    0    0     0     0  693 5566  7  3 91  0  0 2021-12-09 09:54:23
 0  0      0 5100532  93324 1292880    0    0     0     0  804 6482  3  2 95  0  0 2021-12-09 09:54:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  1      0 5100180  93332 1292876    0    0     0    52  616 4916  4  4 92  0  0 2021-12-09 09:54:25
 0  0      0 5100256  93484 1292960    0    0     0   708 1453 10486 11  6 79  5  0 2021-12-09 09:54:26
 0  0      0 5100004  93484 1292960    0    0     0     0  676 5682  5  2 93  0  0 2021-12-09 09:54:27
 0  0      0 5129488  93484 1292964    0    0     0     0 1056 7214  6  3 92  0  0 2021-12-09 09:54:28
 0  0      0 5133200  93620 1292944    0    0     0   728 1287 10390 15  5 74  6  0 2021-12-09 09:54:29
 1  0      0 5132512  93620 1293032    0    0     0     0 1167 8349  8  7 86  0  0 2021-12-09 09:54:30
 0  0      0 5132260  93620 1293032    0    0     0     8 1241 8689  3  6 91  0  0 2021-12-09 09:54:31
 5  1      0 5132008  93668 1293052    0    0     0   336  981 7674 10  3 83  4  0 2021-12-09 09:54:32
 0  0      0 5132008  93744 1293100    0    0     0   396 1316 8425  8  4 87  2  0 2021-12-09 09:54:33
 0  0      0 5131772  93744 1293104    0    0     0     0  836 6083  8  4 89  0  0 2021-12-09 09:54:34
 0  0      0 5131504  93744 1293112    0    0     0     0 1177 7396  3  4 93  0  0 2021-12-09 09:54:35
 0  0      0 5132528  93868 1293104    0    0     0   716 1183 11398 13  6 75  5  0 2021-12-09 09:54:36
 0  0      0 5131504  93868 1293200    0    0     0    48  807 5939  5  4 92  0  0 2021-12-09 09:54:37
 0  0      0 5131504  93868 1293200    0    0     0     4  758 5612  5  4 91  0  0 2021-12-09 09:54:38
 0  1      0 5131252  93960 1293256    0    0     0   580 1098 8960  8  4 83  5  0 2021-12-09 09:54:39
 0  0      0 5131756  93980 1293264    0    0     0   132  854 6732 11  4 85  1  0 2021-12-09 09:54:40
 0  0      0 5132276  93980 1293264    0    0     0     0 1110 8366 15  6 79  0  0 2021-12-09 09:54:41
 0  0      0 5132260  93980 1293264    0    0     0    76 1055 7329  8  4 89  0  0 2021-12-09 09:54:42
 0  0      0 5132956  94072 1293172    0    0     0   756 1424 10781 13  5 78  5  0 2021-12-09 09:54:43
 0  0      0 5132008  94072 1293340    0    0     0     4  885 7308  7  2 91  0  0 2021-12-09 09:54:44
 0  0      0 5132764  94072 1293340    0    0     0     0  641 5655  3  3 94  0  0 2021-12-09 09:54:45
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 5132248  94172 1293356    0    0     0   780  962 10055 12  5 78  6  0 2021-12-09 09:54:46
 0  0      0 5132008  94172 1293432    0    0     0     0  992 6123  4  2 94  0  0 2021-12-09 09:54:47
 0  0      0 5131444  94172 1293432    0    0     0     0  701 5447  5  2 93  0  0 2021-12-09 09:54:48
 0  0      0 5131000  94172 1293432    0    0     0     0  548 5387  4  2 95  0  0 2021-12-09 09:54:49
 0  0      0 5131000  94256 1293500    0    0     0   700 1593 11912 10  5 70 14  0 2021-12-09 09:54:50
 5  0      0 5130748  94256 1293500    0    0     0     0  871 6560  6  3 91  0  0 2021-12-09 09:54:51
 0  0      0 5130496  94256 1293508    0    0     0     0  704 5923  7  2 92  0  0 2021-12-09 09:54:52
 0  1      0 5128448  94308 1293512    0    0     0   344  930 7810  7  4 84  5  0 2021-12-09 09:54:53
 1  0      0 5128196  94364 1293588    0    0     0   396 1076 8395 10  4 76 10  0 2021-12-09 09:54:54
 0  0      0 5127876  94364 1293588    0    0     0     0  782 5870  5  2 93  0  0 2021-12-09 09:54:55
 0  0      0 5127684  94364 1293588    0    0     0     4  827 6219  5  2 94  0  0 2021-12-09 09:54:56
 0  0      0 5128344  94484 1293604    0    0     0   952 1444 11151  8  7 73 12  0 2021-12-09 09:54:57
 0  0      0 5128448  94484 1293656    0    0     0     0  961 6253  5  3 93  0  0 2021-12-09 09:54:58
 0  0      0 5128448  94484 1293660    0    0     0     0  710 5665  4  3 93  0  0 2021-12-09 09:54:59
 0  0      0 5127936  94484 1293660    0    0     0     0 1181 7314  4  2 94  0  0 2021-12-09 09:55:00
 0  0      0 5128624  94592 1293752    0    0     0   764 1339 10428 10  5 80  6  0 2021-12-09 09:55:01
 1  0      0 5126936  94592 1293756    0    0     0    12  851 6503  9  4 87  0  0 2021-12-09 09:55:02
 0  0      0 5126936  94592 1293760    0    0     0     0  876 6393  7  2 92  0  0 2021-12-09 09:55:03
 0  0      0 5126664  94676 1293676    0    0     0   740 1407 10070  9  4 83  4  0 2021-12-09 09:55:04
 2  0      0 5127188  94676 1293832    0    0     0     0  715 5692  5  3 92  0  0 2021-12-09 09:55:05
 0  0      0 5127168  94676 1293832    0    0     0     0 1012 7456  5  4 91  0  0 2021-12-09 09:55:06
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 5127188  94676 1293836    0    0     0     0  918 6714  4  4 92  0  0 2021-12-09 09:55:07
 0  0      0 5128368  94760 1293776    0    0     0   676 1357 9871  8  4 84  4  0 2021-12-09 09:55:08
 1  0      0 5128196  94760 1293912    0    0     0     0  788 5788  4  4 93  0  0 2021-12-09 09:55:09
 0  0      0 5127952  94760 1293916    0    0     0     0  924 6669  6  3 92  0  0 2021-12-09 09:55:10
 0  0      0 5126936  94836 1294008    0    0     0   736 1169 9440 10  6 79  4  0 2021-12-09 09:55:11
 0  0      0 5126856  94836 1294008    0    0     0    72  686 5617  8  3 89  0  0 2021-12-09 09:55:12
 0  0      0 5126424  94836 1294008    0    0     0     0  732 5954  5  1 94  0  0 2021-12-09 09:55:13
 3  1      0 5126392  94928 1294012    0    0     0   692 1396 10613 12  6 78  3  0 2021-12-09 09:55:14
 0  0      0 5127944  94940 1294084    0    0     0   108 1206 8081  8  6 86  1  0 2021-12-09 09:55:15
 0  0      0 5127944  94940 1294088    0    0     0     0  834 6362  7  3 90  0  0 2021-12-09 09:55:16
 0  0      0 5127432  94940 1294088    0    0     0     0  754 5372  4  2 95  0  0 2021-12-09 09:55:17
 0  0      0 5126684  95016 1294168    0    0     0   788 1212 9749 11  6 79  5  0 2021-12-09 09:55:18
 0  0      0 5125420  95016 1294168    0    0     0     0  719 6695  8  4 88  0  0 2021-12-09 09:55:19
 1  0      0 5125424  95016 1294168    0    0     0     4  912 7217  6  4 90  0  0 2021-12-09 09:55:20
 0  0      0 5127144  95100 1294116    0    0     0   736 1467 11608 10  6 79  6  0 2021-12-09 09:55:21
 4  0      0 5127440  95100 1294232    0    0     0     0 1010 6981  8  3 90  0  0 2021-12-09 09:55:22
 0  0      0 5127148  95100 1294232    0    0     0     0  680 5764  7  2 91  0  0 2021-12-09 09:55:23
 6  0      0 5126936  95100 1294240    0    0     0     0  585 5069  3  2 95  0  0 2021-12-09 09:55:24
 0  0      0 5125580  95168 1294172    0    0     0   676 1290 9982 14  5 77  4  0 2021-12-09 09:55:25
 0  0      0 5124416  95168 1294340    0    0     0     0  858 7235  7  4 90  0  0 2021-12-09 09:55:26
 3  0      0 5124920  95168 1294340    0    0     0     4  958 6775  5  3 92  0  0 2021-12-09 09:55:27
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 5125160  95264 1294396    0    0     0   952 1450 10499 10  5 79  7  0 2021-12-09 09:55:28
 0  0      0 5126180  95264 1294404    0    0     0     0  799 6028  2  3 95  0  0 2021-12-09 09:55:29
 0  0      0 5126180  95264 1294408    0    0     0     0 1052 7872  7  5 89  0  0 2021-12-09 09:55:30
 6  0      0 5125928  95264 1294408    0    0     0     0  657 6311  4  4 92  0  0 2021-12-09 09:55:31
 0  0      0 5122852  95384 1294288    0    0     0   700 1222 9484 13  4 77  6  0 2021-12-09 09:55:32
 1  0      0 5122620  95384 1294476    0    0     0   216  877 5774  5  3 91  1  0 2021-12-09 09:55:33
 0  0      0 5122608  95384 1294476    0    0     0     0 1168 8321  7  3 90  0  0 2021-12-09 09:55:34
 0  0      0 5124384  95472 1294560    0    0     0   740 1756 12983 10  6 80  5  0 2021-12-09 09:55:35
 0  0      0 5124320  95472 1294560    0    0     0     0 1022 6707  4  4 93  0  0 2021-12-09 09:55:36
 0  0      0 5123880  95472 1294560    0    0     0     0  687 5709  6  2 92  0  0 2021-12-09 09:55:37
 0  1      0 5123620  95504 1294528    0    0     0   168  726 6073  6  3 90  1  0 2021-12-09 09:55:38
 0  0      0 5122872  95580 1294644    0    0     0   500 1302 9112  9  4 84  3  0 2021-12-09 09:55:39
 1  0      0 5121860  95580 1294644    0    0     0     0 1137 7533  7  2 91  0  0 2021-12-09 09:55:40
 0  0      0 5121864  95580 1294648    0    0     0     0  847 5666  4  3 94  0  0 2021-12-09 09:55:41
 0  0      0 5123124  95696 1294720    0    0     0   716 1386 10263 17  5 75  4  0 2021-12-09 09:55:42
 1  0      0 5123076  95696 1294720    0    0     0    20  887 6355  4  3 92  0  0 2021-12-09 09:55:43
 4  0      0 5123124  95696 1294724    0    0     0     0  785 5919  5  3 91  0  0 2021-12-09 09:55:44
 1  0      0 5124032  95832 1294704    0    0     0   780 1495 10183  9  5 81  5  0 2021-12-09 09:55:45
 1  0      0 5123628  95832 1294804    0    0     0     0  783 5615  5  3 93  0  0 2021-12-09 09:55:46
 0  0      0 5121804  95832 1294804    0    0     0     0  945 6776  6  3 91  0  0 2021-12-09 09:55:47
 0  0      0 5121864  95832 1294812    0    0     0   104  669 5486  3  4 93  0  0 2021-12-09 09:55:48
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5121076  95912 1294732    0    0     0   760 1415 10460 11  6 78  6  0 2021-12-09 09:55:49
 0  0      0 5121360  95912 1294892    0    0     0     0 1099 7948  7  3 90  0  0 2021-12-09 09:55:50
 0  0      0 5121360  95912 1294892    0    0     0     4  769 5472  6  1 92  0  0 2021-12-09 09:55:51
 0  0      0 5122116  96008 1294964    0    0     0   740 1416 10996 12  5 79  5  0 2021-12-09 09:55:52
 0  0      0 5122116  96008 1294964    0    0     0     0  723 5580  4  2 94  0  0 2021-12-09 09:55:53
 0  0      0 5122620  96008 1294968    0    0     0     0  798 6192  9  4 87  0  0 2021-12-09 09:55:54
 0  0      0 5121296  96008 1294968    0    0     0     0  797 6015  5  3 92  0  0 2021-12-09 09:55:55
 0  0      0 5120604  96100 1295044    0    0     0   696 1273 9619 14  6 74  6  0 2021-12-09 09:55:56
 0  0      0 5119780  96100 1295044    0    0     0     4  795 6305  7  5 88  0  0 2021-12-09 09:55:57
 3  0      0 5119848  96104 1295048    0    0     0   180 1210 9327  9  4 88  0  0 2021-12-09 09:55:58
 0  0      0 5120352  96204 1295148    0    0     0   792 1341 11983 23  8 64  6  0 2021-12-09 09:55:59
 0  0      0 5120368  96204 1295148    0    0     0     0  646 5357  5  5 91  0  0 2021-12-09 09:56:00
 0  0      0 5117800  96204 1295148    0    0     0     0  970 6730  4  2 94  0  0 2021-12-09 09:56:01
 3  0      0 5117548  96204 1295148    0    0     0     0  516 5072  7  2 91  0  0 2021-12-09 09:56:02
 0  0      0 5116288  96292 1295220    0    0     0   688 1356 9539 12  5 78  5  0 2021-12-09 09:56:03
 0  0      0 5116524  96296 1295216    0    0     0    16  848 6541  7  4 90  0  0 2021-12-09 09:56:04
 0  0      0 5116288  96296 1295224    0    0     0     0  672 5438  4  1 95  0  0 2021-12-09 09:56:05
 0  0      0 5118432  96372 1295148    0    0     0   728 1733 13196 14  7 76  4  0 2021-12-09 09:56:06
 0  0      0 5117800  96372 1295300    0    0     0     0  878 6286  4  3 93  0  0 2021-12-09 09:56:07
 0  0      0 5117532  96372 1295300    0    0     0     0  652 5220  4  2 95  0  0 2021-12-09 09:56:08
10  0      0 5117296  96384 1295304    0    0     0   128  884 6119  3  3 93  1  0 2021-12-09 09:56:09
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5116484  96452 1295316    0    0     0   584 1393 10392 12  6 78  4  0 2021-12-09 09:56:10
 0  0      0 5116036  96452 1295376    0    0     0     0  782 6686  6  2 92  0  0 2021-12-09 09:56:11
 0  0      0 5116244  96452 1295376    0    0     0     0  640 5354  8  1 91  0  0 2021-12-09 09:56:12
 0  0      0 5115776  96532 1295356    0    0     0   692 1645 11166  8  6 81  6  0 2021-12-09 09:56:13
 0  0      0 5118052  96536 1295468    0    0     0    20  906 7041  9  3 89  0  0 2021-12-09 09:56:14
 0  0      0 5117800  96536 1295476    0    0     0     4  764 5790  6  2 92  0  0 2021-12-09 09:56:15
 6  1      0 5117296  96600 1295440    0    0     0   564 1074 8103  7  5 84  4  0 2021-12-09 09:56:16
 0  0      0 5116792  96636 1295540    0    0     0   188 1132 7369  6  3 90  1  0 2021-12-09 09:56:17
 0  0      0 5115532  96636 1295540    0    0     0     0  936 7208  5  3 93  0  0 2021-12-09 09:56:18
 0  0      0 5115280  96636 1295540    0    0     0   108 1025 7555  3  5 92  0  0 2021-12-09 09:56:19
 0  0      0 5116284  96712 1295464    0    0     0   752 1454 10401 11  4 81  4  0 2021-12-09 09:56:20
 0  0      0 5115532  96712 1295616    0    0     0     4  798 5859  4  4 93  0  0 2021-12-09 09:56:21
 0  0      0 5114800  96712 1295616    0    0     0     0  685 5534  7  3 90  0  0 2021-12-09 09:56:22
 0  0      0 5114776  96792 1295704    0    0     0   728 1339 10073  9  4 82  5  0 2021-12-09 09:56:23
 0  0      0 5114776  96792 1295704    0    0     0     0 1115 7593  8  4 88  0  0 2021-12-09 09:56:24
 0  0      0 5158728  96792 1295708    0    0     0     0 1108 6649  7  3 90  0  0 2021-12-09 09:56:25
 1  0      0 5158448  96792 1295708    0    0     0     0 1111 8097  8  4 88  0  0 2021-12-09 09:56:26
 0  0      0 5158980  96792 1295708    0    0     0     4  919 6919  4  3 93  0  0 2021-12-09 09:56:27
 0  0      0 5158980  96792 1295708    0    0     0     0  567 4934  2  4 94  0  0 2021-12-09 09:56:28
 0  0      0 5158980  96792 1295712    0    0     0   192  502 4887  3  3 94  0  0 2021-12-09 09:56:29
 0  0      0 5158980  96792 1295712    0    0     0     0 1176 7335  4  6 90  0  0 2021-12-09 09:56:30
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5158980  96792 1295712    0    0     0     0  890 6732  4  5 91  0  0 2021-12-09 09:56:31
 0  0      0 5158476  96792 1295712    0    0     0     0  808 6380  8  2 91  0  0 2021-12-09 09:56:32
 0  0      0 5158476  96792 1295716    0    0     0     4  805 6448  4  4 93  0  0 2021-12-09 09:56:33
 0  0      0 5158708  96792 1295716    0    0     0     4  973 7428  7  3 90  0  0 2021-12-09 09:56:34
 0  0      0 5159232  96792 1295716    0    0     0     0  691 5693  4  3 93  0  0 2021-12-09 09:56:35
 2  0      0 5159212  96792 1295716    0    0     0     0  600 5248  4  2 94  0  0 2021-12-09 09:56:36
 1  0      0 5158980  96792 1295720    0    0     0     0  666 5499  6  3 92  0  0 2021-12-09 09:56:37
 5  0      0 5158980  96792 1295720    0    0     0     0  558 5438  4  3 94  0  0 2021-12-09 09:56:38
 0  0      0 5158980  96792 1295720    0    0     0    12  674 5672  4  2 94  0  0 2021-12-09 09:56:39
 0  0      0 5158980  96792 1295720    0    0     0     0  621 5273  4  2 94  0  0 2021-12-09 09:56:40
 0  0      0 5158980  96792 1295724    0    0     0     0  698 5845  4  2 94  0  0 2021-12-09 09:56:41
 0  0      0 5158980  96792 1295724    0    0     0     0  561 5550  6  3 91  0  0 2021-12-09 09:56:42
 0  0      0 5161028  96792 1295724    0    0     0     0  605 5221  5  2 93  0  0 2021-12-09 09:56:43
 0  0      0 5161260  96792 1295724    0    0     0     0  624 5638  6  2 92  0  0 2021-12-09 09:56:44
 0  0      0 5162288  96792 1295732    0    0     0    84  883 6733  5  3 92  0  0 2021-12-09 09:56:45
 0  0      0 5162288  96792 1295732    0    0     0     0  688 5887  3  4 93  0  0 2021-12-09 09:56:46
 0  0      0 5162288  96792 1295732    0    0     0     0  743 5632  3  3 95  0  0 2021-12-09 09:56:47
 0  0      0 5162012  96792 1295732    0    0     0     0  881 5643  4  2 95  0  0 2021-12-09 09:56:48
 0  0      0 5161532  96792 1295736    0    0     0     0  992 6180  3  3 94  0  0 2021-12-09 09:56:49
 0  0      0 5161532  96792 1295736    0    0     0     0  814 5492  5  1 94  0  0 2021-12-09 09:56:50
 0  0      0 5160776  96792 1295744    0    0     0     4  841 6434  4  4 93  0  0 2021-12-09 09:56:51
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5160776  96792 1295744    0    0     0     0  948 7097  6  4 90  0  0 2021-12-09 09:56:52
 0  0      0 5161532  96800 1295748    0    0     0   112 1000 7747  4  3 92  1  0 2021-12-09 09:56:53
 0  0      0 5161532  96800 1295748    0    0     0     0  565 5112  5  3 93  0  0 2021-12-09 09:56:54
 0  0      0 5161532  96800 1295740    0    0     0     0  754 5764  3  3 95  0  0 2021-12-09 09:56:55
 0  0      0 5161036  96800 1295740    0    0     0     0  746 5325  5  2 94  0  0 2021-12-09 09:56:56
 0  0      0 5160776  96800 1295740    0    0     0     4  783 6029  4  3 93  0  0 2021-12-09 09:56:57
 0  0      0 5160776  96800 1295740    0    0     0     0  778 6081  3  4 93  0  0 2021-12-09 09:56:58
 6  0      0 5161280  96800 1295748    0    0     0     0  970 7407  5  4 91  0  0 2021-12-09 09:56:59
 0  0      0 5161280  96800 1295748    0    0     0     0  779 6196  4  3 93  0  0 2021-12-09 09:57:00
 0  0      0 5161280  96800 1295748    0    0     0     0  768 5913  4  3 94  0  0 2021-12-09 09:57:01
 1  0      0 5161280  96800 1295748    0    0     0     0  680 5356  6  2 92  0  0 2021-12-09 09:57:02
 0  0      0 5161280  96800 1295752    0    0     0     4  538 5174  3  2 96  0  0 2021-12-09 09:57:03
 0  0      0 5161004  96800 1295752    0    0     0     0  844 6726  6  3 91  0  0 2021-12-09 09:57:04
 0  0      0 5161028  96800 1295752    0    0     0     0  609 5703  2  3 95  0  0 2021-12-09 09:57:05
 0  0      0 5161280  96800 1295756    0    0     0     0  657 5534  4  3 93  0  0 2021-12-09 09:57:06
 0  0      0 5161532  96800 1295756    0    0     0     0  885 6597  4  2 94  0  0 2021-12-09 09:57:07
 0  0      0 5161764  96800 1295756    0    0     0     0  521 4732  4  2 95  0  0 2021-12-09 09:57:08
 0  0      0 5161784  96800 1295756    0    0     0     4  697 5644  4  1 95  0  0 2021-12-09 09:57:09
 0  0      0 5161760  96800 1295760    0    0     0     0  791 6278  4  4 93  0  0 2021-12-09 09:57:10
 0  0      0 5161784  96800 1295760    0    0     0     0  723 5983  4  3 93  0  0 2021-12-09 09:57:11
 0  0      0 5161992  96800 1295760    0    0     0     0  681 6193  9  4 87  0  0 2021-12-09 09:57:12
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5162036  96800 1295760    0    0     0     0  592 5644  7  4 90  0  0 2021-12-09 09:57:13
 0  0      0 5161532  96800 1295760    0    0     0     0  687 5605  5  3 93  0  0 2021-12-09 09:57:14
 1  0      0 5161784  96804 1295764    0    0     0    52  762 6232  6  2 92  0  0 2021-12-09 09:57:15
 0  0      0 5162288  96804 1295764    0    0     0     0  837 6532  4  2 94  0  0 2021-12-09 09:57:16
 3  0      0 5162036  96804 1295764    0    0     0     0  462 4273  1  3 96  0  0 2021-12-09 09:57:17
 0  0      0 5161784  96804 1295768    0    0     0     0  735 5934  4  3 93  0  0 2021-12-09 09:57:18
