Linux 5.11.0-1022-azure (MsVM9) 	12/09/21 	_x86_64_	(2 CPU)

13:31:59        CPU     %user     %nice   %system   %iowait    %steal     %idle
13:32:41        all     12.06      0.00      4.02      4.02      0.00     79.90
13:32:42        all      5.94      0.00      3.47      0.00      0.00     90.59
13:32:43        all     14.95      0.00      5.15      9.28      0.00     70.62
13:32:44        all      2.54      0.00      2.03      0.00      0.00     95.43
13:32:45        all     10.61      0.00      5.05      5.56      0.00     78.79
13:32:46        all      8.37      0.00      2.96      0.99      0.00     87.68
13:32:47        all      3.06      0.00      2.55      0.00      0.00     94.39
13:32:48        all     12.87      0.00      5.94      4.46      0.00     76.73
13:32:49        all      5.91      0.00      2.46      0.00      0.00     91.63
13:32:50        all     14.29      0.00      5.61      4.59      0.00     75.51
13:32:51        all      3.98      0.00      2.99      0.00      0.00     93.03
13:32:52        all      7.18      0.00      4.62      2.56      0.00     85.64
13:32:53        all      5.53      0.00      3.02      1.01      0.00     90.45
13:32:54        all      5.05      0.00      3.03      0.00      0.00     91.92
13:32:55        all     12.37      0.00      3.61      5.15      0.00     78.87
13:32:56        all      2.54      0.00      2.03      0.00      0.00     95.43
13:32:57        all     10.95      0.00      5.47      9.95      0.00     73.63
13:32:58        all      6.53      0.00      3.52      0.00      0.00     89.95
13:32:59        all      4.50      0.00      2.00      0.00      0.00     93.50
13:33:00        all     12.56      0.00      6.03      4.52      0.00     76.88
13:33:01        all      3.00      0.00      2.00      0.00      0.00     95.00
13:33:02        all     17.35      0.00      4.59      3.57      0.00     74.49
13:33:03        all      3.48      0.00      3.98      0.00      0.00     92.54
13:33:04        all     17.59      0.00      8.54      3.52      0.00     70.35
13:33:05        all     43.72      0.00     21.11      4.52      0.00     30.65
13:33:06        all      5.03      0.00      3.02      1.51      0.00     90.45
13:33:07        all     12.76      0.00      4.59      6.12      0.00     76.53
13:33:08        all      3.98      0.00      2.99      0.00      0.00     93.03
13:33:09        all     17.50      0.00      5.00      3.50      0.00     74.00
13:33:10        all      6.12      0.00      2.04      0.00      0.00     91.84
13:33:11        all      9.14      0.00      4.06      4.06      0.00     82.74
13:33:12        all     10.34      0.00      3.94      0.99      0.00     84.73
13:33:13        all      3.50      0.00      2.00      0.00      0.00     94.50
13:33:14        all     20.00      0.00      7.69      5.64      0.00     66.67
13:33:15        all      3.54      0.00      2.53      0.00      0.00     93.94
13:33:16        all     15.31      0.00      2.55      4.08      0.00     78.06
13:33:17        all      4.52      0.00      3.02      0.00      0.00     92.46
13:33:18        all      6.06      0.00      3.54      0.00      0.00     90.40
13:33:19        all     15.00      0.00      7.00      5.00      0.00     73.00
13:33:20        all      5.08      0.00      1.02      0.00      0.00     93.91
13:33:21        all     12.24      0.00      6.12      4.08      0.00     77.55
13:33:22        all      6.50      0.00      1.50      0.00      0.00     92.00
13:33:23        all      7.65      0.00      2.55      3.57      0.00     86.22
13:33:24        all      4.55      0.00      3.03      2.02      0.00     90.40
13:33:25        all      4.50      0.00      2.50      0.00      0.00     93.00
13:33:26        all     15.23      0.00      5.08      3.55      0.00     76.14
13:33:27        all      2.54      0.00      2.03      0.00      0.00     95.43
13:33:28        all     15.66      0.00      5.56      5.05      0.00     73.74
13:33:29        all      4.55      0.00      1.52      0.00      0.00     93.94
13:33:30        all      5.21      0.00      2.60      0.52      0.00     91.67
13:33:31        all     11.39      0.00     12.87      3.96      0.00     71.78
13:33:32        all      3.05      0.00      1.02      0.00      0.00     95.94
13:33:33        all     11.79      0.00      5.64      4.10      0.00     78.46
13:33:34        all      5.08      0.00      1.52      0.00      0.00     93.40
13:33:35        all     11.94      0.00      4.48      5.47      0.00     78.11
13:33:36        all      3.54      0.00      2.02      0.00      0.00     94.44
13:33:37        all      3.06      0.00      1.53      0.00      0.00     95.41
13:33:38        all     16.84      0.00      5.10      4.59      0.00     73.47
13:33:39        all      3.48      0.00      3.98      0.00      0.00     92.54
13:33:40        all     20.10      0.00      6.53      9.55      0.00     63.82
13:33:41        all      2.05      0.00      2.56      3.08      0.00     92.31
13:33:42        all      6.50      0.00      3.00      2.50      0.00     88.00
13:33:43        all     12.00      0.00      5.50      2.00      0.00     80.50
13:33:44        all      2.04      0.00      2.04      0.00      0.00     95.92
13:33:45        all     13.13      0.00      3.03      8.59      0.00     75.25
13:33:46        all      6.00      0.00      3.00      0.00      0.00     91.00
13:33:47        all     10.15      0.00      5.58      4.57      0.00     79.70
13:33:48        all      6.97      0.00      2.99      0.00      0.00     90.05
13:33:49        all      4.57      0.00      2.54      0.00      0.00     92.89
13:33:50        all     17.59      0.00      6.03      5.53      0.00     70.85
13:33:51        all      3.55      0.00      1.52      0.00      0.00     94.92
13:33:52        all     12.37      0.00      4.64      4.12      0.00     78.87
13:33:53        all      2.53      0.00      2.02      0.00      0.00     95.45
13:33:54        all      8.04      0.00      3.02      2.01      0.00     86.93
13:33:55        all     11.73      0.00      4.59      3.57      0.00     80.10
13:33:56        all      5.05      0.00      2.02      0.00      0.00     92.93
13:33:57        all     13.61      0.00      4.71      7.33      0.00     74.35
13:33:58        all      8.91      0.00      4.95      0.00      0.00     86.14
13:33:59        all     12.00      0.00      5.50      5.00      0.00     77.50
13:34:00        all      6.53      0.00      4.02      1.01      0.00     88.44
13:34:01        all      3.02      0.00      3.02      0.00      0.00     93.97
13:34:02        all     13.09      0.00      6.28      6.28      0.00     74.35
13:34:03        all      2.53      0.00      1.52      0.00      0.00     95.96
13:34:04        all     12.69      0.00      5.08      4.06      0.00     78.17
13:34:05        all      4.06      0.00      2.03      0.00      0.00     93.91
13:34:06        all      5.53      0.00      3.52      1.51      0.00     89.45
13:34:07        all      9.64      0.00      5.58      3.05      0.00     81.73
13:34:08        all      4.04      0.00      2.02      0.00      0.00     93.94
13:34:09        all     11.73      0.00      6.12      4.59      0.00     77.55
13:34:10        all      8.50      0.00      2.00      0.00      0.00     89.50
13:34:11        all     11.34      0.00      3.09      4.12      0.00     81.44
13:34:12        all      4.48      0.00      3.48      0.00      0.00     92.04
13:34:13        all      2.00      0.00      3.00      0.00      0.00     95.00
13:34:14        all     13.64      0.00      5.56      5.56      0.00     75.25
13:34:15        all      2.53      0.00      2.02      0.00      0.00     95.45
13:34:16        all     14.50      0.00      5.00      3.50      0.00     77.00
13:34:17        all      5.45      0.00      1.98      0.00      0.00     92.57
13:34:18        all     16.83      0.00      5.45      4.46      0.00     73.27
13:34:19        all      7.96      0.00      2.99      0.00      0.00     89.05
13:34:20        all      3.08      0.00      2.05      0.00      0.00     94.87
13:34:21        all     13.20      0.00      4.57      5.08      0.00     77.16
13:34:22        all      7.07      0.00      2.02      0.00      0.00     90.91
13:34:23        all     10.71      0.00      4.08      5.10      0.00     80.10
13:34:24        all      1.53      0.00      2.04      0.00      0.00     96.43
13:34:25        all      4.08      0.00      4.08      3.06      0.00     88.78
13:34:26        all     16.42      0.00      5.97      1.99      0.00     75.62
13:34:27        all      2.54      0.00      2.03      0.00      0.00     95.43
13:34:28        all     11.17      0.00      5.08      4.06      0.00     79.70
13:34:29        all      6.09      0.00      2.54      0.00      0.00     91.37
13:34:30        all     13.85      0.00      3.59      5.64      0.00     76.92
13:34:31        all      5.61      0.00      6.63      0.00      0.00     87.76
13:34:32        all      3.02      0.00      2.01      0.00      0.00     94.97
13:34:33        all     14.00      0.00      5.00      5.00      0.00     76.00
13:34:34        all      5.15      0.00      3.09      0.00      0.00     91.75
13:34:35        all     12.56      0.00      5.03      5.53      0.00     76.88
13:34:36        all      2.04      0.00      2.04      0.00      0.00     95.92
13:34:37        all      9.05      0.00      5.03      3.52      0.00     82.41
13:34:38        all      9.09      0.00      6.06      7.58      0.00     77.27
13:34:39        all      6.57      0.00      3.54      0.00      0.00     89.90
13:34:40        all     15.50      0.00      6.00      4.00      0.00     74.50
13:34:41        all      3.09      0.00      2.06      0.00      0.00     94.85
13:34:42        all     11.22      0.00      5.10      6.12      0.00     77.55
13:34:43        all      3.05      0.00      3.05      0.00      0.00     93.91
13:34:44        all      3.03      0.00      1.01      0.00      0.00     95.96
13:34:45        all     15.00      0.00      6.50      4.50      0.00     74.00
13:34:46        all      6.03      0.00      1.51      0.00      0.00     92.46
13:34:47        all     12.76      0.00      2.04      4.59      0.00     80.61
13:34:48        all      3.54      0.00      2.53      0.00      0.00     93.94
13:34:49        all     13.50      0.00      5.00      5.00      0.00     76.50
13:34:50        all      7.54      0.00      3.02      0.00      0.00     89.45
13:34:51        all      4.48      0.00      3.48      0.00      0.00     92.04
13:34:52        all      9.28      0.00      4.12      4.64      0.00     81.96
13:34:53        all      2.50      0.00      3.50      0.50      0.00     93.50
13:34:54        all     12.63      0.00      7.07      5.05      0.00     75.25
13:34:55        all      3.59      0.00      1.03      0.00      0.00     95.38
13:34:56        all      6.53      0.00      3.52      6.03      0.00     83.92
13:34:57        all      8.16      0.00      4.08      1.02      0.00     86.73
13:34:58        all      6.06      0.00      2.02      0.00      0.00     91.92
13:34:59        all     13.43      0.00      4.48      5.47      0.00     76.62
13:35:00        all      5.61      0.00      2.55      1.53      0.00     90.31
13:35:01        all     11.62      0.00      5.56      5.05      0.00     77.78
13:35:02        all      6.03      0.00      2.01      0.50      0.00     91.46
13:35:03        all      2.56      0.00      2.56      1.03      0.00     93.85
13:35:04        all     11.22      0.00      3.06      5.10      0.00     80.61
13:35:05        all      4.00      0.00      1.00      0.00      0.00     95.00
13:35:06        all     15.23      0.00      6.60      5.08      0.00     73.10
13:35:07        all      3.52      0.00      2.51      0.00      0.00     93.97
13:35:08        all      9.55      0.00      6.03      5.53      0.00     78.89
13:35:09        all      6.53      0.00      2.51      0.00      0.00     90.95
13:35:10        all      5.50      0.00      4.00      0.00      0.00     90.50
13:35:11        all     15.82      0.00      6.12      5.10      0.00     72.96
13:35:12        all      2.54      0.00      1.52      0.00      0.00     95.94
13:35:13        all     11.62      0.00      7.07      4.04      0.00     77.27
13:35:14        all      4.50      0.00      3.00      0.00      0.00     92.50
13:35:15        all      4.02      0.00      2.51      3.52      0.00     89.95
13:35:16        all     13.13      0.00      5.05      3.03      0.00     78.79
13:35:17        all      4.50      0.00      5.00      0.00      0.00     90.50
13:35:18        all     13.64      0.00      5.05      4.04      0.00     77.27
13:35:19        all      4.62      0.00      2.56      0.00      0.00     92.82
13:35:20        all     15.50      0.00      7.50      4.50      0.00     72.50
13:35:21        all      7.65      0.00      2.55      0.00      0.00     89.80
13:35:22        all      9.14      0.00      3.55      0.00      0.00     87.31
13:35:23        all     10.50      0.00      5.50      5.00      0.00     79.00
13:35:24        all      6.09      0.00      2.03      0.51      0.00     91.37
13:35:25        all     12.69      0.00      5.08      4.57      0.00     77.66
13:35:26        all      4.50      0.00      3.50      0.00      0.00     92.00
13:35:27        all      8.38      0.00      3.14      2.62      0.00     85.86
13:35:28        all      9.00      0.00      3.00      2.00      0.00     86.00
13:35:29        all      3.12      0.00      0.00      0.52      0.00     96.35
13:35:30        all     17.41      0.00      6.97      4.98      0.00     70.65
13:35:31        all      5.03      0.00      7.04      0.00      0.00     87.94
13:35:32        all     11.17      0.00      4.57      5.08      0.00     79.19
13:35:33        all      4.02      0.00      2.01      0.00      0.00     93.97
13:35:34        all      5.08      0.00      3.05      0.00      0.00     91.88
13:35:35        all     19.10      0.00      9.05      9.55      0.00     62.31
13:35:36        all      3.50      0.00      2.50      0.00      0.00     94.00
13:35:37        all     12.50      0.00      6.00      8.00      0.00     73.50
13:35:38        all      4.02      0.00      3.52      0.00      0.00     92.46
13:35:39        all      5.53      0.00      2.01      3.52      0.00     88.94
13:35:40        all     16.16      0.00      4.55      2.02      0.00     77.27
13:35:41        all      4.06      0.00      2.54      0.00      0.00     93.40
13:35:42        all     12.50      0.00      6.00      6.50      0.00     75.00
13:35:43        all      3.03      0.00      2.02      0.00      0.00     94.95
13:35:44        all     10.31      0.00      1.55      5.15      0.00     82.99
13:35:45        all      4.98      0.00      2.99      0.00      0.00     92.04
13:35:46        all      4.06      0.00      2.54      0.00      0.00     93.40
13:35:47        all     12.63      0.00      4.04      5.05      0.00     78.28
13:35:48        all      3.59      0.00      2.05      0.00      0.00     94.36
13:35:49        all     13.71      0.00      4.06      3.55      0.00     78.68
13:35:50        all      5.08      0.00      3.05      0.00      0.00     91.88
13:35:51        all      9.00      0.00      3.00      5.00      0.00     83.00
13:35:52        all      8.72      0.00      2.05      1.54      0.00     87.69
13:35:53        all      5.00      0.00      4.00      0.00      0.00     91.00
13:35:54        all     15.15      0.00      4.55      6.06      0.00     74.24
13:35:55        all      3.02      0.00      2.01      0.00      0.00     94.97
13:35:56        all     10.61      0.00      5.05      5.56      0.00     78.79
13:35:57        all      6.57      0.00      2.53      0.00      0.00     90.91
13:35:58        all      5.58      0.00      2.54      0.00      0.00     91.88
13:35:59        all     13.27      0.00      5.61      5.10      0.00     76.02
13:36:00        all      6.09      0.00      2.54      0.00      0.00     91.37
13:36:01        all     13.86      0.00      4.46      4.46      0.00     77.23
13:36:02        all      5.56      0.00      3.54      0.00      0.00     90.91
13:36:03        all      9.60      0.00      4.04      4.55      0.00     81.82
13:36:04        all      4.06      0.00      3.55      0.00      0.00     92.39
13:36:05        all      3.45      0.00      3.94      1.48      0.00     91.13
13:36:06        all     12.44      0.00      4.66      5.18      0.00     77.72
13:36:07        all      6.44      0.00      4.46      0.00      0.00     89.11
13:36:08        all     11.79      0.00      2.05      5.64      0.00     80.51
13:36:09        all      3.61      0.00      1.03      0.00      0.00     95.36
13:36:10        all      8.91      0.00      5.45      3.96      0.00     81.68
13:36:11        all     10.55      0.00      4.02      2.01      0.00     83.42
13:36:12        all      2.49      0.00      2.99      0.00      0.00     94.53
13:36:13        all     10.42      0.00      4.69      5.21      0.00     79.69
13:36:14        all      7.92      0.00      2.48      0.00      0.00     89.60
13:36:15        all     12.18      0.00      5.58      6.09      0.00     76.14
13:36:16        all      3.05      0.00      3.05      0.00      0.00     93.91
13:36:17        all      3.02      0.00      2.01      0.00      0.00     94.97
13:36:18        all     15.74      0.00      5.58      5.58      0.00     73.10
13:36:19        all      7.58      0.00      2.53      0.00      0.00     89.90
13:36:20        all     14.29      0.00      4.08      5.61      0.00     76.02
13:36:21        all      3.54      0.00      3.03      0.00      0.00     93.43
13:36:22        all     10.36      0.00      4.15      4.15      0.00     81.35
13:36:23        all      5.61      0.00      2.04      1.02      0.00     91.33
13:36:24        all      3.05      0.00      2.54      0.00      0.00     94.42
13:36:25        all     11.94      0.00      6.97      5.47      0.00     75.62
13:36:26        all      6.06      0.00      2.02      0.00      0.00     91.92
13:36:27        all     12.00      0.00      4.50      8.50      0.00     75.00
13:36:28        all      8.04      0.00      3.52      0.00      0.00     88.44
13:36:29        all      4.04      0.00      2.53      0.00      0.00     93.43
13:36:30        all     14.43      0.00      5.15      5.67      0.00     74.74
13:36:31        all      6.06      0.00      5.56      0.00      0.00     88.38
13:36:32        all     15.50      0.00      7.50     12.00      0.00     65.00
13:36:33        all      5.00      0.00      3.00      0.00      0.00     92.00
13:36:34        all      8.72      0.00      5.13      5.64      0.00     80.51
13:36:35        all      5.50      0.00      4.00      0.50      0.00     90.00
13:36:36        all      3.02      0.00      2.51      0.00      0.00     94.47
13:36:37        all     11.50      0.00      7.00      7.00      0.00     74.50
13:36:38        all      5.00      0.00      3.50      0.00      0.00     91.50
13:36:39        all     10.55      0.00      5.53      5.03      0.00     78.89
13:36:40        all      6.50      0.00      3.00      0.00      0.00     90.50
13:36:41        all      4.04      0.00      2.02      3.03      0.00     90.91
13:36:42        all     15.66      0.00      5.56      6.57      0.00     72.22
13:36:43        all      3.00      0.00      2.00      0.00      0.00     95.00
13:36:44        all     14.87      0.00      5.13      5.13      0.00     74.87
13:36:45        all      4.00      0.00      2.00      0.00      0.00     94.00
13:36:46        all     12.12      0.00      1.52      4.55      0.00     81.82
13:36:47        all     10.66      0.00      3.05      1.02      0.00     85.28
13:36:48        all      3.52      0.00      1.51      0.00      0.00     94.97
13:36:49        all     11.79      0.00      8.21      5.64      0.00     74.36
13:36:50        all     13.07      0.00      3.52      0.00      0.00     83.42
13:36:51        all     12.63      0.00      4.04      4.04      0.00     79.29
13:36:52        all      7.46      0.00      1.49      0.00      0.00     91.04
13:36:53        all      4.50      0.00      2.50      0.00      0.00     93.00
13:36:54        all     12.06      0.00      5.53      4.02      0.00     78.39
13:36:55        all      2.50      0.00      3.00      0.00      0.00     94.50
13:36:56        all     12.63      0.00      4.55      4.04      0.00     78.79
13:36:57        all      4.48      0.00      2.99      0.00      0.00     92.54
13:36:58        all     14.80      0.00      5.10      5.10      0.00     75.00
13:36:59        all      4.12      0.00      2.58      0.00      0.00     93.30
13:37:00        all      4.48      0.00      4.48      0.00      0.00     91.04
13:37:01        all     12.69      0.00      4.06      7.11      0.00     76.14
13:37:02        all      5.13      0.00      2.05      0.00      0.00     92.82
13:37:03        all     10.95      0.00      6.47      5.47      0.00     77.11
13:37:04        all      4.52      0.00      1.01      0.00      0.00     94.47
13:37:05        all      4.64      0.00      2.06      3.09      0.00     90.21
13:37:06        all     11.79      0.00      3.59      1.54      0.00     83.08
13:37:07        all      2.55      0.00      3.06      0.00      0.00     94.39
13:37:08        all     12.50      0.00      6.00      4.50      0.00     77.00
13:37:09        all      4.02      0.00      2.01      0.00      0.00     93.97
13:37:10        all     15.76      0.00      8.37      3.45      0.00     72.41
13:37:11        all      4.06      0.00      2.54      0.00      0.00     93.40
13:37:12        all      2.51      0.00      3.02      0.00      0.00     94.47
13:37:13        all     12.82      0.00      5.64      4.10      0.00     77.44
13:37:14        all      5.03      0.00      2.01      0.00      0.00     92.96
13:37:15        all      8.96      0.00      6.47      4.98      0.00     79.60
13:37:16        all      4.08      0.00      1.53      0.51      0.00     93.88
13:37:17        all     11.56      0.00      3.02      3.52      0.00     81.91
13:37:18        all      7.14      0.00      2.55      0.00      0.00     90.31
13:37:19        all      5.05      0.00      1.52      0.00      0.00     93.43
13:37:20        all     16.42      0.00      4.98      3.98      0.00     74.63
13:37:21        all      4.55      0.00      3.03      0.00      0.00     92.42
13:37:22        all     16.42      0.00      5.97      4.98      0.00     72.64
13:37:23        all      3.50      0.00      2.00      0.00      0.00     94.50
13:37:24        all      9.36      0.00      5.42      3.94      0.00     81.28
13:37:25        all      5.08      0.00      3.05      0.00      0.00     91.88
13:37:26        all      4.59      0.00      3.06      0.00      0.00     92.35
13:37:27        all     16.67      0.00      6.25      4.17      0.00     72.92
13:37:28        all      3.59      0.00      1.54      0.00      0.00     94.87
13:37:29        all     16.75      0.00      7.11      8.63      0.00     67.51
13:37:30        all     11.28      0.00      2.56      0.00      0.00     86.15
13:37:31        all      7.65      0.00     10.20      2.55      0.00     79.59
13:37:32        all     11.11      0.00      3.54      4.55      0.00     80.81
13:37:33        all      2.55      0.00      2.55      0.00      0.00     94.90
13:37:34        all      9.69      0.00      8.16      8.67      0.00     73.47
13:37:35        all      4.02      0.00      2.01      0.00      0.00     93.97
13:37:36        all     13.57      0.00      6.03      4.52      0.00     75.88
13:37:37        all      3.03      0.00      3.54      0.00      0.00     93.43
13:37:38        all      5.47      0.00      2.49      0.00      0.00     92.04
13:37:39        all     13.57      0.00      3.02      4.52      0.00     78.89
13:37:40        all      5.05      0.00      4.04      0.00      0.00     90.91
13:37:41        all     11.86      0.00      5.67      4.64      0.00     77.84
13:37:42        all      4.48      0.00      3.98      0.00      0.00     91.54
13:37:43        all     10.84      0.00      2.96      3.94      0.00     82.27
13:37:44        all      6.15      0.00      2.56      1.03      0.00     90.26
13:37:45        all      3.03      0.00      3.03      0.00      0.00     93.94
13:37:46        all     14.57      0.00      5.03      4.02      0.00     76.38
13:37:47        all      2.04      0.00      1.53      0.00      0.00     96.43
13:37:48        all     10.77      0.00      5.13      3.59      0.00     80.51
13:37:49        all      4.08      0.00      1.02      0.00      0.00     94.90
13:37:50        all      8.04      0.00      3.02      2.51      0.00     86.43
13:37:51        all     13.07      0.00      3.52      2.51      0.00     80.90
13:37:52        all      3.55      0.00      2.54      0.00      0.00     93.91
13:37:53        all     12.94      0.00      5.47      5.47      0.00     76.12
13:37:54        all      5.05      0.00      1.52      0.00      0.00     93.43
13:37:55        all     10.61      0.00      4.55      5.56      0.00     79.29
13:37:56        all      5.53      0.00      2.51      0.00      0.00     91.96
13:37:57        all      4.00      0.00      2.50      0.00      0.00     93.50
13:37:58        all     14.29      0.00      4.59      3.57      0.00     77.55
13:37:59        all      4.06      0.00      2.54      0.00      0.00     93.40
13:38:00        all     12.76      0.00      4.59      5.10      0.00     77.55
13:38:01        all      4.04      0.00      1.52      0.00      0.00     94.44
13:38:02        all     10.50      0.00      6.50      4.00      0.00     79.00
13:38:03        all      4.08      0.00      2.04      0.00      0.00     93.88
13:38:04        all      3.48      0.00      4.98      0.00      0.00     91.54
13:38:05        all     10.71      0.00      4.59      5.61      0.00     79.08
13:38:06        all      5.05      0.00      3.54      0.00      0.00     91.41
13:38:07        all     13.00      0.00      4.00      6.50      0.00     76.50
13:38:08        all      3.52      0.00      2.01      0.00      0.00     94.47
13:38:09        all      7.58      0.00      5.05      3.03      0.00     84.34
13:38:10        all     13.00      0.00      7.00      2.00      0.00     78.00
13:38:11        all      4.52      0.00      1.51      0.00      0.00     93.97
13:38:12        all     11.79      0.00      3.59      5.64      0.00     78.97
13:38:13        all      3.00      0.00      2.50      0.00      0.00     94.50
13:38:14        all     17.62      0.00      6.22      7.25      0.00     68.91
13:38:15        all      5.03      0.00      3.52      0.00      0.00     91.46
13:38:16        all      4.02      0.00      3.02      0.00      0.00     92.96
13:38:17        all     14.95      0.00      5.67      5.15      0.00     74.23
13:38:18        all      5.97      0.00      2.49      0.00      0.00     91.54
13:38:19        all     17.73      0.00      6.90      6.40      0.00     68.97
13:38:20        all      5.53      0.00      1.01      0.00      0.00     93.47
13:38:21        all      6.63      0.00      3.06      3.57      0.00     86.73
13:38:22        all     11.94      0.00      6.97      1.99      0.00     79.10
13:38:23        all      3.50      0.00      3.00      0.00      0.00     93.50
13:38:24        all     12.63      0.00      4.55      7.07      0.00     75.76
13:38:25        all      3.45      0.00      3.45      0.00      0.00     93.10
13:38:26        all     17.01      0.00      4.64      8.76      0.00     69.59
13:38:27        all      5.64      0.00      2.56      1.03      0.00     90.77
13:38:28        all      2.50      0.00      4.00      0.00      0.00     93.50
13:38:29        all     13.64      0.00      4.55      6.06      0.00     75.76
13:38:30        all      8.16      0.00      3.57      0.00      0.00     88.27
13:38:31        all     18.23      0.00      6.77      8.85      0.00     66.15
13:38:32        all      2.51      0.00      3.52      0.00      0.00     93.97
13:38:33        all      7.80      0.00      4.39      2.93      0.00     84.88
13:38:34        all     11.56      0.00      4.02      2.01      0.00     82.41
13:38:35        all      3.06      0.00      2.04      0.00      0.00     94.90
13:38:36        all     11.62      0.00      4.55      6.57      0.00     77.27
13:38:37        all      3.05      0.00      2.54      0.00      0.00     94.42
13:38:38        all     12.12      0.00      5.05      5.05      0.00     77.78
13:38:39        all      4.59      0.00      1.02      0.00      0.00     94.39
13:38:40        all      5.03      0.00      1.51      0.00      0.00     93.47
13:38:41        all     12.24      0.00      5.10      5.61      0.00     77.04
13:38:42        all      4.64      0.00      1.55      0.00      0.00     93.81
13:38:43        all     10.55      0.00      5.03      6.53      0.00     77.89
13:38:44        all      2.50      0.00      2.00      0.00      0.00     95.50
13:38:45        all     11.39      0.00      5.45      5.94      0.00     77.23
13:38:46        all      7.73      0.00      3.09      0.00      0.00     89.18
13:38:47        all      2.50      0.00      2.50      0.00      0.00     95.00
13:38:48        all     10.61      0.00      5.05      8.08      0.00     76.26
13:38:49        all      4.55      0.00      2.02      0.00      0.00     93.43
13:38:50        all     14.57      0.00      6.03      6.53      0.00     72.86
13:38:51        all      5.03      0.00      1.51      0.00      0.00     93.47
13:38:52        all      4.66      0.00      2.59      0.52      0.00     92.23
13:38:53        all     10.45      0.00      6.47      2.99      0.00     80.10
13:38:54        all      6.53      0.00      3.02      0.00      0.00     90.45
13:38:55        all      9.95      0.00      6.47      5.47      0.00     78.11
13:38:56        all      5.05      0.00      2.53      0.00      0.00     92.42
13:38:57        all      9.00      0.00      5.00      6.00      0.00     80.00
13:38:58        all      4.17      0.00      2.60      0.00      0.00     93.23
13:38:59        all      5.58      0.00      2.54      2.54      0.00     89.34
13:39:00        all     18.13      0.00      5.18      5.18      0.00     71.50
13:39:01        all      5.45      0.00      4.95      0.00      0.00     89.60
13:39:02        all     19.69      0.00      6.22      5.18      0.00     68.91
13:39:03        all      4.06      0.00      1.52      0.00      0.00     94.42
13:39:04        all      4.08      0.00      2.55      2.55      0.00     90.82
13:39:05        all      9.95      0.00      4.48      1.99      0.00     83.58
13:39:06        all      5.61      0.00      2.55      0.00      0.00     91.84
13:39:07        all     11.11      0.00      6.57      6.06      0.00     76.26
13:39:08        all      3.54      0.00      1.52      0.00      0.00     94.95
13:39:09        all     11.11      0.00      5.56      4.04      0.00     79.29
13:39:10        all      7.11      0.00      3.55      0.00      0.00     89.34
13:39:11        all      5.03      0.00      3.02      0.00      0.00     91.96
