procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 5056048 117804 1314236    0    0     0     0  823 6550  5  3 92  0  0 2021-12-09 10:22:05
 0  0      0 5056292 117816 1314368    0    0     0   740 1741 12210 13  6 77  6  0 2021-12-09 10:22:06
 0  0      0 5056292 117816 1314368    0    0     0     0  844 5760  5  2 93  0  0 2021-12-09 10:22:07
 2  0      0 5056292 117848 1314468    0    0     0   704 1273 10645 12  4 80  3  0 2021-12-09 10:22:08
 6  0      0 5056292 117848 1314472    0    0     0     0  742 5812  5  3 93  0  0 2021-12-09 10:22:09
 0  0      0 5056040 117848 1314472    0    0     0     0  784 5245  3  3 95  0  0 2021-12-09 10:22:10
 0  0      0 5055748 117888 1314596    0    0     0   768 1641 12001 13  5 77  5  0 2021-12-09 10:22:11
 0  0      0 5055788 117888 1314596    0    0     0     0  733 5215  4  2 94  0  0 2021-12-09 10:22:12
 0  0      0 5055788 117924 1314696    0    0     0   716 1740 11826 11  5 80  4  0 2021-12-09 10:22:13
 0  0      0 5055536 117924 1314704    0    0     0     4  912 5927  6  3 92  0  0 2021-12-09 10:22:14
 0  0      0 5055788 117924 1314704    0    0     0     0  897 6544  4  4 92  0  0 2021-12-09 10:22:15
 0  0      0 5055788 117956 1314808    0    0     0   728 1440 11337 14  6 65 16  0 2021-12-09 10:22:16
 0  0      0 5055788 117956 1314812    0    0     0     0  683 5810  7  4 90  0  0 2021-12-09 10:22:17
 0  1      0 5055032 117972 1314796    0    0     0   608 1216 8623 10  5 82  3  0 2021-12-09 10:22:18
 1  0      0 5055032 117984 1314920    0    0     0   168 1460 10306  8  3 88  1  0 2021-12-09 10:22:19
 1  0      0 5055032 117984 1314920    0    0     0     4  579 4832  5  2 93  0  0 2021-12-09 10:22:20
 1  0      0 5055788 118008 1315024    0    0     0   716 1668 12694 15  6 74  5  0 2021-12-09 10:22:21
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5055788 118008 1315028    0    0     0     0  921 5997  4  3 93  0  0 2021-12-09 10:22:22
 7  1      0 5055788 118016 1315068    0    0     0   392 1180 7961  6  3 88  2  0 2021-12-09 10:22:23
 0  0      0 5055536 118040 1315168    0    0     0   524 1204 8673 11  4 83  2  0 2021-12-09 10:22:24
 0  0      0 5055536 118040 1315168    0    0     0     0  653 5337  3  3 94  0  0 2021-12-09 10:22:25
 0  0      0 5054492 118080 1315268    0    0     0   700 1596 11353 13  6 74  8  0 2021-12-09 10:22:26
 0  0      0 5054528 118080 1315272    0    0     0     0  977 7185  4  4 93  0  0 2021-12-09 10:22:27
 1  1      0 5054560 118080 1315272    0    0     0   412  583 5771  6  3 91  0  0 2021-12-09 10:22:28
 0  0      0 5054812 118096 1315384    0    0     0   664 1468 12219 13  5 75  7  0 2021-12-09 10:22:29
 0  0      0 5054812 118096 1315384    0    0     0     0 1166 8308  4  8 89  0  0 2021-12-09 10:22:30
 0  0      0 5054308 118148 1315508    0    0     0   776 1263 10980 10  5 81  5  0 2021-12-09 10:22:31
 0  0      0 5053804 118148 1315516    0    0     0     4  959 6570  5  4 92  0  0 2021-12-09 10:22:32
 0  0      0 5053804 118148 1315516    0    0     0     0  759 5752  6  2 92  0  0 2021-12-09 10:22:33
 0  0      0 5053552 118164 1315612    0    0     0   732 1403 11145 12  3 79  5  0 2021-12-09 10:22:34
 0  0      0 5052544 118164 1315612    0    0     0     0  769 5836  4  2 93  0  0 2021-12-09 10:22:35
 0  0      0 5052544 118188 1315732    0    0     0   772 1582 11943 13  7 75  6  0 2021-12-09 10:22:36
 3  0      0 5052544 118188 1315732    0    0     0     0  801 6029  7  3 90  0  0 2021-12-09 10:22:37
 0  0      0 5052544 118188 1315732    0    0     0     4  714 5826  8  3 90  0  0 2021-12-09 10:22:38
 0  0      0 5051532 118208 1315860    0    0     0   732 1384 10821 13  7 72  8  0 2021-12-09 10:22:39
 0  0      0 5051788 118208 1315860    0    0     0     0  860 6330  5  3 93  0  0 2021-12-09 10:22:40
12  0      0 5052252 118224 1315880    0    0     0   536  760 10664 14  8 76  2  0 2021-12-09 10:22:41
 0  0      0 5053056 118236 1315972    0    0     0   252 1186 9683 10  5 84  1  0 2021-12-09 10:22:42
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0 5053032 118236 1315972    0    0     0     0  581 4801  4  2 94  0  0 2021-12-09 10:22:43
 0  0      0 5056324 118284 1316084    0    0     0   732 1568 10687 11  5 64 21  0 2021-12-09 10:22:44
 0  0      0 5055568 118284 1316084    0    0     0     0  856 5967  6  2 92  0  0 2021-12-09 10:22:45
 0  0      0 5055064 118284 1316084    0    0     0     0  997 6078  5  2 92  0  0 2021-12-09 10:22:46
 0  0      0 5054812 118336 1316204    0    0     0   748 1704 11471 11  4 81  4  0 2021-12-09 10:22:47
 0  0      0 5054812 118336 1316208    0    0     0    20  938 6233  5  3 92  0  0 2021-12-09 10:22:48
 1  1      0 5054812 118340 1316232    0    0     0   216  888 7099  7  4 80 10  0 2021-12-09 10:22:49
 0  0      0 5055064 118360 1316316    0    0     0   524 1510 9830 11  5 75 10  0 2021-12-09 10:22:50
 0  0      0 5054812 118360 1316316    0    0     0     0  770 6198  3  3 94  0  0 2021-12-09 10:22:51
 0  0      0 5056072 118392 1316424    0    0     0   736 1413 11358 13  3 81  4  0 2021-12-09 10:22:52
 0  0      0 5055316 118392 1316424    0    0     0    16  860 6744  6  4 90  0  0 2021-12-09 10:22:53
 2  0      0 5054812 118392 1316424    0    0     0     0  892 6341  4  4 93  0  0 2021-12-09 10:22:54
 0  0      0 5054560 118420 1316552    0    0     0   776 1471 10915 13  5 79  4  0 2021-12-09 10:22:55
 0  0      0 5053804 118420 1316552    0    0     0     4  596 5105  6  3 91  0  0 2021-12-09 10:22:56
 0  0      0 5053300 118460 1316604    0    0     0   736 1425 11036 13  3 80  4  0 2021-12-09 10:22:57
 0  0      0 5053048 118460 1316652    0    0     0    68 1003 6783  6  3 91  0  0 2021-12-09 10:22:58
 0  0      0 5053048 118460 1316652    0    0     0     0  898 6317  4  2 94  0  0 2021-12-09 10:22:59
 0  0      0 5053048 118504 1316784    0    0     0   788 1624 11565 10  8 77  6  0 2021-12-09 10:23:00
 0  0      0 5053048 118504 1316784    0    0     0     0  833 6047  6  2 93  0  0 2021-12-09 10:23:01
 0  0      0 5053048 118532 1316888    0    0     0   792 1633 11002 12  4 78  6  0 2021-12-09 10:23:02
 0  0      0 5053048 118532 1316896    0    0     0     0  746 5776  4  4 93  0  0 2021-12-09 10:23:03
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5053048 118532 1316900    0    0     0   292  856 5977  5  2 93  0  0 2021-12-09 10:23:04
 0  0      0 5053048 118572 1317016    0    0     0   784 1511 10973 12  4 77  7  0 2021-12-09 10:23:05
 0  0      0 5053048 118572 1317016    0    0     0     0  988 6601  7  4 89  0  0 2021-12-09 10:23:06
 0  0      0 5053048 118616 1317128    0    0     0   736 1760 12148 11  4 79  5  0 2021-12-09 10:23:07
 0  0      0 5053552 118616 1317132    0    0     0     4  859 6110  9  3 89  0  0 2021-12-09 10:23:08
 0  0      0 5053300 118616 1317132    0    0     0     0  796 5717  4  2 94  0  0 2021-12-09 10:23:09
 1  0      0 5052292 118652 1317244    0    0     0   764 1528 11079 13  5 78  4  0 2021-12-09 10:23:10
 0  0      0 5052524 118652 1317244    0    0     0     0  824 5501  2  4 94  0  0 2021-12-09 10:23:11
 0  1      0 5052040 118676 1317360    0    0     0   592 1387 9347  9  4 82  5  0 2021-12-09 10:23:12
 0  0      0 5051032 118684 1317368    0    0     0   132  945 7062  8  3 89  1  0 2021-12-09 10:23:13
 3  0      0 5050276 118684 1317368    0    0     0     0  860 6145  4  3 94  0  0 2021-12-09 10:23:14
 0  0      0 5050276 118704 1317480    0    0     0   760 1603 10943 14  5 76  4  0 2021-12-09 10:23:15
 1  0      0 5050276 118704 1317480    0    0     0     0  696 5243  3  2 95  0  0 2021-12-09 10:23:16
 0  1      0 5049512 118712 1317472    0    0     0   204  718 6635  8  3 85  5  0 2021-12-09 10:23:17
 0  0      0 5048764 118732 1317608    0    0     0   536 1403 9382 12  5 62 20  0 2021-12-09 10:23:18
 0  0      0 5048764 118732 1317608    0    0     0    16  738 6135  5  3 92  0  0 2021-12-09 10:23:19
 1  2      0 5048764 118772 1317672    0    0     0   568 1180 9565  7  3 87  4  0 2021-12-09 10:23:20
 0  0      0 5053048 118780 1317716    0    0     0   144 1104 8556  7  5 87  2  0 2021-12-09 10:23:21
 1  0      0 5052552 118780 1317716    0    0     0     0  690 5457  4  3 93  0  0 2021-12-09 10:23:22
 8  0      0 5052264 118800 1317836    0    0     0   764 1862 12229 12  5 78  6  0 2021-12-09 10:23:23
 0  0      0 5052284 118800 1317836    0    0     0    20  908 5702  4  3 93  0  0 2021-12-09 10:23:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
12  0      0 5052284 118800 1317836    0    0     0   280  904 6879  6  3 89  3  0 2021-12-09 10:23:25
 0  0      0 5052032 118820 1317944    0    0     0   452 1203 9183 10  6 82  2  0 2021-12-09 10:23:26
 1  0      0 5051780 118820 1317944    0    0     0     4  751 6057  9  4 87  0  0 2021-12-09 10:23:27
 0  0      0 5049732 118860 1318048    0    0     0   764 1414 12748 22  9 64  5  0 2021-12-09 10:23:28
 0  0      0 5050236 118860 1318048    0    0     0     0 1081 7505  8  3 89  0  0 2021-12-09 10:23:29
 1  0      0 5050488 118860 1318048    0    0     0     0 1600 10196  4  7 89  0  0 2021-12-09 10:23:30
 0  0      0 5048188 118872 1318176    0    0     0   720 1386 10481 11  6 79  5  0 2021-12-09 10:23:31
 2  0      0 5047936 118872 1318176    0    0     0     0  795 5220  5  2 93  0  0 2021-12-09 10:23:32
 1  1      0 5047432 118908 1318364    0    0     0  1244 1905 12692 14  4 71 10  0 2021-12-09 10:23:33
 0  0      0 5047684 118928 1318472    0    0     0   644 1236 7384  6  3 86  5  0 2021-12-09 10:23:34
 0  0      0 5047684 118928 1318472    0    0     0     0  976 7026  4  3 93  0  0 2021-12-09 10:23:35
 0  0      0 5048944 118968 1318604    0    0     0   872 1681 12956 14  4 78  4  0 2021-12-09 10:23:36
 0  0      0 5050628 118968 1316636    0    0     0     0  657 5622  7  3 90  0  0 2021-12-09 10:23:37
 4  1      0 5050960 118968 1315500    0    0     0   372  987 8207  7  3 83  7  0 2021-12-09 10:23:38
 1  0      0 5049952 118984 1315580    0    0     0   736 1307 8636  9  3 85  4  0 2021-12-09 10:23:39
 0  0      0 5049448 118984 1315580    0    0     0     0  684 5235  4  3 93  0  0 2021-12-09 10:23:40
 0  0      0 5051212 119028 1315696    0    0     0   788 1474 11574 14  5 64 18  0 2021-12-09 10:23:41
 0  0      0 5050960 119028 1315700    0    0     0     0  878 6404  6  2 93  0  0 2021-12-09 10:23:42
 0  0      0 5050708 119028 1315700    0    0     0     0  980 7235  4  4 92  0  0 2021-12-09 10:23:43
 0  0      0 5050940 119064 1315808    0    0     0   740 1531 10709 10  5 80  5  0 2021-12-09 10:23:44
 0  0      0 5051464 119064 1315812    0    0     0     4  724 5933  4  4 91  0  0 2021-12-09 10:23:45
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5051212 119072 1315928    0    0     0   772 1293 9973 11  4 80  5  0 2021-12-09 10:23:46
 0  0      0 5051212 119072 1315928    0    0     0     0  771 5878  7  3 90  0  0 2021-12-09 10:23:47
 1  0      0 5051212 119072 1315928    0    0     0     0  465 4555  4  2 94  0  0 2021-12-09 10:23:48
 1  0      0 5049700 119112 1316044    0    0     0   716 1395 10333 14  4 78  4  0 2021-12-09 10:23:49
 0  0      0 5049448 119112 1316048    0    0     0    20  999 7379  3  3 94  0  0 2021-12-09 10:23:50
 1  1      0 5048620 119124 1316036    0    0     0   704 1347 10527 10  5 80  4  0 2021-12-09 10:23:51
 0  0      0 5048652 119140 1316156    0    0     0    76  882 6657  5  3 91  1  0 2021-12-09 10:23:52
 0  0      0 5048376 119140 1316156    0    0     0     0  748 6343  5  3 93  0  0 2021-12-09 10:23:53
 1  0      0 5052496 119176 1316268    0    0     0   752 1504 10171 11  6 79  5  0 2021-12-09 10:23:54
 1  0      0 5052496 119176 1316268    0    0     0    20  696 5439  5  2 93  0  0 2021-12-09 10:23:55
 9  0      0 5051908 119184 1316292    0    0     0   404 1052 8781  8  5 84  3  0 2021-12-09 10:23:56
 0  0      0 5051992 119200 1316368    0    0     0   348 1249 9803 13  4 81  1  0 2021-12-09 10:23:57
 0  0      0 5052244 119200 1316368    0    0     0     0  610 5598  6  3 90  0  0 2021-12-09 10:23:58
 0  0      0 5052244 119240 1316488    0    0     0   732 1582 12385 13  7 76  5  0 2021-12-09 10:23:59
 0  0      0 5052244 119240 1316488    0    0     0     0  787 5356  4  2 95  0  0 2021-12-09 10:24:00
 3  1      0 5052252 119248 1316492    0    0     0   164  495 5199  4  3 92  2  0 2021-12-09 10:24:01
 0  0      0 5051992 119268 1316600    0    0     0   568 1551 9279 10  5 82  3  0 2021-12-09 10:24:02
 1  0      0 5050984 119268 1316600    0    0     0     4  853 6343  4  3 93  0  0 2021-12-09 10:24:03
 0  1      0 5050984 119288 1316688    0    0     0   640 1625 10880 10  5 65 20  0 2021-12-09 10:24:04
 0  0      0 5052496 119292 1316700    0    0     0   112 1032 7922  7  4 87  2  0 2021-12-09 10:24:05
 0  0      0 5052496 119292 1316704    0    0     0     0  639 5437  4  1 95  0  0 2021-12-09 10:24:06
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 5052496 119312 1316820    0    0     0   728 1532 12112 14  6 74  5  0 2021-12-09 10:24:07
 0  0      0 5052496 119312 1316820    0    0     0     0  584 5050  6  3 91  0  0 2021-12-09 10:24:08
10  0      0 5052496 119320 1316820    0    0     0   284  849 7322  7  4 87  2  0 2021-12-09 10:24:09
 0  0      0 5052244 119336 1316932    0    0     0   552 1206 9055 10  5 84  2  0 2021-12-09 10:24:10
 0  0      0 5052476 119336 1316932    0    0     0     0 1152 7917  4  3 93  0  0 2021-12-09 10:24:11
 0  0      0 5052496 119352 1317048    0    0     0   776 1375 10712 16  6 64 15  0 2021-12-09 10:24:12
 0  0      0 5052748 119352 1317052    0    0     0     0  824 6586  7  4 89  0  0 2021-12-09 10:24:13
 0  0      0 5052496 119352 1317052    0    0     0     0  979 6619  4  2 95  0  0 2021-12-09 10:24:14
 0  0      0 5052496 119396 1317152    0    0     0  1060 1408 11396 12  4 80  4  0 2021-12-09 10:24:15
 0  0      0 5052244 119396 1317152    0    0     0     0  798 5689  4  1 95  0  0 2021-12-09 10:24:16
 0  1      0 5051992 119404 1317180    0    0     0   280  738 6807  8  3 79 10  0 2021-12-09 10:24:17
 1  0      0 5051740 119440 1317268    0    0     0   512 1692 11012 12  5 80  4  0 2021-12-09 10:24:18
 0  0      0 5051740 119440 1317268    0    0     0     0  908 5516  3  2 95  0  0 2021-12-09 10:24:19
 4  0      0 5051488 119452 1317388    0    0     0   756 1374 9692 10  5 80  5  0 2021-12-09 10:24:20
 0  0      0 5050732 119452 1317392    0    0     0     4  954 7499  6  4 90  0  0 2021-12-09 10:24:21
 0  0      0 5044588 119452 1317392    0    0     0     0  884 6672  5  2 94  0  0 2021-12-09 10:24:22
 0  0      0 5045092 119496 1317492    0    0     0   780 1620 11617 13  7 76  5  0 2021-12-09 10:24:23
 0  0      0 5045092 119496 1317492    0    0     0     0  640 5330  4  4 93  0  0 2021-12-09 10:24:24
 0  0      0 5043832 119548 1317616    0    0     0   720 1273 10051  9  5 82  4  0 2021-12-09 10:24:25
 0  0      0 5043824 119548 1317620    0    0     0     0 1023 6960  4  3 93  0  0 2021-12-09 10:24:26
 0  0      0 5044084 119548 1317620    0    0     0     4  723 5637  7  2 91  0  0 2021-12-09 10:24:27
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5043832 119584 1317720    0    0     0   756 1432 11105 11  7 78  5  0 2021-12-09 10:24:28
 5  0      0 5044064 119584 1317720    0    0     0     0  974 7704  6  2 92  0  0 2021-12-09 10:24:29
 0  0      0 5044084 119624 1317832    0    0     0   752 1451 11700 10  9 76  4  0 2021-12-09 10:24:30
 0  0      0 5043084 119624 1317836    0    0     0     0 1002 6777  6  2 91  0  0 2021-12-09 10:24:31
 0  0      0 5031040 119624 1317836    0    0     0     0  947 5893  3  4 94  0  0 2021-12-09 10:24:32
 0  0      0 5029504 119652 1317932    0    0     0   748 1600 10483 13  6 78  4  0 2021-12-09 10:24:33
 0  0      0 5029528 119652 1317936    0    0     0     0  917 5901  3  3 94  0  0 2021-12-09 10:24:34
 0  0      0 5029528 119680 1318060    0    0     0   796 1500 12326 14  7 73  5  0 2021-12-09 10:24:35
 1  0      0 5029528 119680 1318060    0    0     0     8  867 6469  5  2 94  0  0 2021-12-09 10:24:36
 0  0      0 5029780 119680 1318060    0    0     0     0  908 6611  7  3 91  0  0 2021-12-09 10:24:37
 0  0      0 5029780 119700 1318176    0    0     0   760 1433 10190 14  3 77  6  0 2021-12-09 10:24:38
 5  0      0 5029528 119700 1318176    0    0     0     4  687 4845  4  2 95  0  0 2021-12-09 10:24:39
 0  0      0 5029024 119732 1318272    0    0     0   712 1296 10025 11  4 80  6  0 2021-12-09 10:24:40
 0  0      0 5029024 119732 1318272    0    0     0     8  676 5961  5  3 91  0  0 2021-12-09 10:24:41
 0  0      0 5029024 119732 1318280    0    0     0     0  829 6113  3  3 94  0  0 2021-12-09 10:24:42
 0  0      0 5029024 119752 1318416    0    0     0   724 1339 10820 13  6 78  4  0 2021-12-09 10:24:43
 0  0      0 5029024 119752 1318416    0    0     0     0  585 4987  6  1 93  0  0 2021-12-09 10:24:44
 3  1      0 5029024 119756 1318448    0    0     0   732 1144 9649 10  4 80  6  0 2021-12-09 10:24:45
 0  0      0 5029276 119756 1318532    0    0     0    64 1073 7019  5  4 90  1  0 2021-12-09 10:24:46
 0  0      0 5029276 119756 1318532    0    0     0     0  667 5401  4  3 93  0  0 2021-12-09 10:24:47
 0  0      0 5028772 119764 1318660    0    0     0   768 1698 11585 13  6 78  4  0 2021-12-09 10:24:48
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5028520 119764 1318664    0    0     0     0  831 6390  5  3 92  0  0 2021-12-09 10:24:49
 3  1      0 5028268 119776 1318696    0    0     0   576 1301 10061 10  6 81  4  0 2021-12-09 10:24:50
 0  0      0 5027764 119776 1318796    0    0     0   452 1151 8762  9  4 87  1  0 2021-12-09 10:24:51
 0  0      0 5027764 119776 1318796    0    0     0     0  746 5426  4  4 93  0  0 2021-12-09 10:24:52
 0  0      0 5028732 119800 1318924    0    0     0   784 1559 13139 14  5 76  5  0 2021-12-09 10:24:53
 0  0      0 5028520 119800 1318924    0    0     0     0  894 6120  4  3 94  0  0 2021-12-09 10:24:54
 1  1      0 5028268 119800 1318928    0    0     0   136  813 6808  4  5 88  4  0 2021-12-09 10:24:55
 0  0      0 5027764 119800 1319052    0    0     0   668 1493 10493 13  3 81  4  0 2021-12-09 10:24:56
 0  0      0 5027764 119800 1319056    0    0     0     4  988 6551  9  3 87  0  0 2021-12-09 10:24:57
 6  0      0 5027764 119812 1319184    0    0     0   788 1611 11597 13  5 77  5  0 2021-12-09 10:24:58
 0  0      0 5028268 119812 1319184    0    0     0     0  694 6216  4  4 93  0  0 2021-12-09 10:24:59
 0  0      0 5028268 119812 1319184    0    0     0     0  726 6533  6  4 90  0  0 2021-12-09 10:25:00
 0  0      0 5027512 119836 1319336    0    0     0   816 1423 10325 13  5 77  5  0 2021-12-09 10:25:01
 0  0      0 5027260 119836 1319336    0    0     0     0  637 5784  5  4 92  0  0 2021-12-09 10:25:02
 0  0      0 5027008 119864 1319448    0    0     0   776 1132 11143 11  6 79  5  0 2021-12-09 10:25:03
 0  0      0 5027260 119864 1319448    0    0     0     0  913 7095  5  2 93  0  0 2021-12-09 10:25:04
 0  0      0 5027260 119864 1319448    0    0     0     0  564 5271  4  2 94  0  0 2021-12-09 10:25:05
 0  0      0 5027260 119880 1319596    0    0     0   752 1594 11599 13  4 79  5  0 2021-12-09 10:25:06
 2  0      0 5027244 119880 1319596    0    0     0     0  551 5221  6  1 93  0  0 2021-12-09 10:25:07
 0  0      0 5027504 119912 1319708    0    0     0   780 1140 11025 12  6 79  4  0 2021-12-09 10:25:08
 0  0      0 5027520 119912 1319708    0    0     0     4  917 7380  7  5 88  0  0 2021-12-09 10:25:09
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5027756 119912 1319708    0    0     0     0  701 5479  3  2 94  0  0 2021-12-09 10:25:10
 0  0      0 5027756 119944 1319836    0    0     0   780 1437 10267 13  4 76  7  0 2021-12-09 10:25:11
 0  0      0 5027756 119944 1319836    0    0     0    16  671 5688  3  2 95  0  0 2021-12-09 10:25:12
 0  0      0 5027756 119992 1319960    0    0     0   736 1078 11138 12  4 79  5  0 2021-12-09 10:25:13
 0  0      0 5027756 119992 1319968    0    0     0     0  969 6687  5  4 91  0  0 2021-12-09 10:25:14
 0  0      0 5027756 119992 1319972    0    0     0     4  769 5663  4  3 94  0  0 2021-12-09 10:25:15
 3  0      0 5027756 120028 1320076    0    0     0   720 1183 9479 14  4 78  5  0 2021-12-09 10:25:16
 0  0      0 5027504 120028 1320076    0    0     0     0  851 5995  8  2 90  0  0 2021-12-09 10:25:17
 5  0      0 5027252 120068 1320036    0    0     0   712 1417 9861 11  5 80  5  0 2021-12-09 10:25:18
 0  0      0 5026748 120068 1320216    0    0     0     0 1062 7251  7  3 90  0  0 2021-12-09 10:25:19
 0  0      0 5026496 120068 1320216    0    0     0     0  600 5362  3  3 95  0  0 2021-12-09 10:25:20
 0  0      0 5026244 120116 1320344    0    0     0   760 1795 13165 14  8 72  7  0 2021-12-09 10:25:21
 0  0      0 5026244 120116 1320348    0    0     0    88  711 5444  3  2 95  0  0 2021-12-09 10:25:22
 6  0      0 5026244 120144 1320384    0    0     0   300 1131 8329  7  3 88  2  0 2021-12-09 10:25:23
 0  0      0 5026244 120156 1320476    0    0     0   436 1201 8867 12  5 81  3  0 2021-12-09 10:25:24
 0  0      0 5026244 120156 1320480    0    0     0     0  858 6954  7  2 91  0  0 2021-12-09 10:25:25
 0  0      0 5026244 120188 1320592    0    0     0   756 1248 9546 12  3 76 10  0 2021-12-09 10:25:26
 0  0      0 5024984 120188 1320592    0    0     0   340  900 6590  8  3 89  1  0 2021-12-09 10:25:27
 0  0      0 5024984 120188 1320592    0    0     0     0  805 6207  6  3 92  0  0 2021-12-09 10:25:28
 0  0      0 5022172 120260 1320948    0    0     0  1912 2002 13901 18  7 61 14  0 2021-12-09 10:25:29
 0  0      0 5022676 120260 1320948    0    0     0     0 1275 9012  4 11 84  0  0 2021-12-09 10:25:30
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 5022424 120284 1321048    0    0     0  1020 2467 18826 19  7 67  7  0 2021-12-09 10:25:31
 0  0      0 5021416 120316 1321300    0    0     0  1208 2911 13647 12  7 76  6  0 2021-12-09 10:25:32
 0  0      0 5022172 120316 1321300    0    0     0     4 1017 7883  8  6 86  0  0 2021-12-09 10:25:33
 1  0      0 5024944 120348 1318304    0    0     0   800 1230 12253 18  7 66  9  0 2021-12-09 10:25:34
 0  0      0 5024188 120348 1318304    0    0     0     0  889 5760  4  3 94  0  0 2021-12-09 10:25:35
 0  1      0 5023936 120348 1318312    0    0     0    44  739 5944  4  3 93  1  0 2021-12-09 10:25:36
 0  0      0 5023684 120360 1318440    0    0     0   708 1710 12355 15  8 74  5  0 2021-12-09 10:25:37
 4  0      0 5025888 120360 1315540    0    0     0     0  901 5789  4  4 93  0  0 2021-12-09 10:25:38
 6  0      0 5025952 120384 1315516    0    0     0  1012 1891 13443 14  4 67 15  0 2021-12-09 10:25:39
 0  0      0 5024188 120416 1315696    0    0     0   932 3007 20087 15  9 70  6  0 2021-12-09 10:25:40
 0  0      0 5023936 120416 1315696    0    0     0     0  809 6219  6  4 90  0  0 2021-12-09 10:25:41
 0  0      0 5022424 120452 1315820    0    0     0   840 1559 11789 12  6 76  7  0 2021-12-09 10:25:42
 0  0      0 5022424 120452 1315820    0    0     0     0  716 5848  5  3 92  0  0 2021-12-09 10:25:43
 0  1      0 5022424 120468 1315816    0    0     0   324  943 7638  6  3 88  4  0 2021-12-09 10:25:44
 0  0      0 5022424 120480 1315936    0    0     0   388 1246 8960  9  5 84  2  0 2021-12-09 10:25:45
 1  0      0 5022668 120480 1315936    0    0     0     0  761 5762  4  2 93  0  0 2021-12-09 10:25:46
 0  0      0 5022676 120516 1316068    0    0     0   772 1344 10580 12  6 78  4  0 2021-12-09 10:25:47
 0  0      0 5024100 120516 1313068    0    0     0     0 1028 6495  4  2 94  0  0 2021-12-09 10:25:48
 6  1      0 5024440 120516 1312988    0    0     0   108  801 7219  6  2 89  4  0 2021-12-09 10:25:49
 0  0      0 5024944 120556 1313104    0    0     0   728 1322 9931 14  7 63 16  0 2021-12-09 10:25:50
 0  0      0 5024440 120556 1313104    0    0     0     4  788 6066  4  2 94  0  0 2021-12-09 10:25:51
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  1      0 5024684 120568 1313108    0    0     0   292  806 7061  5  3 84  9  0 2021-12-09 10:25:52
 7  0      0 5024684 120588 1313224    0    0     0   512 1216 8779 12  5 81  3  0 2021-12-09 10:25:53
 0  0      0 5024692 120588 1313224    0    0     0     0  967 6216  5  2 93  0  0 2021-12-09 10:25:54
 0  0      0 5024692 120616 1313352    0    0     0   784 1617 11014 11  6 79  5  0 2021-12-09 10:25:55
 0  0      0 5024692 120616 1313352    0    0     0     0  901 5640  3  2 95  0  0 2021-12-09 10:25:56
 0  1      0 5024440 120616 1313356    0    0     0   100 1028 7127  8  4 87  0  0 2021-12-09 10:25:57
 0  0      0 5024692 120652 1313472    0    0     0   792 1768 13546 12  6 71 12  0 2021-12-09 10:25:58
 0  0      0 5024440 120652 1313472    0    0     0     0  510 5252  4  2 94  0  0 2021-12-09 10:25:59
 0  0      0 5024440 120700 1313596    0    0     0   732 1032 8542 10  4 78  7  0 2021-12-09 10:26:00
 1  0      0 5023936 120700 1313600    0    0     0     0 1128 7574  6  2 92  0  0 2021-12-09 10:26:01
 0  0      0 5023856 120700 1313600    0    0     0     0  804 5455  4  3 93  0  0 2021-12-09 10:26:02
