procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 5110732  90516 1291416    0    0     0     0  933 6358  4  3 93  0  0 2021-12-09 09:49:54
 0  0      0 5109724  90624 1291484    0    0     0   652 1260 9692 11  6 79  4  0 2021-12-09 09:49:55
 1  0      0 5109716  90624 1291484    0    0     0     0  753 5416  3  2 95  0  0 2021-12-09 09:49:56
 2  0      0 5109708  90624 1291484    0    0     0     0  598 4675  3  3 94  0  0 2021-12-09 09:49:57
 1  0      0 5108952  90624 1291484    0    0     0     0  703 5975  4  3 93  0  0 2021-12-09 09:49:58
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5108448  90624 1291488    0    0     0     0  793 5939  3  4 93  0  0 2021-12-09 09:49:59
 0  0      0 5141884  90624 1291488    0    0     0    48  961 6938  9  4 87  0  0 2021-12-09 09:50:00
 2  0      0 5142468  90632 1291488    0    0     0   224  603 6197 11  2 83  4  0 2021-12-09 09:50:01
 3  0      0 5141964  90632 1291492    0    0     0     0  530 5475  4  4 92  0  0 2021-12-09 09:50:02
 1  0      0 5141964  90776 1291552    0    0     0   596 1366 10502  9  6 81  5  0 2021-12-09 09:50:03
 0  0      0 5141712  90776 1291552    0    0     0     0  610 5195  4  2 94  0  0 2021-12-09 09:50:04
 0  0      0 5141208  90776 1291552    0    0     0   248  883 6721  5  4 91  0  0 2021-12-09 09:50:05
 0  0      0 5141208  90776 1291556    0    0     0     0  665 5245  3  3 95  0  0 2021-12-09 09:50:06
 0  0      0 5141460  90776 1291560    0    0     0     4  803 6442  6  2 92  0  0 2021-12-09 09:50:07
 0  0      0 5141712  90776 1291560    0    0     0     0  511 5061  4  3 92  0  0 2021-12-09 09:50:08
 0  0      0 5142216  90776 1291568    0    0     0     0  656 5545  6  3 91  0  0 2021-12-09 09:50:09
 0  0      0 5142448  90776 1291572    0    0     0     4  930 7017  4  5 91  0  0 2021-12-09 09:50:10
 0  0      0 5142720  90916 1291628    0    0     0   708 1163 10326 15  4 77  4  0 2021-12-09 09:50:11
 0  0      0 5142720  90916 1291628    0    0     0     0  465 4769  4  3 93  0  0 2021-12-09 09:50:12
 0  0      0 5141964  90916 1291628    0    0     0     4  689 6190  9  4 88  0  0 2021-12-09 09:50:13
 0  0      0 5141712  90916 1291628    0    0     0     0  810 5770  3  3 95  0  0 2021-12-09 09:50:14
 0  0      0 5141712  90916 1291632    0    0     0     0  835 6014  4  3 93  0  0 2021-12-09 09:50:15
 0  0      0 5141712  90916 1291632    0    0     0     0  549 5031  4  3 93  0  0 2021-12-09 09:50:16
 0  0      0 5142216  90916 1291632    0    0     0     0  995 7597  6  2 92  0  0 2021-12-09 09:50:17
 0  0      0 5142216  90916 1291632    0    0     0     0  879 6011  2  4 94  0  0 2021-12-09 09:50:18
 9  0      0 5141964  90968 1291652    0    0     0   292  777 7153  7  3 87  2  0 2021-12-09 09:50:19
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5140956  91060 1291684    0    0     0   400 1041 8732  8  6 84  1  0 2021-12-09 09:50:20
 1  0      0 5140452  91060 1291684    0    0     0     0  821 6310  6  3 91  0  0 2021-12-09 09:50:21
 0  0      0 5140956  91060 1291684    0    0     0     0  850 7089  6  3 91  0  0 2021-12-09 09:50:22
 0  0      0 5140956  91060 1291684    0    0     0     0  748 6024  3  3 94  0  0 2021-12-09 09:50:23
 0  0      0 5140956  91060 1291688    0    0     0     0  507 5018  4  2 94  0  0 2021-12-09 09:50:24
 1  0      0 5141460  91060 1291688    0    0     0     4 1082 8047  4  5 91  0  0 2021-12-09 09:50:25
 0  0      0 5143476  91060 1291688    0    0     0     0  834 6843  6  3 91  0  0 2021-12-09 09:50:26
 0  0      0 5143476  91060 1291692    0    0     0     0  670 5447  4  2 94  0  0 2021-12-09 09:50:27
 0  0      0 5143224  91172 1291768    0    0     0   620 1178 9957 13  5 78  5  0 2021-12-09 09:50:28
 2  0      0 5142964  91172 1291772    0    0     0     0  758 6126  4  4 91  0  0 2021-12-09 09:50:29
 0  0      0 5142720  91172 1291772    0    0     0     0 1234 8808  6  6 88  0  0 2021-12-09 09:50:30
 0  0      0 5142720  91172 1291772    0    0     0    56  741 5688  6  2 92  0  0 2021-12-09 09:50:31
 1  0      0 5141964  91172 1291776    0    0     0     0  757 6446  6  3 90  0  0 2021-12-09 09:50:32
 0  0      0 5142216  91172 1291776    0    0     0     0  853 6658  4  1 95  0  0 2021-12-09 09:50:33
 0  0      0 5142720  91172 1291776    0    0     0     0  902 6306  5  4 91  0  0 2021-12-09 09:50:34
 3  0      0 5142468  91172 1291780    0    0     0     0  647 5050  2  3 95  0  0 2021-12-09 09:50:35
 0  0      0 5142468  91284 1291832    0    0     0   648  972 9090  9  4 83  5  0 2021-12-09 09:50:36
 5  0      0 5142468  91284 1291832    0    0     0     4 1070 7080  6  5 90  0  0 2021-12-09 09:50:37
 0  0      0 5142468  91284 1291832    0    0     0     0  854 5579  3  3 93  0  0 2021-12-09 09:50:38
 2  0      0 5141964  91284 1291832    0    0     0     0  756 5702  4  3 92  0  0 2021-12-09 09:50:39
 0  0      0 5142216  91284 1291836    0    0     0     0  983 7797  5  4 92  0  0 2021-12-09 09:50:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5142196  91284 1291836    0    0     0    32  688 5590  6  3 92  0  0 2021-12-09 09:50:41
 0  0      0 5143728  91284 1291836    0    0     0     0  800 6416  6  4 91  0  0 2021-12-09 09:50:42
 0  0      0 5143224  91284 1291836    0    0     0     4  809 5929  4  2 94  0  0 2021-12-09 09:50:43
 2  0      0 5142972  91364 1291892    0    0     0   692 1062 9413 10  5 81  4  0 2021-12-09 09:50:44
 0  0      0 5142972  91364 1291892    0    0     0     0  678 5541  4  3 93  0  0 2021-12-09 09:50:45
 0  0      0 5142972  91364 1291892    0    0     0   200  766 6720  5  4 91  0  0 2021-12-09 09:50:46
 0  0      0 5142972  91364 1291892    0    0     0     0  809 6381  6  2 92  0  0 2021-12-09 09:50:47
 0  0      0 5142720  91364 1291896    0    0     0     0  690 5492  4  3 93  0  0 2021-12-09 09:50:48
 0  0      0 5141964  91364 1291896    0    0     0     4  837 6468  5  3 92  0  0 2021-12-09 09:50:49
 1  0      0 5182356  91364 1291896    0    0     0     0 1205 8654 11  7 82  0  0 2021-12-09 09:50:50
 0  0      0 5183364  91364 1291896    0    0     0     0  852 6698  6  2 92  0  0 2021-12-09 09:50:51
 1  0      0 5203920  91364 1291900    0    0     0     0  550 4635  5  1 94  0  0 2021-12-09 09:50:52
 0  0      0 5203920  91364 1291900    0    0     0     0  479 4541  3  3 95  0  0 2021-12-09 09:50:53
