procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 4779100 129540 1539108    0    0     0     4  762 5707  4  3 93  0  0 2021-12-09 13:16:53
 3  1      0 4780360 129540 1539144    0    0     0   420 1076 8762  5  5 85  5  0 2021-12-09 13:16:54
 0  0      0 4778092 129540 1539272    0    0     0   392 1119 8232 12  4 83  2  0 2021-12-09 13:16:55
 0  0      0 4779100 129540 1539272    0    0     0     0  548 4856  4  2 94  0  0 2021-12-09 13:16:56
 0  0      0 4777336 129540 1539464    0    0     0   916 1558 12471 14  5 76  6  0 2021-12-09 13:16:57
 0  0      0 4778344 129540 1539464    0    0     0     0 1097 7155  5  3 92  0  0 2021-12-09 13:16:58
 0  0      0 4778848 129544 1539640    0    0     0   832 1463 10928 14  3 79  3  0 2021-12-09 13:16:59
 0  0      0 4780108 129544 1539640    0    0     0    20  724 5853  4  3 94  0  0 2021-12-09 13:17:00
 4  1      0 4780292 129544 1539644    0    0     0   136  657 5624  4  4 91  1  0 2021-12-09 13:17:01
 0  0      0 4779352 129544 1539812    0    0     0   708 1353 10390 17  6 74  3  0 2021-12-09 13:17:02
 0  0      0 4779880 129544 1539812    0    0     0     0  757 5541  3  2 95  0  0 2021-12-09 13:17:03
 0  0      0 4779100 129544 1539972    0    0     0   836 1247 10151 12  7 76  6  0 2021-12-09 13:17:04
 0  0      0 4779360 129544 1539972    0    0     0   100 1023 6794  5  4 90  0  0 2021-12-09 13:17:05
 9  0      0 4779108 129544 1540036    0    0     0   852 1197 9373 10  6 78  6  0 2021-12-09 13:17:06
 0  0      0 4779100 129544 1540136    0    0     0     0  970 6864  7  3 90  0  0 2021-12-09 13:17:07
 0  0      0 4780864 129544 1540136    0    0     0     0  906 6391  3  3 94  0  0 2021-12-09 13:17:08
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4779856 129544 1540320    0    0     0   848 1687 11607 12  5 79  5  0 2021-12-09 13:17:09
 0  0      0 4779856 129544 1540324    0    0     0    84  944 6202  5  3 92  0  0 2021-12-09 13:17:10
 0  0      0 4777084 129544 1540488    0    0     0   848 1412 10654 13  3 78  6  0 2021-12-09 13:17:11
 0  0      0 4777840 129544 1540488    0    0     0     0  776 5497  5  3 92  0  0 2021-12-09 13:17:12
 6  1      0 4778596 129544 1540496    0    0     0   296 1005 7992  6  3 89  3  0 2021-12-09 13:17:13
 0  0      0 4778344 129544 1540664    0    0     0   516 1351 10579 12  6 81  2  0 2021-12-09 13:17:14
 0  0      0 4779100 129544 1540668    0    0     0   216  797 5731  6  2 93  0  0 2021-12-09 13:17:15
 0  0      0 4778596 129544 1540828    0    0     0   776 1305 10215 13  5 78  4  0 2021-12-09 13:17:16
 0  0      0 4778596 129544 1540832    0    0     0     4  955 6435  7  3 91  0  0 2021-12-09 13:17:17
 0  0      0 4777336 129544 1541004    0    0     0   808 1606 12432 12  6 77  5  0 2021-12-09 13:17:18
 0  0      0 4776832 129544 1541008    0    0     0     0  939 6292  6  2 92  0  0 2021-12-09 13:17:19
 0  0      0 4776580 129544 1541008    0    0     0     0  605 5339  3  2 96  0  0 2021-12-09 13:17:20
 0  0      0 4776328 129544 1541180    0    0     0   760 1435 11683 14  6 74  5  0 2021-12-09 13:17:21
 0  0      0 4777084 129544 1541180    0    0     0     0  898 7582  6  5 89  0  0 2021-12-09 13:17:22
 0  0      0 4775824 129548 1541340    0    0     0   816 1473 10990 13  2 78  7  0 2021-12-09 13:17:23
 0  0      0 4775824 129548 1541340    0    0     0     0 1022 6758  4  4 92  0  0 2021-12-09 13:17:24
 4  1      0 4776328 129552 1541396    0    0     0   424 1127 7987  8  4 84  4  0 2021-12-09 13:17:25
 0  0      0 4774564 129556 1541768    0    0     0  1528 1601 11599 13  7 72  9  0 2021-12-09 13:17:26
 0  0      0 4776580 129556 1541768    0    0     0     0  785 5924  5  2 93  0  0 2021-12-09 13:17:27
 0  0      0 4779856 129560 1538816    0    0     0   912 1368 10838 11  6 78  6  0 2021-12-09 13:17:28
 0  0      0 4780360 129560 1538816    0    0     0     4  765 5631  3  4 93  0  0 2021-12-09 13:17:29
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4777336 129560 1538944    0    0     0   912 1808 14034 14 12 69  6  0 2021-12-09 13:17:30
 0  0      0 4778596 129560 1538988    0    0     0     0 1080 7163  5  3 93  0  0 2021-12-09 13:17:31
 0  0      0 4780864 129560 1538992    0    0     0     0  825 6174  3  3 94  0  0 2021-12-09 13:17:32
 0  0      0 4779352 129560 1539164    0    0     0   788 1541 11852 14  4 77  6  0 2021-12-09 13:17:33
 0  0      0 4779352 129560 1539164    0    0     0     0 1036 7274  5  4 90  0  0 2021-12-09 13:17:34
 0  0      0 4776832 129568 1539336    0    0     0   836 1435 10815 15  5 76  4  0 2021-12-09 13:17:35
 0  0      0 4775728 129568 1539340    0    0     0   236  582 4963  6  2 92  0  0 2021-12-09 13:17:36
 1  1      0 4775728 129568 1539360    0    0     0   164  832 7010  6  3 89  3  0 2021-12-09 13:17:37
 0  0      0 4775476 129568 1539504    0    0     0   600 1543 11858 13  7 77  4  0 2021-12-09 13:17:38
 0  0      0 4776232 129568 1539504    0    0     0     0  748 5384  4  2 95  0  0 2021-12-09 13:17:39
 0  0      0 4776484 129568 1539668    0    0     0   828 1471 10714 13  4 76  7  0 2021-12-09 13:17:40
 0  0      0 4776484 129568 1539668    0    0     0    76  576 5787  5  2 93  0  0 2021-12-09 13:17:41
 4  0      0 4773460 129568 1539796    0    0     0   816 1244 10010 13  4 79  4  0 2021-12-09 13:17:42
 0  0      0 4773428 129568 1539848    0    0     0    64  905 6136  4  3 92  1  0 2021-12-09 13:17:43
 2  0      0 4773692 129568 1539848    0    0     0     0  536 5049  3  3 94  0  0 2021-12-09 13:17:44
 3  0      0 4772704 129568 1540008    0    0     0   808 1470 11218 15  4 77  4  0 2021-12-09 13:17:45
 0  0      0 4774972 129568 1540008    0    0     0   280  695 5832  6  2 92  0  0 2021-12-09 13:17:46
 1  0      0 4772452 129568 1540188    0    0     0   860 1372 9739 12  5 74 11  0 2021-12-09 13:17:47
 0  0      0 4771444 129568 1540192    0    0     0     0  647 5851  3  2 95  0  0 2021-12-09 13:17:48
 0  0      0 4771444 129568 1540192    0    0     0     0  691 6021  5  3 92  0  0 2021-12-09 13:17:49
 0  0      0 4771948 129576 1540364    0    0     0   856 1360 11632 12  7 74  7  0 2021-12-09 13:17:50
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4773208 129576 1540364    0    0     0     0  858 6061  5  2 93  0  0 2021-12-09 13:17:51
 0  0      0 4772956 129576 1540532    0    0     0   824 1751 12270 13  4 78  6  0 2021-12-09 13:17:52
 0  0      0 4772956 129576 1540532    0    0     0     4  839 5687  5  2 93  0  0 2021-12-09 13:17:53
 2  1      0 4771948 129576 1540676    0    0     0   696 1436 10479 11  7 79  5  0 2021-12-09 13:17:54
 0  0      0 4772936 129576 1540700    0    0     0    56 1111 8114  9  4 85  1  0 2021-12-09 13:17:55
 0  0      0 4773460 129576 1540704    0    0     0     0  765 5428  4  2 94  0  0 2021-12-09 13:17:56
 0  0      0 4771192 129576 1540864    0    0     0   856 1509 11173 15  6 76  4  0 2021-12-09 13:17:57
 0  0      0 4771696 129576 1540868    0    0     0     0  863 6816  8  2 90  0  0 2021-12-09 13:17:58
 0  0      0 4770436 129580 1541048    0    0     0   848 1337 9026 10  5 79  7  0 2021-12-09 13:17:59
 0  0      0 4770436 129580 1541048    0    0     0     0  892 5992  4  3 93  0  0 2021-12-09 13:18:00
 0  0      0 4771696 129580 1541048    0    0     0    20 1019 6471  3  3 94  0  0 2021-12-09 13:18:01
 0  0      0 4771444 129580 1541224    0    0     0   844 1775 12828 16  7 74  4  0 2021-12-09 13:18:02
 0  0      0 4772200 129580 1541224    0    0     0     0  791 6123  5  2 94  0  0 2021-12-09 13:18:03
 1  0      0 4768924 129580 1541400    0    0     0   820 1234 10724 13  6 77  5  0 2021-12-09 13:18:04
 0  0      0 4769932 129580 1541404    0    0     0     4  801 5694  5  3 92  0  0 2021-12-09 13:18:05
 0  1      0 4770184 129584 1541416    0    0     0   808 1319 9973 11  6 78  6  0 2021-12-09 13:18:06
 0  0      0 4771192 129584 1541572    0    0     0    52  966 6923  8  3 89  1  0 2021-12-09 13:18:07
 0  0      0 4772956 129584 1541572    0    0     0     0  815 6145  4  1 95  0  0 2021-12-09 13:18:08
 0  0      0 4772704 129584 1541748    0    0     0   788 1239 10560 14  5 76  6  0 2021-12-09 13:18:09
 0  0      0 4773460 129584 1541748    0    0     0     0 1073 7750  6  3 92  0  0 2021-12-09 13:18:10
 0  0      0 4770940 129584 1541908    0    0     0   844 1121 9937 13  5 77  6  0 2021-12-09 13:18:11
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4772200 129584 1541912    0    0     0     0  820 6360  5  3 92  0  0 2021-12-09 13:18:12
 0  0      0 4773712 129584 1541916    0    0     0     0  716 5525  5  2 93  0  0 2021-12-09 13:18:13
 0  0      0 4770920 129588 1542092    0    0     0   788 1435 10603 13  4 77  7  0 2021-12-09 13:18:14
 0  0      0 4772704 129588 1542092    0    0     0     0  720 5175  5  2 93  0  0 2021-12-09 13:18:15
 0  0      0 4769176 129592 1542264    0    0     0   836 1368 11090 14  6 74  6  0 2021-12-09 13:18:16
 0  0      0 4769200 129592 1542264    0    0     0    92  945 6184  6  3 91  0  0 2021-12-09 13:18:17
 2  1      0 4769460 129592 1542336    0    0     0   548 1321 9157 10  4 83  4  0 2021-12-09 13:18:18
 0  0      0 4768704 129592 1542436    0    0     0   320 1199 7808  6  5 87  1  0 2021-12-09 13:18:19
 0  0      0 4769460 129592 1542436    0    0     0     0  667 5212  3  3 94  0  0 2021-12-09 13:18:20
 0  0      0 4768452 129592 1542620    0    0     0   844 1508 11144 10  7 78  5  0 2021-12-09 13:18:21
 0  0      0 4769720 129592 1542624    0    0     0   272 1098 6854  5  3 92  0  0 2021-12-09 13:18:22
 5  0      0 4767688 129592 1543116    0    0     0  2000 2008 12058 11  8 69 13  0 2021-12-09 13:18:23
 0  0      0 4768688 129592 1543056    0    0     0     0  657 5168  2  2 96  0  0 2021-12-09 13:18:24
 0  1      0 4771208 129592 1543064    0    0     0   140 1154 8527  7  5 88  2  0 2021-12-09 13:18:25
 0  0      0 4771460 129592 1540120    0    0     0   724 1234 10139 14  7 75  3  0 2021-12-09 13:18:26
 0  0      0 4772468 129592 1540120    0    0     0     0  953 6913  6  4 90  0  0 2021-12-09 13:18:27
 0  0      0 4769948 129596 1540276    0    0     0   888 1484 10585  8  4 81  7  0 2021-12-09 13:18:28
 0  0      0 4770452 129596 1540280    0    0     0     4  855 6693  7  3 91  0  0 2021-12-09 13:18:29
 0  1      0 4769948 129596 1540448    0    0     0   820 1865 12318 12  9 75  4  0 2021-12-09 13:18:30
 0  0      0 4770704 129596 1540452    0    0     0     0 1235 8963  5  5 90  0  0 2021-12-09 13:18:31
 0  0      0 4771964 129596 1540452    0    0     0    20  850 6160  2  3 96  0  0 2021-12-09 13:18:32
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4769192 129596 1540636    0    0     0   884 1449 10522 14  5 76  6  0 2021-12-09 13:18:33
 0  0      0 4769444 129596 1540636    0    0     0     0  777 6137  4  3 94  0  0 2021-12-09 13:18:34
 0  0      0 4769444 129596 1540800    0    0     0   832 1863 12178 13  6 76  6  0 2021-12-09 13:18:35
 0  0      0 4770452 129596 1540800    0    0     0     0  831 5486  4  2 94  0  0 2021-12-09 13:18:36
 0  1      0 4771460 129596 1540812    0    0     0   108  808 6466  6  2 92  0  0 2021-12-09 13:18:37
 0  0      0 4770704 129596 1540976    0    0     0   772 1595 12217 14  6 76  4  0 2021-12-09 13:18:38
 0  0      0 4772216 129596 1540980    0    0     0     0  872 6550  4  2 94  0  0 2021-12-09 13:18:39
 0  0      0 4768656 129596 1541152    0    0     0   852 1545 10471 12  6 78  5  0 2021-12-09 13:18:40
 0  0      0 4773436 129596 1541152    0    0     0     4  900 6344  5  2 93  0  0 2021-12-09 13:18:41
 0  1      0 4772720 129596 1541324    0    0     0   960 1383 11088 10  4 79  7  0 2021-12-09 13:18:42
 0  0      0 4773476 129596 1541324    0    0     0    28  991 7219  5  3 92  1  0 2021-12-09 13:18:43
 1  0      0 4775492 129596 1541324    0    0     0     0  782 6352  3  3 94  0  0 2021-12-09 13:18:44
 0  0      0 4773980 129596 1541488    0    0     0   800 1332 9789 14  5 76  5  0 2021-12-09 13:18:45
 0  0      0 4774484 129596 1541488    0    0     0     0  847 5842  7  2 92  0  0 2021-12-09 13:18:46
 0  0      0 4772468 129596 1541660    0    0     0   768 1312 9981 13  4 79  5  0 2021-12-09 13:18:47
 0  0      0 4773204 129596 1541660    0    0     0     0 1118 7043  3  3 94  0  0 2021-12-09 13:18:48
 0  1      0 4773728 129596 1541660    0    0     0    84  866 5972  3  1 95  1  0 2021-12-09 13:18:49
 0  0      0 4772216 129596 1541832    0    0     0   764 1684 10928 14  4 78  3  0 2021-12-09 13:18:50
 0  0      0 4772216 129596 1541832    0    0     0     0  856 5588  4  1 95  0  0 2021-12-09 13:18:51
 0  0      0 4771208 129596 1541992    0    0     0   912 1472 9813  8  6 81  5  0 2021-12-09 13:18:52
 0  0      0 4771964 129596 1541996    0    0     0     4 1057 7694  3  4 93  0  0 2021-12-09 13:18:53
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4769696 129596 1542180    0    0     0   852 1569 11628 13  5 78  5  0 2021-12-09 13:18:54
 0  0      0 4769696 129596 1542184    0    0     0     0  874 6213  7  3 91  0  0 2021-12-09 13:18:55
 0  0      0 4771208 129596 1542184    0    0     0     0  607 5234  4  2 94  0  0 2021-12-09 13:18:56
 0  1      0 4769688 129596 1542344    0    0     0  1032 1602 11412 14  6 74  6  0 2021-12-09 13:18:57
 0  0      0 4770916 129596 1542344    0    0     0    80  826 6125  5  2 91  1  0 2021-12-09 13:18:58
 1  0      0 4770200 129600 1542520    0    0     0   824 1437 10143 16  5 71  8  0 2021-12-09 13:18:59
 0  0      0 4770704 129600 1542520    0    0     0     0  554 5330  3  4 93  0  0 2021-12-09 13:19:00
11  0      0 4771712 129600 1542520    0    0     0    48  747 5983  5  2 93  0  0 2021-12-09 13:19:01
 0  0      0 4770956 129600 1542692    0    0     0   764 1313 13078 23 10 64  4  0 2021-12-09 13:19:02
 0  0      0 4770956 129600 1542696    0    0     0    20  857 6158  3  4 94  0  0 2021-12-09 13:19:03
 0  0      0 4770200 129604 1542864    0    0     0   772 1425 11279 12  5 78  5  0 2021-12-09 13:19:04
 0  0      0 4771208 129604 1542864    0    0     0     4  916 6635  6  4 90  0  0 2021-12-09 13:19:05
 5  1      0 4771460 129608 1542908    0    0     0   324  801 6857  9  4 84  3  0 2021-12-09 13:19:06
 0  0      0 4769696 129608 1543040    0    0     0   532 1459 9768 12  5 82  2  0 2021-12-09 13:19:07
 1  0      0 4770452 129608 1543040    0    0     0    20  748 5591  3  3 94  0  0 2021-12-09 13:19:08
 0  0      0 4768688 129608 1543212    0    0     0   780 1599 11617 15  6 74  4  0 2021-12-09 13:19:09
 0  0      0 4769444 129608 1543216    0    0     0     0  898 6150  5  2 94  0  0 2021-12-09 13:19:10
 0  0      0 4769192 129608 1543248    0    0     0   820 1827 12139 12  7 77  5  0 2021-12-09 13:19:11
 0  0      0 4770452 129608 1543392    0    0     0     0  908 5911  3  3 94  0  0 2021-12-09 13:19:12
 0  0      0 4770452 129608 1543392    0    0     0     0  886 5667  4  2 94  0  0 2021-12-09 13:19:13
 0  0      0 4767176 129608 1543556    0    0     0   780 1373 10628 11  5 78  6  0 2021-12-09 13:19:14
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4769444 129608 1543556    0    0     0     0  674 5444  6  2 93  0  0 2021-12-09 13:19:15
 0  0      0 4764624 129608 1543752    0    0     0   840 1481 10400 15  4 77  5  0 2021-12-09 13:19:16
 0  0      0 4767932 129608 1543752    0    0     0     4  854 6487  6  3 92  0  0 2021-12-09 13:19:17
 9  1      0 4769172 129608 1543764    0    0     0   552 1330 9654  9  6 82  4  0 2021-12-09 13:19:18
 0  0      0 4768940 129608 1543916    0    0     0   328 1145 7794  7  3 89  2  0 2021-12-09 13:19:19
 0  0      0 4769696 129608 1543920    0    0     0     0  754 5495  4  2 94  0  0 2021-12-09 13:19:20
 1  0      0 4769696 129608 1544336    0    0     0  1944 2097 14463 13  7 68 11  0 2021-12-09 13:19:21
 0  0      0 4769948 129608 1544336    0    0     0     0  679 5566  6  2 92  0  0 2021-12-09 13:19:22
 0  0      0 4770956 129608 1541392    0    0     0   904 1655 12004 10  5 79  6  0 2021-12-09 13:19:23
 0  0      0 4772720 129608 1541392    0    0     0     0  772 6316  4  2 94  0  0 2021-12-09 13:19:24
 7  0      0 4772972 129608 1541392    0    0     0     0  568 5530  4  2 94  0  0 2021-12-09 13:19:25
 0  0      0 4772216 129608 1541564    0    0     0   872 1484 11519 15  6 70  8  0 2021-12-09 13:19:26
 0  0      0 4771964 129608 1541568    0    0     0     0  932 6934  6  3 92  0  0 2021-12-09 13:19:27
 0  0      0 4770200 129608 1541752    0    0     0   888 1301 9893 12  5 79  5  0 2021-12-09 13:19:28
 2  0      0 4770200 129608 1541752    0    0     0     4  943 7215  3  5 93  0  0 2021-12-09 13:19:29
 4  1      0 4771208 129616 1541788    0    0     0   432 1793 12567  8  9 78  5  0 2021-12-09 13:19:30
 1  0      0 4768940 129620 1541924    0    0     0   368 1317 8909  5  4 89  2  0 2021-12-09 13:19:31
 0  0      0 4769444 129620 1541924    0    0     0     0  839 6052  4  2 94  0  0 2021-12-09 13:19:32
 0  0      0 4769696 129620 1542088    0    0     0  1180 1497 10060 10  6 78  6  0 2021-12-09 13:19:33
 1  0      0 4769948 129620 1542088    0    0     0     0  807 6455  5  3 92  0  0 2021-12-09 13:19:34
10  0      0 4769184 129620 1542252    0    0     0   884 1238 11059 15  3 76  7  0 2021-12-09 13:19:35
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 4769964 129620 1542260    0    0     0     0  917 6117  6  3 91  0  0 2021-12-09 13:19:36
 7  0      0 4769688 129620 1542260    0    0     0     0  852 6247  5  3 92  0  0 2021-12-09 13:19:37
 0  0      0 4767420 129620 1542436    0    0     0   860 1647 13507 17  8 71  5  0 2021-12-09 13:19:38
 0  0      0 4768680 129620 1542436    0    0     0     0  652 5679  3  3 95  0  0 2021-12-09 13:19:39
 4  0      0 4764144 129620 1542616    0    0     0   756 1101 9043 15  5 76  5  0 2021-12-09 13:19:40
 4  0      0 4765152 129620 1542616    0    0     0     4  778 5213  3  2 95  0  0 2021-12-09 13:19:41
 5  1      0 4765656 129620 1542644    0    0     0   528 1165 8205  7  3 87  3  0 2021-12-09 13:19:42
 0  0      0 4763640 129620 1542780    0    0     0   308  856 7320 10  4 87  1  0 2021-12-09 13:19:43
 0  0      0 4766160 129620 1542788    0    0     0     0  592 5158  4  3 94  0  0 2021-12-09 13:19:44
 8  0      0 4769940 129620 1542968    0    0     0   764 1660 11794 15  4 77  4  0 2021-12-09 13:19:45
 0  0      0 4769940 129620 1542968    0    0     0     0  833 5766  5  2 93  0  0 2021-12-09 13:19:46
 9  0      0 4768176 129620 1543124    0    0     0   808 1531 10247 13  6 77  5  0 2021-12-09 13:19:47
 0  0      0 4766664 129620 1543124    0    0     0     0 1024 7123  5  3 93  0  0 2021-12-09 13:19:48
 0  0      0 4766664 129620 1543124    0    0     0     0 1046 6733  4  2 94  0  0 2021-12-09 13:19:49
 1  0      0 4765152 129620 1543300    0    0     0   776 1606 11652 13  6 77  4  0 2021-12-09 13:19:50
 0  0      0 4765152 129620 1543304    0    0     0     0  822 5479  3  2 95  0  0 2021-12-09 13:19:51
 0  0      0 4763388 129620 1543472    0    0     0   804 1806 12624 12  6 77  5  0 2021-12-09 13:19:52
 7  0      0 4763136 129620 1543472    0    0     0     4  659 5445  4  3 94  0  0 2021-12-09 13:19:53
 2  0      0 4760364 129620 1543632    0    0     0   788 1309 10095 11  4 80  5  0 2021-12-09 13:19:54
 0  0      0 4759356 129620 1543636    0    0     0     0  903 6192  5  3 92  0  0 2021-12-09 13:19:55
 0  0      0 4759356 129620 1543636    0    0     0     0  657 5464  7  2 91  0  0 2021-12-09 13:19:56
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
11  0      0 4758096 129624 1543812    0    0     0   844 1704 12178 13  5 77  5  0 2021-12-09 13:19:57
 4  0      0 4758852 129624 1543812    0    0     0     0  937 6278  4  4 93  0  0 2021-12-09 13:19:58
 0  0      0 4758852 129624 1543984    0    0     0   884 1666 11551 12  6 78  4  0 2021-12-09 13:19:59
 0  0      0 4758852 129624 1543984    0    0     0     0  782 5513  4  3 94  0  0 2021-12-09 13:20:00
15  1      0 4758832 129624 1543988    0    0     0   352 1072 8393  6  3 88  3  0 2021-12-09 13:20:01
 0  0      0 4757340 129624 1544164    0    0     0   472 1495 10003 13  4 81  3  0 2021-12-09 13:20:02
 1  0      0 4758600 129624 1544164    0    0     0     0 1146 7166  5  2 93  0  0 2021-12-09 13:20:03
 0  0      0 4757340 129624 1544328    0    0     0   800 1951 14349 11  6 79  4  0 2021-12-09 13:20:04
 0  0      0 4758096 129624 1544328    0    0     0     4  973 6373  3  3 94  0  0 2021-12-09 13:20:05
 0  0      0 4757088 129624 1544500    0    0     0   828 1346 9414 17  4 76  4  0 2021-12-09 13:20:06
 0  0      0 4757592 129624 1544500    0    0     0     0  807 5554  4  2 94  0  0 2021-12-09 13:20:07
 0  1      0 4758852 129624 1544512    0    0     0    84  850 6045  4  4 92  1  0 2021-12-09 13:20:08
 0  0      0 4757744 129628 1544668    0    0     0   984 1575 12328 16  7 72  5  0 2021-12-09 13:20:09
 0  0      0 4759104 129628 1544668    0    0     0     0 1082 7028  6  2 92  0  0 2021-12-09 13:20:10
 0  0      0 4759316 129628 1544848    0    0     0   932 1575 10994 13  6 77  5  0 2021-12-09 13:20:11
 1  0      0 4759860 129628 1544852    0    0     0     0  777 5950  4  3 94  0  0 2021-12-09 13:20:12
15  1      0 4758096 129628 1544988    0    0     0   688  942 8407 13  6 79  2  0 2021-12-09 13:20:13
 0  0      0 4758876 129628 1545036    0    0     0   164  922 8595 15  6 78  1  0 2021-12-09 13:20:14
 0  0      0 4759600 129628 1545036    0    0     0     0  778 5892  4  2 94  0  0 2021-12-09 13:20:15
 0  0      0 4758128 129628 1545212    0    0     0   740 1267 12484 17  5 72  6  0 2021-12-09 13:20:16
 1  0      0 4759548 129628 1545216    0    0     0     4  859 6545  3  5 92  0  0 2021-12-09 13:20:17
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  1      0 4757844 129628 1545724    0    0     0  1736 1505 12218 16  3 73  8  0 2021-12-09 13:20:18
 0  0      0 4758832 129628 1545652    0    0     0   144  941 7295  6  2 91  1  0 2021-12-09 13:20:19
 5  0      0 4758852 129628 1545652    0    0     0     0  619 4840  4  1 95  0  0 2021-12-09 13:20:20
 0  0      0 4759608 129628 1542696    0    0     0   928 1363 11120 14  5 76  6  0 2021-12-09 13:20:21
 0  0      0 4760364 129628 1542696    0    0     0     0 1004 6201  4  3 93  0  0 2021-12-09 13:20:22
 0  0      0 4759356 129628 1542864    0    0     0   852 1539 10706 11  6 76  7  0 2021-12-09 13:20:23
 0  0      0 4759608 129628 1542868    0    0     0    12  686 5382  4  3 93  0  0 2021-12-09 13:20:24
 8  1      0 4760344 129628 1542872    0    0     0   420 1117 9546  8  4 86  3  0 2021-12-09 13:20:25
 1  0      0 4760364 129628 1543040    0    0     0   428 1211 9222 12  4 84  1  0 2021-12-09 13:20:26
 2  0      0 4760364 129628 1543040    0    0     0     0  886 5616  4  3 94  0  0 2021-12-09 13:20:27
 0  0      0 4758600 129628 1543208    0    0     0   856 1633 10778 12  4 80  5  0 2021-12-09 13:20:28
 0  0      0 4759064 129628 1543208    0    0     0     4  791 5821  5  3 92  0  0 2021-12-09 13:20:29
 5  0      0 4756552 129628 1543380    0    0     0   956 2130 14651 13 11 71  5  0 2021-12-09 13:20:30
 0  0      0 4757056 129628 1543380    0    0     0     0 1069 6810  4  3 94  0  0 2021-12-09 13:20:31
 0  0      0 4757812 129628 1543384    0    0     0     0 1035 6150  4  2 94  0  0 2021-12-09 13:20:32
 1  0      0 4759356 129628 1543548    0    0     0   784 1396 10706 14  7 75  5  0 2021-12-09 13:20:33
 0  0      0 4760868 129628 1543548    0    0     0     0 1111 7151  4  3 93  0  0 2021-12-09 13:20:34
 0  0      0 4757592 129628 1543728    0    0     0   796 1365 10007 14  4 77  6  0 2021-12-09 13:20:35
 0  0      0 4758348 129628 1543732    0    0     0     0 1069 6962  6  2 92  0  0 2021-12-09 13:20:36
 1  0      0 4759356 129628 1543888    0    0     0   812 1464 12313 13  6 77  4  0 2021-12-09 13:20:37
 0  0      0 4759356 129628 1543888    0    0     0     0  808 6004  7  2 91  0  0 2021-12-09 13:20:38
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4759356 129628 1543888    0    0     0     0  754 5346  3  3 95  0  0 2021-12-09 13:20:39
 1  0      0 4757048 129628 1544072    0    0     0   836 1475 10442 14  3 77  6  0 2021-12-09 13:20:40
 0  0      0 4759356 129628 1544072    0    0     0     4  696 5531  4  3 93  0  0 2021-12-09 13:20:41
 0  0      0 4756332 129628 1544248    0    0     0   812 1334 11108 13  4 76  7  0 2021-12-09 13:20:42
 0  0      0 4757844 129628 1544248    0    0     0     0  957 6740  3  3 94  0  0 2021-12-09 13:20:43
 0  1      0 4759104 129628 1544276    0    0     0   256  875 6966  5  3 91  2  0 2021-12-09 13:20:44
 0  0      0 4757340 129628 1544416    0    0     0   856 1448 9756 11  6 79  5  0 2021-12-09 13:20:45
 1  0      0 4757592 129628 1544416    0    0     0     0  799 5692  5  3 93  0  0 2021-12-09 13:20:46
 0  0      0 4757028 129628 1544584    0    0     0   824 1567 11099 13  5 74  8  0 2021-12-09 13:20:47
 2  0      0 4758096 129628 1544592    0    0     0     0  814 5621  3  3 94  0  0 2021-12-09 13:20:48
 0  0      0 4757592 129628 1544744    0    0     0   808 1302 10754 12  4 79  5  0 2021-12-09 13:20:49
