procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  1      0 5080740 110676 1306392    0    0     0   232  849 7570  5  4 90  2  0 2021-12-09 10:12:18
 0  0      0 5080488 110720 1306496    0    0     0   524 1452 9947 12  6 79  3  0 2021-12-09 10:12:19
 0  0      0 5080472 110720 1306500    0    0     0     0  805 6787 12  4 84  0  0 2021-12-09 10:12:20
 0  0      0 5080252 110776 1306520    0    0     0   736 1658 11429 12  5 78  5  0 2021-12-09 10:12:21
 0  0      0 5079984 110776 1306608    0    0     0     0  817 6642  6  3 91  0  0 2021-12-09 10:12:22
 0  0      0 5080236 110776 1306608    0    0     0     0  728 5663  4  3 93  0  0 2021-12-09 10:12:23
 0  0      0 5077684 110824 1306700    0    0     0   996 1238 10395 11  4 79  7  0 2021-12-09 10:12:24
 4  0      0 5077448 110824 1306700    0    0     0     4  621 5419  7  3 90  0  0 2021-12-09 10:12:25
18  1      0 5077684 110872 1306756    0    0     0   804 1140 10063  8  5 76 11  0 2021-12-09 10:12:26
 0  0      0 5077684 110880 1306820    0    0     0   212  902 7159 10  3 87  1  0 2021-12-09 10:12:27
 6  0      0 5077936 110880 1306820    0    0     0     0  818 6275  4  3 93  0  0 2021-12-09 10:12:28
 0  0      0 5077936 110928 1306772    0    0     0   732 1274 10155 12  4 80  4  0 2021-12-09 10:12:29
 0  0      0 5077684 110928 1306924    0    0     0     0  900 6813  6  3 91  0  0 2021-12-09 10:12:30
 0  0      0 5077432 110928 1306928    0    0     0     4 1109 8826  4 10 86  0  0 2021-12-09 10:12:31
 0  0      0 5076928 110984 1307028    0    0     0   764 1392 11423 13  6 77  4  0 2021-12-09 10:12:32
 0  0      0 5076928 110984 1307028    0    0     0     0  759 6382  3  3 94  0  0 2021-12-09 10:12:33
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5077180 111020 1307136    0    0     0   800 1506 11185 12  6 78  4  0 2021-12-09 10:12:34
 0  0      0 5077392 111020 1307140    0    0     0     0  908 6015  8  2 90  0  0 2021-12-09 10:12:35
 0  0      0 5077432 111020 1307144    0    0     0     0  978 6398  4  3 93  0  0 2021-12-09 10:12:36
 0  0      0 5076404 111092 1307192    0    0     0   736 1502 11271 14  5 78  5  0 2021-12-09 10:12:37
 1  0      0 5075920 111092 1307244    0    0     0     0  656 5498  5  3 93  0  0 2021-12-09 10:12:38
 1  1      0 5075912 111108 1307228    0    0     0   252  722 5945  4  2 93  1  0 2021-12-09 10:12:39
 0  0      0 5075668 111140 1307348    0    0     0   536 1349 11480 13  7 78  3  0 2021-12-09 10:12:40
 0  0      0 5075400 111140 1307348    0    0     0     0  523 5040  3  3 93  0  0 2021-12-09 10:12:41
 0  0      0 5075164 111204 1307440    0    0     0   716 1289 9838 13  4 79  4  0 2021-12-09 10:12:42
 0  0      0 5075164 111204 1307444    0    0     0     4  820 6080  6  3 91  0  0 2021-12-09 10:12:43
 0  0      0 5074912 111204 1307448    0    0     0     0  744 5995  4  2 94  0  0 2021-12-09 10:12:44
 0  0      0 5074660 111312 1307556    0    0     0   780 1440 10383 17  5 73  6  0 2021-12-09 10:12:45
 0  0      0 5074660 111312 1307556    0    0     0     0  673 5751  4  4 92  0  0 2021-12-09 10:12:46
 4  2      0 5074660 111368 1307628    0    0     0   612 1287 9174  9  4 84  4  0 2021-12-09 10:12:47
 1  0      0 5074408 111388 1307652    0    0     0   152 1036 7036  6  3 89  2  0 2021-12-09 10:12:48
 0  0      0 5073904 111388 1307656    0    0     0     4  724 6050  3  3 95  0  0 2021-12-09 10:12:49
 0  0      0 5073392 111460 1307584    0    0     0   720 1141 10995 12  4 80  4  0 2021-12-09 10:12:50
 0  0      0 5073400 111460 1307756    0    0     0     0  676 6049  6  3 92  0  0 2021-12-09 10:12:51
 0  0      0 5073400 111460 1307756    0    0     0     0  638 5573  4  3 94  0  0 2021-12-09 10:12:52
 0  0      0 5073400 111544 1307872    0    0     0   728 1343 10080 11  4 80  5  0 2021-12-09 10:12:53
 0  0      0 5073400 111544 1307872    0    0     0     0  844 6377  4  4 91  0  0 2021-12-09 10:12:54
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 5073148 111632 1307960    0    0     0   848 1678 11613 13  6 77  4  0 2021-12-09 10:12:55
 0  0      0 5072624 111632 1307964    0    0     0     0  867 6133  5  4 90  0  0 2021-12-09 10:12:56
 0  0      0 5072644 111632 1307964    0    0     0     0  861 6467  4  3 93  0  0 2021-12-09 10:12:57
 0  0      0 5072920 111712 1307964    0    0     0   764 1459 11141 15  7 75  4  0 2021-12-09 10:12:58
 0  0      0 5072888 111712 1308072    0    0     0     0  598 5032  4  3 94  0  0 2021-12-09 10:12:59
 0  1      0 5072896 111744 1308092    0    0     0   468  618 5728  5  3 89  4  0 2021-12-09 10:13:00
 1  0      0 5072888 111784 1308176    0    0     0   568 1370 9593 11  4 82  3  0 2021-12-09 10:13:01
 1  0      0 5072384 111784 1308176    0    0     0     0  915 6464  6  4 91  0  0 2021-12-09 10:13:02
 0  1      0 5072392 111816 1308188    0    0     0   320  994 7531  5  4 73 18  0 2021-12-09 10:13:03
 0  0      0 5072384 111852 1308284    0    0     0   436 1344 10265 12  4 79  6  0 2021-12-09 10:13:04
 0  0      0 5072400 111852 1308284    0    0     0    32  615 5277  4  3 94  0  0 2021-12-09 10:13:05
 4  0      0 5072904 111912 1308312    0    0     0   728 1415 12100 15  6 75  5  0 2021-12-09 10:13:06
 0  0      0 5073116 111912 1308396    0    0     0     4  650 4835  5  1 94  0  0 2021-12-09 10:13:07
 0  0      0 5073368 111912 1308400    0    0     0     0  522 4857  3  3 94  0  0 2021-12-09 10:13:08
 0  0      0 5073116 111988 1308396    0    0     0   736 1348 10641 12  5 78  6  0 2021-12-09 10:13:09
 0  0      0 5072612 111988 1308492    0    0     0    52  858 6091  4  3 93  0  0 2021-12-09 10:13:10
12  0      0 5072360 112028 1308480    0    0     0   468 1120 8665  9  4 84  3  0 2021-12-09 10:13:11
 0  0      0 5072864 112040 1308612    0    0     0   276 1111 8067  8  4 88  1  0 2021-12-09 10:13:12
 2  0      0 5072612 112040 1308612    0    0     0     4  846 6550  4  3 93  0  0 2021-12-09 10:13:13
 0  0      0 5072612 112084 1308568    0    0     0   672 1145 9010 10  5 79  6  0 2021-12-09 10:13:14
 0  0      0 5073116 112084 1308700    0    0     0     0  872 7026  6  4 90  0  0 2021-12-09 10:13:15
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5072864 112084 1308704    0    0     0     0  528 4749  7  2 92  0  0 2021-12-09 10:13:16
 0  0      0 5072360 112128 1308816    0    0     0   720 1094 10805 13  7 75  6  0 2021-12-09 10:13:17
 0  0      0 5072092 112128 1308816    0    0     0     0  733 5809  5  2 93  0  0 2021-12-09 10:13:18
 0  0      0 5071604 112180 1308900    0    0     0   740 1443 12042  9  7 79  4  0 2021-12-09 10:13:19
 0  0      0 5071604 112180 1308900    0    0     0    12 1031 7004  5  4 91  0  0 2021-12-09 10:13:20
 0  0      0 5071604 112180 1308904    0    0     0     0  574 5087  4  3 93  0  0 2021-12-09 10:13:21
 0  0      0 5071824 112224 1308860    0    0     0   728 1316 10889 16  6 75  3  0 2021-12-09 10:13:22
 1  0      0 5071848 112224 1309008    0    0     0     0 1060 7160  5  3 92  0  0 2021-12-09 10:13:23
 0  0      0 5071848 112224 1309008    0    0     0     0  834 6048  5  1 94  0  0 2021-12-09 10:13:24
 0  0      0 5071840 112312 1309304    0    0     0  1800 1910 14907 16  7 66 11  0 2021-12-09 10:13:25
 0  0      0 5072256 112312 1309304    0    0     0    64  812 5857  7  2 91  0  0 2021-12-09 10:13:26
 0  0      0 5072092 112360 1309408    0    0     0   756 1453 10005 12  5 79  4  0 2021-12-09 10:13:27
 0  0      0 5071840 112360 1309408    0    0     0     0  959 7019  7  3 90  0  0 2021-12-09 10:13:28
 0  0      0 5071840 112360 1309412    0    0     0     0  890 6589  3  3 94  0  0 2021-12-09 10:13:29
 0  0      0 5071840 112408 1309364    0    0     0   776 1460 11687 14  3 77  6  0 2021-12-09 10:13:30
 0  0      0 5071832 112408 1309508    0    0     0   288 1235 9709  7  9 85  0  0 2021-12-09 10:13:31
 2  1      0 5071832 112436 1309480    0    0     0   336 1038 7463  5  4 89  3  0 2021-12-09 10:13:32
 1  0      0 5071580 112464 1309616    0    0     0   444 1244 8875 11  4 83  2  0 2021-12-09 10:13:33
 0  0      0 5073784 112464 1306716    0    0     0     0  733 5543  6  4 90  0  0 2021-12-09 10:13:34
 0  0      0 5073596 112500 1306608    0    0     0   768 1212 11002 12  5 74 10  0 2021-12-09 10:13:35
 0  0      0 5074060 112500 1306608    0    0     0    20  789 6581  7  4 90  0  0 2021-12-09 10:13:36
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5074100 112500 1306612    0    0     0     4  710 5673  4  3 93  0  0 2021-12-09 10:13:37
 0  0      0 5074100 112536 1306708    0    0     0   684 1283 10920 13  6 74  7  0 2021-12-09 10:13:38
 0  0      0 5074100 112536 1306708    0    0     0     0  755 5679  3  3 94  0  0 2021-12-09 10:13:39
 0  1      0 5074100 112536 1306720    0    0     0    88  847 5979  3  2 94  1  0 2021-12-09 10:13:40
 0  0      0 5073596 112564 1306816    0    0     0   732 1875 12927 13  5 77  6  0 2021-12-09 10:13:41
 0  0      0 5073576 112564 1306816    0    0     0     0  968 6223  4  3 94  0  0 2021-12-09 10:13:42
 6  0      0 5073092 112624 1306836    0    0     0   800 1585 10564 11  4 80  5  0 2021-12-09 10:13:43
 0  0      0 5072840 112624 1306916    0    0     0     0  623 5121  3  1 96  0  0 2021-12-09 10:13:44
 0  0      0 5072336 112624 1306916    0    0     0     0  856 5898  4  2 94  0  0 2021-12-09 10:13:45
 0  0      0 5071832 112688 1307012    0    0     0   776 1527 11275 17  6 72  5  0 2021-12-09 10:13:46
 0  0      0 5071580 112688 1307012    0    0     0     0  786 5306  4  3 93  0  0 2021-12-09 10:13:47
 1  1      0 5069028 112712 1307048    0    0     0   384  892 6871  7  3 87  3  0 2021-12-09 10:13:48
 1  0      0 5068272 112732 1307132    0    0     0   344 1087 8746 11  3 84  2  0 2021-12-09 10:13:49
 1  0      0 5067768 112732 1307132    0    0     0     0 1024 7226  8  5 87  0  0 2021-12-09 10:13:50
 0  0      0 5067768 112792 1307220    0    0     0   752 1716 13628 14  9 72  5  0 2021-12-09 10:13:51
 1  0      0 5067768 112792 1307220    0    0     0     0  689 5530  3  2 95  0  0 2021-12-09 10:13:52
 0  0      0 5068020 112792 1307220    0    0     0     0  885 6732  4  3 94  0  0 2021-12-09 10:13:53
 0  0      0 5068020 112856 1307284    0    0     0   708 1228 10324 15  5 76  5  0 2021-12-09 10:13:54
 1  0      0 5068020 112856 1307292    0    0     0     4  910 6346  5  2 94  0  0 2021-12-09 10:13:55
 8  1      0 5067004 112896 1307276    0    0     0   524  760 8249 11  3 82  4  0 2021-12-09 10:13:56
 0  0      0 5066768 112920 1307388    0    0     0   220  894 7082  9  4 86  1  0 2021-12-09 10:13:57
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5068172 112920 1307388    0    0     0     0 1403 10013  7  4 89  0  0 2021-12-09 10:13:58
 0  0      0 5068280 112976 1307380    0    0     0   684 1351 9404 10  4 82  5  0 2021-12-09 10:13:59
 0  0      0 5068296 112976 1307476    0    0     0     0  814 6343  7  3 91  0  0 2021-12-09 10:14:00
 0  0      0 5068044 112976 1307476    0    0     0    80  710 5368  6  1 93  0  0 2021-12-09 10:14:01
 0  0      0 5067768 113012 1307584    0    0     0   748 1303 10379 13  7 76  5  0 2021-12-09 10:14:02
 0  0      0 5067264 113012 1307584    0    0     0     0  894 6285  4  3 94  0  0 2021-12-09 10:14:03
 0  0      0 5067256 113040 1307628    0    0     0   736 1243 10715 12  5 78  5  0 2021-12-09 10:14:04
 0  0      0 5067012 113040 1307700    0    0     0     0  955 7248  6  2 92  0  0 2021-12-09 10:14:05
 1  0      0 5067244 113040 1307704    0    0     0   252  946 6651  7  4 90  0  0 2021-12-09 10:14:06
 0  0      0 5067272 113100 1307712    0    0     0   756 1234 10734 15  4 76  5  0 2021-12-09 10:14:07
 0  0      0 5067532 113100 1307796    0    0     0     0  862 6670  4  4 92  0  0 2021-12-09 10:14:08
 5  1      0 5067516 113120 1307780    0    0     0   212  589 5715  5  2 93  2  0 2021-12-09 10:14:09
 1  0      0 5067508 113140 1307876    0    0     0   484 1468 9447 11  5 81  3  0 2021-12-09 10:14:10
 0  0      0 5067280 113140 1307880    0    0     0     0  949 6771  6  5 89  0  0 2021-12-09 10:14:11
 0  0      0 5067532 113180 1307912    0    0     0   696 1299 9951 11  4 80  4  0 2021-12-09 10:14:12
 0  0      0 5067732 113180 1307992    0    0     0     4  841 6629  5  4 91  0  0 2021-12-09 10:14:13
 0  0      0 5067516 113180 1307992    0    0     0     0  538 5131  4  4 92  0  0 2021-12-09 10:14:14
 0  0      0 5067264 113232 1308088    0    0     0   708 1273 11664 11  6 78  5  0 2021-12-09 10:14:15
 0  0      0 5067264 113232 1308088    0    0     0     0  873 5948  6  3 91  0  0 2021-12-09 10:14:16
 0  0      0 5067264 113264 1308180    0    0     0   760  995 10522 11  4 82  4  0 2021-12-09 10:14:17
 4  0      0 5067012 113264 1308188    0    0     0     0  741 6001  5  3 92  0  0 2021-12-09 10:14:18
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 5067012 113264 1308192    0    0     0     4  611 4960  3  2 96  0  0 2021-12-09 10:14:19
 0  0      0 5066760 113296 1308160    0    0     0   756 1119 9313 11  3 81  5  0 2021-12-09 10:14:20
 0  0      0 5065752 113296 1308296    0    0     0     0  866 6448  6  3 92  0  0 2021-12-09 10:14:21
 0  0      0 5066004 113296 1308300    0    0     0    60 1240 8377  5  4 92  0  0 2021-12-09 10:14:22
 0  0      0 5066004 113328 1308400    0    0     0   784 1392 10837 14  4 78  4  0 2021-12-09 10:14:23
 3  0      0 5066004 113328 1308404    0    0     0     0  626 5277  4  2 94  0  0 2021-12-09 10:14:24
 0  0      0 5066004 113364 1308460    0    0     0   732 1555 11000 13  5 75  8  0 2021-12-09 10:14:25
 0  0      0 5068012 113364 1308496    0    0     0     0  993 6633  9  4 87  0  0 2021-12-09 10:14:26
 1  0      0 5067800 113364 1308500    0    0     0     8  784 5958  4  3 94  0  0 2021-12-09 10:14:27
 0  0      0 5068304 113412 1308600    0    0     0   724 1554 11544 13  6 75  6  0 2021-12-09 10:14:28
 0  0      0 5068556 113412 1308600    0    0     0     0  894 6640  4  3 94  0  0 2021-12-09 10:14:29
 8  0      0 5068556 113412 1308604    0    0     0   100  712 5911  6  3 90  1  0 2021-12-09 10:14:30
 0  0      0 5068052 113464 1308700    0    0     0   668 1544 12949 12 12 73  3  0 2021-12-09 10:14:31
 0  0      0 5067548 113464 1308700    0    0     0    84  514 5586  3  2 95  0  0 2021-12-09 10:14:32
 0  0      0 5067296 113520 1308796    0    0     0   748 1322 10221 16  4 75  6  0 2021-12-09 10:14:33
 0  0      0 5067296 113520 1308796    0    0     0     0  754 6185  8  5 87  0  0 2021-12-09 10:14:34
 0  0      0 5067296 113520 1308800    0    0     0     0 1185 8711 11  4 85  0  0 2021-12-09 10:14:35
 0  0      0 5067772 113568 1308784    0    0     0   708 1257 10581 12  5 79  4  0 2021-12-09 10:14:36
 0  0      0 5067800 113568 1308896    0    0     0   192  631 5262  6  3 91  0  0 2021-12-09 10:14:37
 0  0      0 5067564 113620 1308848    0    0     0   764 1244 9965 11  6 79  5  0 2021-12-09 10:14:38
 1  0      0 5067548 113620 1309004    0    0     0     0  768 5888  5  3 91  0  0 2021-12-09 10:14:39
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5067312 113620 1309004    0    0     0     0  968 6665  4  4 92  0  0 2021-12-09 10:14:40
 9  0      0 5067044 113664 1309108    0    0     0   740 1888 13372 13  6 78  4  0 2021-12-09 10:14:41
 0  0      0 5067508 113664 1309108    0    0     0     0 1040 7289  5  4 91  0  0 2021-12-09 10:14:42
 0  0      0 5067548 113664 1309108    0    0     0     4  732 5282  4  2 94  0  0 2021-12-09 10:14:43
 0  0      0 5067312 113716 1309216    0    0     0   732 1512 10940 10  7 77  7  0 2021-12-09 10:14:44
 0  0      0 5067792 113716 1309220    0    0     0     0  792 6088  5  3 91  0  0 2021-12-09 10:14:45
 0  0      0 5067824 113772 1309244    0    0     0   740  868 10366 13  6 76  4  0 2021-12-09 10:14:46
 0  0      0 5067808 113772 1309308    0    0     0    12  619 5527  5  2 94  0  0 2021-12-09 10:14:47
 0  0      0 5067508 113772 1309308    0    0     0     0  705 5620  5  2 93  0  0 2021-12-09 10:14:48
 0  0      0 5067084 113808 1309336    0    0     0   748 1399 10395 12  5 78  5  0 2021-12-09 10:14:49
 1  0      0 5066532 113808 1309412    0    0     0     0  700 5627  4  2 94  0  0 2021-12-09 10:14:50
 5  1      0 5065784 113828 1309428    0    0     0   428 1097 8561  7  3 87  3  0 2021-12-09 10:14:51
 0  0      0 5066284 113856 1309512    0    0     0   300 1173 8807 13  4 82  1  0 2021-12-09 10:14:52
 0  0      0 5066540 113856 1309516    0    0     0     8  834 6367  3  2 95  0  0 2021-12-09 10:14:53
 0  0      0 5066540 113904 1309468    0    0     0   760 1483 10720 12  7 76  6  0 2021-12-09 10:14:54
 8  0      0 5066540 113904 1309636    0    0     0     4  841 5820  4  2 94  0  0 2021-12-09 10:14:55
 0  0      0 5066996 113904 1309636    0    0     0     0  684 6920  7  4 89  0  0 2021-12-09 10:14:56
 0  0      0 5066540 113952 1309744    0    0     0   748 1533 10790 13  5 76  6  0 2021-12-09 10:14:57
 0  0      0 5066288 113952 1309744    0    0     0    64 1072 7651  6  4 90  0  0 2021-12-09 10:14:58
 0  1      0 5066288 113992 1309760    0    0     0   608 1218 9077  9  4 82  5  0 2021-12-09 10:14:59
 0  0      0 5066540 114012 1309848    0    0     0   116 1105 8741  7  3 89  1  0 2021-12-09 10:15:00
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5066540 114012 1309848    0    0     0     4  611 5075  3  3 94  0  0 2021-12-09 10:15:01
 0  0      0 5066288 114076 1309960    0    0     0   784 1407 11485 11  6 79  4  0 2021-12-09 10:15:02
 0  0      0 5066036 114076 1309960    0    0     0    20  734 5653  5  2 93  0  0 2021-12-09 10:15:03
 0  0      0 5065784 114076 1309960    0    0     0     0  905 6441  7  2 92  0  0 2021-12-09 10:15:04
 0  0      0 5065784 114120 1310044    0    0     0   736 1264 11443  9  7 80  4  0 2021-12-09 10:15:05
 0  0      0 5066036 114120 1310044    0    0     0     0  861 7887 11  4 85  0  0 2021-12-09 10:15:06
 0  0      0 5065532 114172 1309992    0    0     0   752 1318 10062 10  5 80  6  0 2021-12-09 10:15:07
 0  0      0 5064776 114172 1310160    0    0     0    92  918 6173  6  3 92  0  0 2021-12-09 10:15:08
 0  0      0 5064532 114172 1310164    0    0     0     0 1077 6562  3  3 94  0  0 2021-12-09 10:15:09
 4  0      0 5064524 114248 1310264    0    0     0   784 2091 14402 16  8 71  4  0 2021-12-09 10:15:10
 0  0      0 5115220 114248 1310268    0    0     0     0 1042 7539  6  4 90  0  0 2021-12-09 10:15:11
 0  0      0 5116248 114248 1310268    0    0     0     0  708 5680  4  3 94  0  0 2021-12-09 10:15:12
 0  0      0 5115760 114248 1310268    0    0     0   236  762 5433  5  2 93  0  0 2021-12-09 10:15:13
 0  0      0 5115240 114248 1310272    0    0     0     0  897 6514  4  4 93  0  0 2021-12-09 10:15:14
 0  0      0 5116400 114248 1310272    0    0     0     0  888 6732  4  4 91  0  0 2021-12-09 10:15:15
 0  0      0 5116500 114248 1310272    0    0     0     0  709 5811  8  2 91  0  0 2021-12-09 10:15:16
 0  0      0 5116500 114248 1310276    0    0     0     0  772 5528  4  2 94  0  0 2021-12-09 10:15:17
 0  0      0 5115744 114248 1310276    0    0     0     0  893 6477  5  3 92  0  0 2021-12-09 10:15:18
 0  0      0 5115744 114248 1310280    0    0     0     4  650 5091  4  1 95  0  0 2021-12-09 10:15:19
 0  0      0 5115492 114248 1310280    0    0     0     0  685 5703  5  4 92  0  0 2021-12-09 10:15:20
 0  0      0 5114996 114248 1310280    0    0     0     0  762 6164  3  3 94  0  0 2021-12-09 10:15:21
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5115996 114248 1310280    0    0     0     0  806 7292  6  4 91  0  0 2021-12-09 10:15:22
 5  0      0 5115996 114248 1310280    0    0     0    12  819 6083  3  4 93  0  0 2021-12-09 10:15:23
 0  0      0 5115996 114248 1310280    0    0     0     0  754 6054  5  4 92  0  0 2021-12-09 10:15:24
 0  0      0 5116248 114248 1310280    0    0     0     4  970 6386  6  4 90  0  0 2021-12-09 10:15:25
 2  0      0 5116192 114248 1310284    0    0     0     0  704 5972  7  3 90  0  0 2021-12-09 10:15:26
 0  0      0 5116508 114248 1310284    0    0     0     0  814 5629  6  2 92  0  0 2021-12-09 10:15:27
 0  0      0 5116248 114248 1310288    0    0     0    16  711 5932  6  4 90  0  0 2021-12-09 10:15:28
 5  0      0 5115996 114248 1310288    0    0     0     0  527 5270  6  4 91  0  0 2021-12-09 10:15:29
 0  0      0 5116500 114248 1310288    0    0     0     0  856 6962  4  3 93  0  0 2021-12-09 10:15:30
 0  0      0 5116500 114248 1310288    0    0     0     4 1211 8530  5  6 90  0  0 2021-12-09 10:15:31
 0  0      0 5116752 114248 1310288    0    0     0     0 1021 7610  5  4 92  0  0 2021-12-09 10:15:32
 0  1      0 5116752 114248 1310288    0    0     0   172  622 5125  3  3 94  1  0 2021-12-09 10:15:33
 0  0      0 5116752 114248 1310292    0    0     0    80  652 5744  3  3 94  1  0 2021-12-09 10:15:34
 0  0      0 5116752 114248 1310296    0    0     0     0  840 6487  5  3 92  0  0 2021-12-09 10:15:35
 0  0      0 5117256 114248 1310296    0    0     0     0  810 6572  7  3 90  0  0 2021-12-09 10:15:36
 0  0      0 5117256 114248 1310300    0    0     0     4  777 5949  5  3 93  0  0 2021-12-09 10:15:37
 0  0      0 5117760 114248 1310300    0    0     0     0  656 5215  3  3 94  0  0 2021-12-09 10:15:38
 0  0      0 5117752 114248 1310300    0    0     0    20  869 6248  3  3 94  0  0 2021-12-09 10:15:39
 0  0      0 5117760 114252 1310300    0    0     0   108  845 5613  3  3 93  1  0 2021-12-09 10:15:40
 0  0      0 5117508 114252 1310300    0    0     0     0  852 5772  4  2 95  0  0 2021-12-09 10:15:41
 0  0      0 5117508 114252 1310304    0    0     0     0  967 6919  4  4 93  0  0 2021-12-09 10:15:42
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5117504 114252 1310304    0    0     0     4  969 6369  3  4 94  0  0 2021-12-09 10:15:43
 0  0      0 5117508 114252 1310312    0    0     0    12  816 6182  5  3 93  0  0 2021-12-09 10:15:44
 0  0      0 5117496 114252 1310312    0    0     0     0  732 5522  3  4 94  0  0 2021-12-09 10:15:45
 0  0      0 5117508 114252 1310312    0    0     0     0  722 6042  6  4 90  0  0 2021-12-09 10:15:46
 0  0      0 5117508 114252 1310312    0    0     0     0  612 5086  5  3 93  0  0 2021-12-09 10:15:47
 0  0      0 5117004 114252 1310312    0    0     0     0  639 5314  4  2 94  0  0 2021-12-09 10:15:48
 0  0      0 5116784 114252 1310312    0    0     0     4  872 6735  4  3 93  0  0 2021-12-09 10:15:49
 0  0      0 5116752 114252 1310316    0    0     0     0  592 5286  6  2 92  0  0 2021-12-09 10:15:50
 2  0      0 5116752 114252 1310316    0    0     0     0  655 5844  4  2 94  0  0 2021-12-09 10:15:51
 0  0      0 5116752 114252 1310320    0    0     0     0  799 6813  3  4 94  0  0 2021-12-09 10:15:52
 1  0      0 5117004 114252 1310320    0    0     0     0  692 5996  3  3 94  0  0 2021-12-09 10:15:53
 0  0      0 5117004 114252 1310320    0    0     0     0  552 5155  4  2 95  0  0 2021-12-09 10:15:54
 0  0      0 5116956 114252 1310320    0    0     0     4 1017 7632  5  4 91  0  0 2021-12-09 10:15:55
 0  0      0 5117004 114252 1310320    0    0     0     0  854 6351  8  3 89  0  0 2021-12-09 10:15:56
 1  0      0 5117508 114252 1310320    0    0     0     0  890 6412  4  3 93  0  0 2021-12-09 10:15:57
 0  0      0 5117508 114252 1310324    0    0     0     0  983 6461  3  4 93  0  0 2021-12-09 10:15:58
 2  0      0 5117508 114252 1310324    0    0     0    12  755 5436  3  3 95  0  0 2021-12-09 10:15:59
 0  0      0 5117256 114252 1310328    0    0     0     0  810 6281  6  2 93  0  0 2021-12-09 10:16:00
 0  0      0 5116988 114252 1310328    0    0     0     4  681 5478  3  3 94  0  0 2021-12-09 10:16:01
 1  0      0 5116752 114252 1310328    0    0     0     0  663 5608  5  3 93  0  0 2021-12-09 10:16:02
 0  0      0 5116752 114252 1310328    0    0     0     0  855 6588  3  2 95  0  0 2021-12-09 10:16:03
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5116752 114252 1310328    0    0     0    20  819 6392  4  2 94  0  0 2021-12-09 10:16:04
 0  0      0 5137528 114252 1310332    0    0     0     0  561 5062  4  2 95  0  0 2021-12-09 10:16:05
 0  0      0 5137760 114252 1310332    0    0     0     0  440 4363  7  1 92  0  0 2021-12-09 10:16:06
 0  0      0 5137780 114252 1310336    0    0     0     4  530 4712  3  2 95  0  0 2021-12-09 10:16:07
 0  0      0 5138244 114252 1310336    0    0     0     0  498 4527  4  2 95  0  0 2021-12-09 10:16:08
 0  0      0 5138300 114252 1310336    0    0     0    16  670 5245  3  3 95  0  0 2021-12-09 10:16:09
 0  0      0 5138032 114252 1310336    0    0     0     0  639 5033  4  3 93  0  0 2021-12-09 10:16:10
 1  0      0 5138308 114252 1310336    0    0     0    68  649 5365  3  2 94  1  0 2021-12-09 10:16:11
