Linux 5.11.0-1022-azure (MsVM9) 	12/09/21 	_x86_64_	(2 CPU)

12:41:15        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:41:58        all      6.06      0.00      4.04      0.00      0.00     89.90
12:41:59        all      4.06      0.00      1.52      0.00      0.00     94.42
12:42:00        all     11.79      0.00      5.64      4.10      0.00     78.46
12:42:01        all      3.57      0.00      1.53      0.51      0.00     94.39
12:42:02        all     12.24      0.00      3.57      5.10      0.00     79.08
12:42:03        all      3.57      0.00      2.55      0.00      0.00     93.88
12:42:04        all      5.18      0.00      3.11      0.00      0.00     91.71
12:42:05        all     11.11      0.00      5.05      3.03      0.00     80.81
12:42:06        all      5.61      0.00      2.55      0.00      0.00     91.84
12:42:07        all     12.12      0.00      4.55      5.56      0.00     77.78
12:42:08        all      4.06      0.00      2.03      0.00      0.00     93.91
12:42:09        all      5.05      0.00      3.03      4.55      0.00     87.37
12:42:10        all     12.94      0.00      6.47      2.49      0.00     78.11
12:42:11        all      4.08      0.00      1.53      0.00      0.00     94.39
12:42:12        all     10.61      0.00      4.55      4.55      0.00     80.30
12:42:13        all      2.04      0.00      1.53      0.00      0.00     96.43
12:42:14        all     11.34      0.00      3.09      4.64      0.00     80.93
12:42:15        all      4.64      0.00      1.55      0.00      0.00     93.81
12:42:16        all      3.00      0.00      2.50      0.00      0.00     94.50
12:42:17        all     12.82      0.00      3.59      5.64      0.00     77.95
12:42:18        all      5.00      0.00      3.00      0.00      0.00     92.00
12:42:19        all     14.80      0.00      4.08      6.12      0.00     75.00
12:42:20        all      5.08      0.00      2.03      0.00      0.00     92.89
12:42:21        all      5.00      0.00      2.50      0.00      0.00     92.50
12:42:22        all     15.15      0.00      7.07      6.06      0.00     71.72
12:42:23        all      3.02      0.00      2.01      0.00      0.00     94.97
12:42:24        all      9.60      0.00      5.56      4.04      0.00     80.81
12:42:25        all      4.52      0.00      3.02      0.00      0.00     92.46
12:42:26        all      4.55      0.00      2.02      0.00      0.00     93.43
12:42:27        all     10.66      0.00      5.58      5.58      0.00     78.17
12:42:28        all      3.48      0.00      1.99      0.00      0.00     94.53
12:42:29        all     16.15      0.00      1.56      2.08      0.00     80.21
12:42:30        all      5.08      0.00      5.08      0.00      0.00     89.85
12:42:31        all      9.05      0.00      6.03      4.02      0.00     80.90
12:42:32        all      9.09      0.00      3.54      4.04      0.00     83.33
12:42:33        all      3.52      0.00      1.51      0.00      0.00     94.97
12:42:34        all     18.97      0.00      6.67     10.77      0.00     63.59
12:42:35        all      4.04      0.00      2.53      0.00      0.00     93.43
12:42:36        all      8.46      0.00      4.98      3.98      0.00     82.59
12:42:37        all      4.12      0.00      3.09      0.52      0.00     92.27
12:42:38        all      5.05      0.00      3.03      0.00      0.00     91.92
12:42:39        all     12.76      0.00      4.59      7.14      0.00     75.51
12:42:40        all      4.04      0.00      2.53      0.00      0.00     93.43
12:42:41        all     10.77      0.00      3.08      6.15      0.00     80.00
12:42:42        all      5.50      0.00      4.50      0.00      0.00     90.00
12:42:43        all      3.54      0.00      2.53      0.00      0.00     93.94
12:42:44        all     13.43      0.00      3.48      5.47      0.00     77.61
12:42:45        all      4.62      0.00      1.54      0.00      0.00     93.85
12:42:46        all     14.80      0.00      5.10      6.12      0.00     73.98
12:42:47        all      5.05      0.00      2.53      0.00      0.00     92.42
12:42:48        all      2.50      0.00      4.00      0.00      0.00     93.50
12:42:49        all     13.71      0.00      5.08      6.09      0.00     75.13
12:42:50        all      5.08      0.00      2.54      0.00      0.00     92.39
12:42:51        all     12.31      0.00      5.64      5.64      0.00     76.41
12:42:52        all      5.03      0.00      1.51      0.00      0.00     93.47
12:42:53        all      3.05      0.00      1.02      1.02      0.00     94.92
12:42:54        all     13.71      0.00      4.57      3.55      0.00     78.17
12:42:55        all      3.54      0.00      1.52      0.00      0.00     94.95
12:42:56        all     14.57      0.00      7.04      4.52      0.00     73.87
12:42:57        all      3.57      0.00      2.55      0.00      0.00     93.88
12:42:58        all      7.04      0.00      4.02      4.02      0.00     84.92
12:42:59        all     10.95      0.00      3.98      2.49      0.00     82.59
12:43:00        all      6.93      0.00      2.48      0.00      0.00     90.59
12:43:01        all     12.37      0.00      5.15      4.12      0.00     78.35
12:43:02        all      5.05      0.00      2.53      0.00      0.00     92.42
12:43:03        all     11.50      0.00      4.50      5.50      0.00     78.50
12:43:04        all      4.50      0.00      4.00      0.00      0.00     91.50
12:43:05        all      3.03      0.00      2.02      0.00      0.00     94.95
12:43:06        all     11.68      0.00      5.08      5.58      0.00     77.66
12:43:07        all      4.50      0.00      2.00      0.00      0.00     93.50
12:43:08        all     10.00      0.00      5.50      2.50      0.00     82.00
12:43:09        all      3.54      0.00      2.53      0.00      0.00     93.94
12:43:10        all      7.61      0.00      2.03      0.00      0.00     90.36
12:43:11        all     16.42      0.00      6.97      5.47      0.00     71.14
12:43:12        all      4.06      0.00      1.02      0.00      0.00     94.92
12:43:13        all     12.63      0.00      5.05      6.57      0.00     75.76
12:43:14        all      4.10      0.00      2.05      0.00      0.00     93.85
12:43:15        all      2.54      0.00      3.05      2.03      0.00     92.39
12:43:16        all     10.61      0.00      5.05      2.53      0.00     81.82
12:43:17        all      3.52      0.00      2.01      0.00      0.00     94.47
12:43:18        all     18.09      0.00      5.03      5.53      0.00     71.36
12:43:19        all      4.98      0.00      2.49      0.00      0.00     92.54
12:43:20        all     11.11      0.00      3.03      4.04      0.00     81.82
12:43:21        all      9.05      0.00      3.02      1.01      0.00     86.93
12:43:22        all      5.50      0.00      2.00      0.00      0.00     92.50
12:43:23        all      9.69      0.00      4.08      6.12      0.00     80.10
12:43:24        all      2.54      0.00      1.52      0.00      0.00     95.94
12:43:25        all     10.71      0.00      5.10      4.59      0.00     79.59
12:43:26        all      8.21      0.00      3.08      0.00      0.00     88.72
12:43:27        all      3.98      0.00      1.49      0.00      0.00     94.53
12:43:28        all     10.66      0.00      5.08      5.58      0.00     78.68
12:43:29        all      4.50      0.00      2.50      0.00      0.00     93.00
12:43:30        all     16.75      0.00      5.58      4.57      0.00     73.10
12:43:31        all      8.08      0.00      5.05      0.00      0.00     86.87
12:43:32        all      3.57      0.00      2.55      0.00      0.00     93.88
12:43:33        all     12.50      0.00      4.50      4.50      0.00     78.50
12:43:34        all      5.05      0.00      2.02      0.00      0.00     92.93
12:43:35        all     11.17      0.00      5.58      6.09      0.00     77.16
12:43:36        all      3.94      0.00      2.46      0.00      0.00     93.60
12:43:37        all      4.08      0.00      2.55      2.04      0.00     91.33
12:43:38        all     14.29      0.00      4.93      2.96      0.00     77.83
12:43:39        all      6.00      0.00      3.00      0.00      0.00     91.00
12:43:40        all     16.42      0.00      7.46      9.45      0.00     66.67
12:43:41        all      4.50      0.00      2.50      0.00      0.00     93.00
12:43:42        all     14.14      0.00      2.53      5.05      0.00     78.28
12:43:43        all      5.53      0.00      4.52      1.01      0.00     88.94
12:43:44        all      4.52      0.00      3.52      2.01      0.00     89.95
12:43:45        all     11.79      0.00      5.13      7.18      0.00     75.90
12:43:46        all      5.08      0.00      3.05      0.00      0.00     91.88
12:43:47        all     11.11      0.00      4.55      4.04      0.00     80.30
12:43:48        all      7.61      0.00      4.06      0.00      0.00     88.32
12:43:49        all      5.58      0.00      0.51      0.00      0.00     93.91
12:43:50        all     16.24      0.00      2.54      4.57      0.00     76.65
12:43:51        all      5.15      0.00      2.06      0.00      0.00     92.78
12:43:52        all     11.73      0.00      4.08      4.59      0.00     79.59
12:43:53        all      4.08      0.00      1.02      0.00      0.00     94.90
12:43:54        all      4.55      0.00      2.53      0.00      0.00     92.93
12:43:55        all     10.71      0.00      5.10      5.10      0.00     79.08
12:43:56        all      3.52      0.00      2.01      0.00      0.00     94.47
12:43:57        all     13.00      0.00      6.50      6.00      0.00     74.50
12:43:58        all      4.52      0.00      3.52      0.00      0.00     91.96
12:43:59        all      4.98      0.00      2.99      1.00      0.00     91.04
12:44:00        all     11.62      0.00      4.04      4.04      0.00     80.30
12:44:01        all      2.51      0.00      3.02      0.00      0.00     94.47
12:44:02        all     14.14      0.00      8.59      4.04      0.00     73.23
12:44:03        all      3.50      0.00      1.50      0.00      0.00     95.00
12:44:04        all      6.09      0.00      4.06      5.58      0.00     84.26
12:44:05        all      9.00      0.00      5.00      1.50      0.00     84.50
12:44:06        all      7.46      0.00      3.98      0.00      0.00     88.56
12:44:07        all     10.26      0.00      4.62      3.59      0.00     81.54
12:44:08        all      3.96      0.00      2.97      0.00      0.00     93.07
12:44:09        all     12.18      0.00      6.09      4.57      0.00     77.16
12:44:10        all      8.42      0.00      2.97      0.00      0.00     88.61
12:44:11        all      7.00      0.00      2.50      0.00      0.00     90.50
12:44:12        all     10.82      0.00      4.64      6.19      0.00     78.35
12:44:13        all      2.99      0.00      2.49      0.00      0.00     94.53
12:44:14        all     12.76      0.00      4.08      8.16      0.00     75.00
12:44:15        all      4.52      0.00      3.52      0.00      0.00     91.96
12:44:16        all      3.54      0.00      2.02      0.00      0.00     94.44
12:44:17        all     13.13      0.00      5.56      5.05      0.00     76.26
12:44:18        all      7.14      0.00      1.53      0.00      0.00     91.33
12:44:19        all     15.23      0.00      5.08      4.57      0.00     75.13
12:44:20        all      4.48      0.00      3.48      0.00      0.00     92.04
12:44:21        all      3.55      0.00      3.05      0.00      0.00     93.40
12:44:22        all     15.15      0.00      6.06      5.05      0.00     73.74
12:44:23        all      2.53      0.00      1.52      0.00      0.00     95.96
12:44:24        all     11.17      0.00      5.58      3.55      0.00     79.70
12:44:25        all      2.02      0.00      3.03      0.00      0.00     94.95
12:44:26        all      7.96      0.00      4.98      2.49      0.00     84.58
12:44:27        all      8.12      0.00      4.57      1.52      0.00     85.79
12:44:28        all      4.48      0.00      2.49      0.00      0.00     93.03
12:44:29        all     11.22      0.00      4.08      5.10      0.00     79.59
12:44:30        all      7.58      0.00      4.04      0.00      0.00     88.38
12:44:31        all     13.50      0.00      6.00      3.00      0.00     77.50
12:44:32        all      5.03      0.00      2.51      0.00      0.00     92.46
12:44:33        all      2.03      0.00      3.05      0.00      0.00     94.92
12:44:34        all     13.33      0.00      5.64      4.10      0.00     76.92
12:44:35        all      2.04      0.00      1.53      0.00      0.00     96.43
12:44:36        all     11.62      0.00      3.03      4.04      0.00     81.31
12:44:37        all      4.55      0.00      2.02      0.00      0.00     93.43
12:44:38        all      4.59      0.00      3.06      1.02      0.00     91.33
12:44:39        all     13.71      0.00      5.58      4.57      0.00     76.14
12:44:40        all      6.53      0.00      4.02      0.00      0.00     89.45
12:44:41        all     12.31      0.00      4.10      5.13      0.00     78.46
12:44:42        all      6.74      0.00      2.59      0.00      0.00     90.67
12:44:43        all      9.74      0.00      3.08      4.62      0.00     82.56
12:44:44        all      6.63      0.00      2.55      1.02      0.00     89.80
12:44:45        all      4.08      0.00      2.04      0.00      0.00     93.88
12:44:46        all     16.24      0.00      6.09     13.20      0.00     64.47
12:44:47        all      4.00      0.00      2.50      0.00      0.00     93.50
12:44:48        all     12.12      0.00      5.56      5.05      0.00     77.27
12:44:49        all      6.06      0.00      3.03      0.00      0.00     90.91
12:44:50        all      7.61      0.00      4.06      0.00      0.00     88.32
12:44:51        all     12.76      0.00      5.10      6.63      0.00     75.51
12:44:52        all      3.08      0.00      2.56      0.00      0.00     94.36
12:44:53        all      8.63      0.00      4.57      5.08      0.00     81.73
12:44:54        all      7.58      0.00      1.52      0.00      0.00     90.91
12:44:55        all      2.53      0.00      1.52      1.01      0.00     94.95
12:44:56        all     11.22      0.00      4.59      7.14      0.00     77.04
12:44:57        all      5.05      0.00      3.54      0.00      0.00     91.41
12:44:58        all     15.31      0.00      6.12      6.12      0.00     72.45
12:44:59        all      4.55      0.00      2.53      0.00      0.00     92.93
12:45:00        all      4.04      0.00      2.02      0.00      0.00     93.94
12:45:01        all     20.20      0.00     13.13     15.66      0.00     51.01
12:45:02        all     21.65      0.00     13.40      3.09      0.00     61.86
12:45:03        all     13.43      0.00      9.45      5.47      0.00     71.64
12:45:04        all      3.65      0.00      2.60      0.00      0.00     93.75
12:45:05        all      5.61      0.00      3.06      1.02      0.00     90.31
12:45:06        all     17.68      0.00      7.58      4.04      0.00     70.71
12:45:07        all      6.09      0.00      7.61      0.00      0.00     86.29
12:45:08        all     13.13      0.00      6.57      4.55      0.00     75.76
12:45:09        all      4.08      0.00      2.04      0.00      0.00     93.88
12:45:10        all     13.50      0.00      6.50      4.50      0.00     75.50
12:45:11        all     12.69      0.00      6.60      0.00      0.00     80.71
12:45:12        all      5.97      0.00      3.48      0.00      0.00     90.55
12:45:13        all     13.20      0.00      5.58      7.61      0.00     73.60
12:45:14        all      6.97      0.00      5.47      0.00      0.00     87.56
12:45:15        all     14.14      0.00      7.07      4.04      0.00     74.75
12:45:16        all      7.58      0.00      4.04      0.00      0.00     88.38
12:45:17        all      5.15      0.00      2.58      0.00      0.00     92.27
12:45:18        all     15.15      0.00      7.58      6.06      0.00     71.21
12:45:19        all      7.61      0.00      6.09      0.00      0.00     86.29
12:45:20        all     17.00      0.00      8.00      4.50      0.00     70.50
12:45:21        all     15.74      0.00      6.60      0.00      0.00     77.66
12:45:22        all      5.58      0.00      2.54      0.00      0.00     91.88
12:45:23        all     11.79      0.00      6.67      6.67      0.00     74.87
12:45:24        all      6.57      0.00      4.55      0.00      0.00     88.89
12:45:25        all     17.77      0.00      6.60      5.08      0.00     70.56
12:45:26        all      6.70      0.00      5.67      0.00      0.00     87.63
12:45:27        all      4.08      0.00      3.57      0.00      0.00     92.35
12:45:28        all     15.15      0.00      9.09      3.54      0.00     72.22
12:45:29        all      5.50      0.00      5.00      0.00      0.00     89.50
12:45:30        all     21.13      0.00      9.28      3.09      0.00     66.49
12:45:31        all      6.00      0.00      8.50      0.00      0.00     85.50
12:45:32        all      7.25      0.00      5.18     10.36      0.00     77.20
12:45:33        all     14.57      0.00      8.54     10.05      0.00     66.83
12:45:34        all     13.40      0.00      8.25      0.00      0.00     78.35
12:45:35        all     15.66      0.00      6.57      4.55      0.00     73.23
12:45:36        all     11.28      0.00      5.64      0.00      0.00     83.08
12:45:37        all      4.55      0.00      3.54      1.52      0.00     90.40
12:45:38        all     16.50      0.00      6.00      2.00      0.00     75.50
12:45:39        all      5.10      0.00      4.08      0.00      0.00     90.82
12:45:40        all     22.84      0.00      9.64      4.57      0.00     62.94
12:45:41        all      7.73      0.00      4.64      0.00      0.00     87.63
12:45:42        all     14.14      0.00      5.56      3.54      0.00     76.77
12:45:43        all      7.54      0.00      6.53      1.01      0.00     84.92
12:45:44        all      8.00      0.00      4.50      0.00      0.00     87.50
12:45:45        all     18.13      0.00      7.25      3.11      0.00     71.50
12:45:46        all     13.57      0.00      5.53      0.00      0.00     80.90
12:45:47        all     27.98      0.00     13.47      3.63      0.00     54.92
12:45:48        all      8.67      0.00      3.57      0.00      0.00     87.76
12:45:49        all      7.07      0.00      2.02      0.00      0.00     90.91
12:45:50        all     18.97      0.00      7.18      6.15      0.00     67.69
12:45:51        all      7.61      0.00      2.54      0.00      0.00     89.85
12:45:52        all     14.29      0.00      6.63      7.65      0.00     71.43
12:45:53        all      7.04      0.00      3.52      1.01      0.00     88.44
12:45:54        all      7.07      0.00      4.55      0.00      0.00     88.38
12:45:55        all     14.95      0.00      5.67      4.12      0.00     75.26
12:45:56        all      7.25      0.00      3.63      0.00      0.00     89.12
12:45:57        all     14.43      0.00      5.97      7.46      0.00     72.14
12:45:58        all     23.59      0.00     10.77      0.00      0.00     65.64
12:45:59        all      9.14      0.00      7.11      0.00      0.00     83.76
12:46:00        all     17.95      0.00      8.21      6.15      0.00     67.69
12:46:01        all      8.59      0.00      4.55      0.00      0.00     86.87
12:46:02        all     22.33      0.00      9.71      5.34      0.00     62.62
12:46:03        all      8.63      0.00      4.57      0.00      0.00     86.80
12:46:04        all      4.69      0.00      4.69      0.00      0.00     90.62
12:46:05        all     16.92      0.00      6.47      6.97      0.00     69.65
12:46:06        all      8.76      0.00      2.06      0.00      0.00     89.18
12:46:07        all     12.12      0.00      6.06      5.56      0.00     76.26
12:46:08        all      7.22      0.00      5.67      0.00      0.00     87.11
12:46:09        all      5.03      0.00      4.52      0.50      0.00     89.95
12:46:10        all     17.95      0.00      7.69      4.62      0.00     69.74
12:46:11        all      6.53      0.00      5.03      0.00      0.00     88.44
12:46:12        all     18.18      0.00      6.06      6.06      0.00     69.70
12:46:13        all      5.15      0.00      2.58      0.00      0.00     92.27
12:46:14        all      7.04      0.00      4.52      3.02      0.00     85.43
12:46:15        all     14.36      0.00      6.15      4.10      0.00     75.38
12:46:16        all      4.59      0.00      4.59      0.00      0.00     90.82
12:46:17        all     15.31      0.00      7.65      5.10      0.00     71.94
12:46:18        all      7.25      0.00      4.15      0.00      0.00     88.60
12:46:19        all     10.71      0.00      4.08      3.57      0.00     81.63
12:46:20        all     10.00      0.00      5.00      2.50      0.00     82.50
12:46:21        all      6.60      0.00      5.08      0.00      0.00     88.32
12:46:22        all     14.95      0.00      5.15      9.79      0.00     70.10
12:46:23        all      5.08      0.00      1.52      0.00      0.00     93.40
12:46:24        all     13.71      0.00      4.57      5.08      0.00     76.65
12:46:25        all      7.14      0.00      4.59      0.00      0.00     88.27
12:46:26        all      8.04      0.00      5.03      0.00      0.00     86.93
12:46:27        all     13.57      0.00      7.04      4.52      0.00     74.87
12:46:28        all      6.09      0.00      3.55      0.00      0.00     90.36
12:46:29        all     14.14      0.00      5.05      5.05      0.00     75.76
12:46:30        all     10.26      0.00      6.15      0.00      0.00     83.59
12:46:31        all      7.14      0.00      7.14      0.00      0.00     85.71
12:46:32        all     16.06      0.00      8.29      3.63      0.00     72.02
12:46:33        all      7.77      0.00      5.18     20.73      0.00     66.32
12:46:34        all     12.76      0.00      8.67     18.88      0.00     59.69
12:46:35        all      2.56      0.00      1.03      0.00      0.00     96.41
12:46:36        all      3.57      0.00      2.04      0.51      0.00     93.88
12:46:37        all     11.50      0.00      5.00      5.00      0.00     78.50
12:46:38        all      6.63      0.00      3.06      0.00      0.00     90.31
12:46:39        all     12.06      0.00      4.52      6.03      0.00     77.39
12:46:40        all      4.08      0.00      1.53      0.00      0.00     94.39
12:46:41        all      9.60      0.00      5.05      3.54      0.00     81.82
12:46:42        all     10.89      0.00      3.47      1.98      0.00     83.66
12:46:43        all      2.51      0.00      3.02      0.00      0.00     94.47
12:46:44        all     12.31      0.00      2.56      6.15      0.00     78.97
12:46:45        all      3.00      0.00      2.50      0.00      0.00     94.50
12:46:46        all     10.82      0.00      4.64      5.67      0.00     78.87
12:46:47        all      4.46      0.00      3.47      0.00      0.00     92.08
12:46:48        all      5.05      0.00      2.02      0.00      0.00     92.93
12:46:49        all     13.00      0.00      5.00      5.00      0.00     77.00
12:46:50        all      7.46      0.00      2.99      0.00      0.00     89.55
12:46:51        all     11.17      0.00      7.11      6.09      0.00     75.63
12:46:52        all      7.11      0.00      3.05      0.00      0.00     89.85
12:46:53        all      6.03      0.00      1.01      0.00      0.00     92.96
12:46:54        all     14.87      0.00      7.18      4.10      0.00     73.85
12:46:55        all      6.60      0.00      3.55      0.00      0.00     89.85
12:46:56        all     15.82      0.00      7.14     10.71      0.00     66.33
12:46:57        all      5.03      0.00      2.51      0.00      0.00     92.46
12:46:58        all      5.58      0.00      1.52      0.00      0.00     92.89
12:46:59        all     13.93      0.00      5.97      5.97      0.00     74.13
12:47:00        all      5.56      0.00      1.52      0.00      0.00     92.93
12:47:01        all     14.07      0.00      5.53      5.53      0.00     74.87
12:47:02        all      7.58      0.00      3.54      0.00      0.00     88.89
12:47:03        all      4.02      0.00      3.02      3.02      0.00     89.95
12:47:04        all     12.50      0.00      5.50      4.50      0.00     77.50
12:47:05        all      3.55      0.00      2.54      0.00      0.00     93.91
12:47:06        all     13.33      0.00      6.15      8.21      0.00     72.31
12:47:07        all      4.50      0.00      1.50      0.00      0.00     94.00
12:47:08        all      4.43      0.00      3.45      1.97      0.00     90.15
12:47:09        all     15.15      0.00      4.55      4.04      0.00     76.26
12:47:10        all      6.57      0.00      3.54      0.00      0.00     89.90
12:47:11        all     14.65      0.00      4.55      5.56      0.00     75.25
12:47:12        all      6.44      0.00      1.98      0.00      0.00     91.58
12:47:13        all      7.54      0.00      2.51      3.02      0.00     86.93
12:47:14        all     10.20      0.00      3.06      1.53      0.00     85.20
12:47:15        all      3.08      0.00      2.56      0.00      0.00     94.36
12:47:16        all     12.81      0.00      6.40      4.43      0.00     76.35
12:47:17        all      3.57      0.00      1.53      0.00      0.00     94.90
12:47:18        all     12.89      0.00      4.12      6.70      0.00     76.29
12:47:19        all      3.05      0.00      1.52      0.00      0.00     95.43
12:47:20        all      5.05      0.00      1.52      0.00      0.00     93.43
12:47:21        all     12.24      0.00      5.10      4.59      0.00     78.06
12:47:22        all      8.54      0.00      2.51      0.00      0.00     88.94
12:47:23        all     10.55      0.00      5.03      5.53      0.00     78.89
12:47:24        all      4.55      0.00      2.53      0.00      0.00     92.93
12:47:25        all      2.55      0.00      1.02      0.00      0.00     96.43
12:47:26        all     15.23      0.00      5.08      4.57      0.00     75.13
12:47:27        all      2.03      0.00      2.54      0.00      0.00     95.43
12:47:28        all     11.62      0.00      6.06      5.05      0.00     77.27
12:47:29        all      3.54      0.00      3.03      0.00      0.00     93.43
12:47:30        all      7.43      0.00      5.45      0.99      0.00     86.14
12:47:31        all     10.20      0.00      9.69      2.55      0.00     77.55
12:47:32        all      4.52      0.00      3.52      0.00      0.00     91.96
12:47:33        all     12.44      0.00      5.97      5.47      0.00     76.12
12:47:34        all      6.12      0.00      3.57      0.00      0.00     90.31
12:47:35        all      5.13      0.00      2.05      3.59      0.00     89.23
12:47:36        all     10.77      0.00      3.59      1.54      0.00     84.10
12:47:37        all      3.06      0.00      3.06      0.00      0.00     93.88
12:47:38        all     11.34      0.00      4.64      3.61      0.00     80.41
12:47:39        all      3.54      0.00      2.53      0.00      0.00     93.94
12:47:40        all     13.07      0.00      5.03      5.53      0.00     76.38
12:47:41        all      5.61      0.00      2.55      0.00      0.00     91.84
12:47:42        all      7.54      0.00      2.51      0.00      0.00     89.95
12:47:43        all     10.77      0.00      4.62      6.15      0.00     78.46
12:47:44        all      3.50      0.00      1.50      0.00      0.00     95.00
12:47:45        all     10.31      0.00      4.64      4.64      0.00     80.41
12:47:46        all      6.06      0.00      4.04      0.00      0.00     89.90
12:47:47        all      3.02      0.00      1.51      0.00      0.00     95.48
12:47:48        all     11.22      0.00      5.10      5.61      0.00     78.06
12:47:49        all      3.03      0.00      2.53      0.00      0.00     94.44
12:47:50        all     14.65      0.00      4.55      6.06      0.00     74.75
12:47:51        all      5.10      0.00      2.04      0.00      0.00     92.86
12:47:52        all      7.00      0.00      2.00      0.00      0.00     91.00
12:47:53        all     11.17      0.00      4.57      5.08      0.00     79.19
12:47:54        all      5.97      0.00      3.48      0.00      0.00     90.55
12:47:55        all     12.44      0.00      8.46     11.44      0.00     67.66
12:47:56        all      4.48      0.00      2.99      0.00      0.00     92.54
12:47:57        all      5.58      0.00      1.52      4.57      0.00     88.32
12:47:58        all     10.77      0.00      5.13      1.54      0.00     82.56
12:47:59        all      1.52      0.00      1.52      0.00      0.00     96.97
12:48:00        all     17.17      0.00      4.55      4.04      0.00     74.24
12:48:01        all      4.00      0.00      3.00      0.00      0.00     93.00
12:48:02        all     14.21      0.00      3.55      4.06      0.00     78.17
12:48:03        all      5.56      0.00      3.03      1.52      0.00     89.90
12:48:04        all      3.05      0.00      2.54      0.00      0.00     94.42
12:48:05        all     13.64      0.00      5.56      4.55      0.00     76.26
12:48:06        all      5.10      0.00      1.02      0.00      0.00     93.88
12:48:07        all     11.86      0.00      4.64      5.67      0.00     77.84
12:48:08        all      5.88      0.00      2.45      0.00      0.00     91.67
12:48:09        all      2.02      0.00      3.54      0.00      0.00     94.44
12:48:10        all     15.08      0.00      5.53      4.52      0.00     74.87
12:48:11        all      4.50      0.00      2.50      0.00      0.00     93.00
12:48:12        all     11.17      0.00      5.08      4.06      0.00     79.70
12:48:13        all      5.53      0.00      2.51      0.00      0.00     91.96
12:48:14        all      4.57      0.00      2.54      0.00      0.00     92.89
12:48:15        all     10.82      0.00      4.12      5.15      0.00     79.90
12:48:16        all      3.00      0.00      3.50      1.00      0.00     92.50
12:48:17        all     12.94      0.00      3.98      7.96      0.00     75.12
12:48:18        all      4.06      0.00      4.57      0.00      0.00     91.37
12:48:19        all      4.55      0.00      2.53      1.52      0.00     91.41
12:48:20        all     15.00      0.00      7.00      2.50      0.00     75.50
12:48:21        all      6.03      0.00      2.51      0.00      0.00     91.46
12:48:22        all     23.32      0.00      8.81      4.66      0.00     63.21
12:48:23        all      2.56      0.00      1.03      0.00      0.00     96.41
12:48:24        all      3.03      0.00      3.54      3.54      0.00     89.90
12:48:25        all     12.63      0.00      3.03      2.53      0.00     81.82
12:48:26        all      5.58      0.00      3.05      0.00      0.00     91.37
12:48:27        all     12.12      0.00      5.56      5.05      0.00     77.27
